epoch,total_loss,full_rollout_train_mse,full_rollout_test_mse_clean,eval_seconds,elapsed_seconds
0,6.789432525634766,2317.835205078125,2318.25390625,0.0284,0.4824
1,6.1590728759765625,,,,0.8394
2,5.569079875946045,,,,1.1993
3,5.021472454071045,,,,1.5647
4,4.517345428466797,,,,1.9168
5,4.056589603424072,,,,2.3032
6,3.637629747390747,,,,2.6486
7,3.2573401927948,,,,2.9914
8,2.9113283157348633,,,,3.3306
9,2.5946462154388428,,,,3.6734
10,2.3027374744415283,,,,4.0149
11,2.032156229019165,,,,4.3492
12,1.780824065208435,,,,4.6867
13,1.5478472709655762,,,,5.0268
14,1.3331308364868164,,,,5.3593
15,1.13698148727417,,,,5.6956
16,0.959787130355835,,,,6.0391
17,0.8017839789390564,,,,6.4465
18,0.6628972887992859,,,,6.7911
19,0.5426396131515503,,,,7.1328
20,0.44007235765457153,,,,7.4685
21,0.35383403301239014,,,,7.8067
22,0.28223106265068054,,,,8.1554
23,0.22338126599788666,,,,8.4959
24,0.17537669837474823,,,,8.8426
25,0.13643382489681244,,,,9.1822
26,0.10500118881464005,,,,9.5126
27,0.07981262356042862,,,,9.8502
28,0.05988821014761925,,,,10.175
29,0.04449606314301491,,,,10.5089
30,0.03309081867337227,,,,10.842
31,0.025243351235985756,,,,11.172
32,0.020574050024151802,,,,11.5196
33,0.01869838312268257,,,,11.852
34,0.019191188737750053,,,,12.1871
35,0.021572915837168694,,,,12.539
36,0.02531823143362999,,,,12.8787
37,0.029883598908782005,,,,13.2145
38,0.034746602177619934,,,,13.5529
39,0.039447709918022156,,,,13.8842
40,0.04362516850233078,,,,14.2164
41,0.04703625664114952,,,,14.5534
42,0.04956088215112686,,,,14.8874
43,0.05118896812200546,,,,15.2183
44,0.051994889974594116,,,,15.5625
45,0.052104800939559937,,,,15.8994
46,0.05166321620345116,,,,16.2334
47,0.05080427601933479,,,,16.574
48,0.04963221400976181,,,,16.905
49,0.048213064670562744,,,,17.2378
50,0.046577274799346924,,,,17.5691
51,0.04473116993904114,,,,17.903
52,0.0426725409924984,,,,18.2331
53,0.04040632024407387,,,,18.5716
54,0.037956155836582184,,,,18.9752
55,0.0353693962097168,,,,19.3098
56,0.03271517902612686,,,,19.6458
57,0.030076604336500168,,,,20.0035
58,0.027539655566215515,,,,20.3283
59,0.025181597098708153,,,,20.6576
60,0.023061387240886688,,,,20.9999
61,0.021213924512267113,,,,21.33
62,0.0196489617228508,,,,21.6717
63,0.01835419423878193,,,,21.9973
64,0.017301594838500023,,,,22.324
65,0.01645517721772194,,,,22.6455
66,0.01577841490507126,,,,22.9643
67,0.01523987390100956,,,,23.2894
68,0.014816200360655785,,,,23.6084
69,0.014492260292172432,,,,23.9433
70,0.014259092509746552,,,,24.2742
71,0.014110705815255642,,,,24.611
72,0.014040671288967133,,,,24.949
73,0.014039759524166584,,,,25.2735
74,0.014094908721745014,,,,25.5976
75,0.014189694076776505,,,,25.9463
76,0.014306056313216686,,,,26.3081
77,0.01442652940750122,,,,26.6384
78,0.014536441303789616,,,,26.9794
79,0.014625292271375656,,,,27.2993
80,0.014687489718198776,,,,27.6322
81,0.014721868559718132,,,,27.9639
82,0.014730589464306831,,,,28.3017
83,0.014717704616487026,,,,28.631
84,0.014687721617519855,,,,28.9622
85,0.014644525945186615,,,,29.2863
86,0.01459086500108242,,,,29.6089
87,0.014528388157486916,,,,29.9283
88,0.014458104968070984,,,,30.2726
89,0.014380899257957935,,,,30.613
90,0.014298117719590664,,,,30.9388
91,0.01421179436147213,,,,31.2632
92,0.014124641194939613,,,,31.5799
93,0.01403957698494196,,,,31.9051
94,0.01395948976278305,,,,32.2268
95,0.013886558823287487,,,,32.5435
96,0.01382216066122055,,,,32.8583
97,0.01376665011048317,,,,33.177
98,0.013719547539949417,,,,33.5036
99,0.013679854571819305,,,,33.8232
100,0.013646352104842663,1.1799858808517456,1.4898769855499268,0.0279,34.1776
101,0.013617929071187973,,,,34.4955
102,0.013593723997473717,,,,34.823
103,0.013573202304542065,,,,35.1525
104,0.013556069694459438,,,,35.4696
105,0.013542098924517632,,,,35.7842
106,0.013531005010008812,,,,36.1106
107,0.013522323220968246,,,,36.4301
108,0.013515396043658257,,,,36.7523
109,0.013509424403309822,,,,37.0736
110,0.013503583148121834,,,,37.4208
111,0.013497218489646912,,,,37.7475
112,0.013489813543856144,,,,38.0787
113,0.013481169007718563,,,,38.3966
114,0.013471301645040512,,,,38.7126
115,0.01346039492636919,,,,39.0351
116,0.013448711484670639,,,,39.3535
117,0.013436507433652878,,,,39.6793
118,0.0134239811450243,,,,40.0014
119,0.013411237858235836,,,,40.3235
120,0.013398313894867897,,,,40.6476
121,0.013385224156081676,,,,40.9703
122,0.013371986337006092,,,,41.2873
123,0.01335866004228592,,,,41.6166
124,0.01334535051137209,,,,41.9614
125,0.013332193717360497,,,,42.3253
126,0.013319328427314758,,,,42.6764
127,0.013306878507137299,,,,43.0041
128,0.013294922187924385,,,,43.3299
129,0.013283438049256802,,,,43.6631
130,0.013272443786263466,,,,43.9965
131,0.013261868618428707,,,,44.3256
132,0.013251608237624168,,,,44.6478
133,0.013241625390946865,,,,44.9737
134,0.013231857679784298,,,,45.2956
135,0.013222293928265572,,,,45.6116
136,0.013212881982326508,,,,45.9343
137,0.013203633017838001,,,,46.2662
138,0.013194514438509941,,,,46.5879
139,0.013185492716729641,,,,46.911
140,0.013176552020013332,,,,47.2341
141,0.013167653232812881,,,,47.5566
142,0.01315877865999937,,,,47.8808
143,0.013149903155863285,,,,48.1978
144,0.013141028583049774,,,,48.5182
145,0.013132156804203987,,,,48.8452
146,0.013123301789164543,,,,49.1702
147,0.013114476576447487,,,,49.5052
148,0.01310568954795599,,,,49.8293
149,0.013096962124109268,,,,50.1563
150,0.013088276609778404,,,,50.4763
151,0.013079645112156868,,,,50.7977
152,0.013071072287857533,,,,51.114
153,0.013062550686299801,,,,51.4352
154,0.013054090552031994,,,,51.7528
155,0.013045717030763626,,,,52.0697
156,0.013037420809268951,,,,52.3899
157,0.013029185123741627,,,,52.7052
158,0.01302102766931057,,,,53.0266
159,0.01301297266036272,,,,53.3435
160,0.013004978187382221,,,,53.6776
161,0.012997047044336796,,,,54.0071
162,0.012989182025194168,,,,54.3415
163,0.012981383129954338,,,,54.6675
164,0.012973628006875515,,,,54.9807
165,0.01296593714505434,,,,55.2975
166,0.012958304956555367,,,,55.6185
167,0.012950725853443146,,,,55.9439
168,0.012943189591169357,,,,56.2688
169,0.012935711070895195,,,,56.6014
170,0.012928272597491741,,,,56.9302
171,0.012920888140797615,,,,57.2459
172,0.012913539074361324,,,,57.564
173,0.012906236574053764,,,,57.9034
174,0.01289896946400404,,,,58.2306
175,0.012891747057437897,,,,58.5507
176,0.012884573079645634,,,,58.8747
177,0.012877440080046654,,,,59.201
178,0.012870344333350658,,,,59.5193
179,0.012863299809396267,,,,59.8465
180,0.01285630650818348,,,,60.1822
181,0.01284934300929308,,,,60.5071
182,0.012842414900660515,,,,60.8522
183,0.012835551053285599,,,,61.1796
184,0.012828712351620197,,,,61.5015
185,0.012821918353438377,,,,61.8173
186,0.012815164402127266,,,,62.1403
187,0.012808451429009438,,,,62.4616
188,0.01280177477747202,,,,62.7855
189,0.012795131653547287,,,,63.1122
190,0.012788520194590092,,,,63.4376
191,0.012781960889697075,,,,63.7611
192,0.012775425799190998,,,,64.0887
193,0.012768929824233055,,,,64.4098
194,0.01276247575879097,,,,64.7295
195,0.012756042182445526,,,,65.0509
196,0.012749644927680492,,,,65.3722
197,0.012743283994495869,,,,65.6867
198,0.012736952863633633,,,,66.0048
199,0.012730645947158337,,,,66.3289
200,0.01272437535226345,1.0770351886749268,1.354644536972046,0.028,66.6818
201,0.012718128971755505,,,,67.0014
202,0.012711911462247372,,,,67.3214
203,0.012705729342997074,,,,67.6486
204,0.012699579820036888,,,,67.9669
205,0.012693438678979874,,,,68.2815
206,0.012687348760664463,,,,68.6022
207,0.012681273743510246,,,,68.9184
208,0.012675230391323566,,,,69.2358
209,0.012669210322201252,,,,69.5628
210,0.012663203291594982,,,,69.8808
211,0.01265724003314972,,,,70.2241
212,0.012651299126446247,,,,70.5551
213,0.012645372189581394,,,,70.8803
214,0.012639481574296951,,,,71.1958
215,0.01263359934091568,,,,71.5097
216,0.012627748772501945,,,,71.8653
217,0.012621920555830002,,,,72.1869
218,0.012616113759577274,,,,72.5077
219,0.012610319070518017,,,,72.8327
220,0.012604553252458572,,,,73.157
221,0.012598812580108643,,,,73.4847
222,0.012593083083629608,,,,73.8084
223,0.01258737314492464,,,,74.1268
224,0.01258169300854206,,,,74.4452
