epoch,total_loss,mse_loss,elapsed_seconds
0,6.283777713775635,6.283777713775635,0.2108
1,6.2479352951049805,6.2479352951049805,0.2125
2,6.21273946762085,6.21273946762085,0.2132
3,6.178257465362549,6.178257465362549,0.214
4,6.144369602203369,6.144369602203369,0.2147
5,6.110965251922607,6.110965251922607,0.2156
6,6.078156471252441,6.078156471252441,0.2164
7,6.046095371246338,6.046095371246338,0.2171
8,6.014460563659668,6.014460563659668,0.2179
9,5.983206748962402,5.983206748962402,0.2186
10,5.9523091316223145,5.9523091316223145,0.2217
11,5.921739101409912,5.921739101409912,0.2224
12,5.891470909118652,5.891470909118652,0.2231
13,5.861487865447998,5.861487865447998,0.2238
14,5.831757068634033,5.831757068634033,0.2307
15,5.802246570587158,5.802246570587158,0.2313
16,5.772974967956543,5.772974967956543,0.232
17,5.7440185546875,5.7440185546875,0.2338
18,5.715392112731934,5.715392112731934,0.2383
19,5.68695068359375,5.68695068359375,0.247
20,5.65863037109375,5.65863037109375,0.2478
21,5.630451679229736,5.630451679229736,0.2513
22,5.602489948272705,5.602489948272705,0.252
23,5.5746588706970215,5.5746588706970215,0.2526
24,5.546904563903809,5.546904563903809,0.2532
25,5.51915979385376,5.51915979385376,0.2539
26,5.4914140701293945,5.4914140701293945,0.2545
27,5.463738441467285,5.463738441467285,0.2567
28,5.436100482940674,5.436100482940674,0.2574
29,5.408480167388916,5.408480167388916,0.258
30,5.380810737609863,5.380810737609863,0.2586
31,5.353188514709473,5.353188514709473,0.2592
32,5.325527191162109,5.325527191162109,0.2598
33,5.297798156738281,5.297798156738281,0.2604
34,5.270066261291504,5.270066261291504,0.261
35,5.242265224456787,5.242265224456787,0.2616
36,5.214433670043945,5.214433670043945,0.2623
37,5.186518669128418,5.186518669128418,0.2629
38,5.158516883850098,5.158516883850098,0.2635
39,5.130429267883301,5.130429267883301,0.2641
40,5.1022491455078125,5.1022491455078125,0.2647
41,5.073971748352051,5.073971748352051,0.2653
42,5.045592308044434,5.045592308044434,0.2659
43,5.0171074867248535,5.0171074867248535,0.2665
44,4.988511085510254,4.988511085510254,0.2671
45,4.959818363189697,4.959818363189697,0.2677
46,4.9310102462768555,4.9310102462768555,0.2683
47,4.902081489562988,4.902081489562988,0.2689
48,4.873074054718018,4.873074054718018,0.2695
49,4.8439483642578125,4.8439483642578125,0.2701
50,4.81470251083374,4.81470251083374,0.2707
51,4.78533411026001,4.78533411026001,0.2713
52,4.755850791931152,4.755850791931152,0.2718
53,4.726246356964111,4.726246356964111,0.2724
54,4.696537017822266,4.696537017822266,0.273
55,4.666740417480469,4.666740417480469,0.2736
56,4.636844635009766,4.636844635009766,0.2742
57,4.6068315505981445,4.6068315505981445,0.2748
58,4.5767011642456055,4.5767011642456055,0.2754
59,4.546454429626465,4.546454429626465,0.276
60,4.516090393066406,4.516090393066406,0.2766
61,4.485577583312988,4.485577583312988,0.2772
62,4.454934120178223,4.454934120178223,0.2778
63,4.424309730529785,4.424309730529785,0.2784
64,4.393852233886719,4.393852233886719,0.279
65,4.36328649520874,4.36328649520874,0.2795
66,4.3326287269592285,4.3326287269592285,0.2801
67,4.301799774169922,4.301799774169922,0.2807
68,4.270902156829834,4.270902156829834,0.2813
69,4.239945888519287,4.239945888519287,0.2819
70,4.208937644958496,4.208937644958496,0.2825
71,4.177886009216309,4.177886009216309,0.2831
