epoch,total_loss,full_rollout_train_mse,full_rollout_test_mse_clean,full_rollout_test_mse_noisy,eval_seconds,elapsed_seconds
0,4.0603532791137695,1276.669921875,1329.206298828125,1329.5615234375,0.0645,0.8563
1,3.4760653972625732,,,,,1.6436
2,2.945366144180298,,,,,2.4212
3,2.4696385860443115,,,,,3.2095
4,2.0492727756500244,,,,,4.0016
5,1.6834418773651123,,,,,4.7893
6,1.3700062036514282,,,,,5.5758
7,1.1056122779846191,,,,,6.3572
8,0.8859422206878662,,,,,7.1321
9,0.7060980796813965,,,,,7.9159
10,0.5610442161560059,,,,,8.7016
11,0.4459723234176636,,,,,9.4783
12,0.3564990162849426,,,,,10.2563
13,0.2887283265590668,,,,,11.032
14,0.23923517763614655,,,,,11.8148
15,0.20500700175762177,,,,,12.5879
16,0.18336860835552216,,,,,13.3536
17,0.171904057264328,,,,,14.1272
18,0.1683962196111679,,,,,14.8982
19,0.1707950383424759,,,,,15.6759
20,0.17721977829933167,,,,,16.45
21,0.18598878383636475,,,,,17.2275
22,0.19566136598587036,,,,,17.9911
23,0.20507070422172546,,,,,18.764
24,0.2133316546678543,,,,,19.5318
25,0.21982088685035706,,,,,20.2945
26,0.22413749992847443,,,,,21.0658
27,0.22605808079242706,,,,,21.8369
28,0.2254965901374817,,,,,22.6095
29,0.22247742116451263,,,,,23.3741
30,0.21712051331996918,,,,,24.1558
31,0.20963674783706665,,,,,24.924
32,0.20032833516597748,,,,,25.6905
33,0.18958766758441925,,,,,26.46
34,0.17788895964622498,,,,,27.234
35,0.16576826572418213,,,,,28.0009
36,0.1537902057170868,,,,,28.778
37,0.14250442385673523,,,,,29.5541
38,0.13239826261997223,,,,,30.32
39,0.12385246902704239,,,,,31.0936
40,0.11710841953754425,,,,,31.8655
41,0.11225131899118423,,,,,32.6444
42,0.10921209305524826,,,,,33.4231
43,0.10778753459453583,,,,,34.1882
44,0.10767503082752228,,,,,34.9722
45,0.10851602256298065,,,,,35.7575
46,0.10994121432304382,,,,,36.5171
47,0.11161074042320251,,,,,37.2843
48,0.1132434606552124,,,,,38.0558
49,0.11463349312543869,,,,,38.8253
50,0.11565298587083817,,,,,39.6044
51,0.11624501645565033,,,,,40.3691
52,0.11640908569097519,,,,,41.1334
53,0.11618395894765854,,,,,41.9156
54,0.11563169956207275,,,,,42.6855
55,0.11482496559619904,,,,,43.4598
56,0.11383768171072006,,,,,44.2346
57,0.11274012923240662,,,,,45.0167
58,0.11159618943929672,,,,,45.7961
59,0.11046212911605835,,,,,46.5792
60,0.10938544571399689,,,,,47.3453
61,0.10840403288602829,,,,,48.1125
62,0.10754504054784775,,,,,48.8833
63,0.10682422667741776,,,,,49.6535
64,0.10624613612890244,,,,,50.4094
65,0.10580550879240036,,,,,51.1749
66,0.1054893359541893,,,,,51.9489
67,0.10527978837490082,,,,,52.7202
68,0.10515648126602173,,,,,53.4788
69,0.10509902238845825,,,,,54.2497
70,0.10508768260478973,,,,,55.0155
71,0.10510443896055222,,,,,55.7878
72,0.10513261705636978,,,,,56.5504
73,0.10515689849853516,,,,,57.3028
74,0.10516361147165298,,,,,58.0647
75,0.10514116287231445,,,,,58.8346
76,0.10508115589618683,,,,,59.6133
77,0.10497915744781494,,,,,60.3726
78,0.10483558475971222,,,,,61.1404
79,0.10465554147958755,,,,,61.9249
80,0.10444821417331696,,,,,62.7038
81,0.10422549396753311,,,,,63.4765
82,0.10400007665157318,,,,,64.237
83,0.10378357768058777,,,,,65.0234
84,0.10358505696058273,,,,,65.7911
85,0.10341006517410278,,,,,66.5571
86,0.103260338306427,,,,,67.3125
87,0.10313446074724197,,,,,68.0818
88,0.10302864015102386,,,,,68.8483
89,0.10293779522180557,,,,,69.6066
90,0.10285663604736328,,,,,70.3551
91,0.10278034955263138,,,,,71.1212
92,0.1027049869298935,,,,,71.8935
93,0.10262767225503922,,,,,72.6609
94,0.10254639387130737,,,,,73.4327
95,0.10246015340089798,,,,,74.1981
96,0.10236851871013641,,,,,74.9552
97,0.1022716835141182,,,,,75.7221
98,0.10217034071683884,,,,,76.4827
99,0.10206548869609833,,,,,77.245
100,0.10195831209421158,6.002787113189697,3.7544045448303223,3.8023600578308105,0.0804,78.0799
101,0.10185002535581589,,,,,78.8319
102,0.10174170136451721,,,,,79.5835
103,0.10163416713476181,,,,,80.3342
104,0.1015280932188034,,,,,81.083
105,0.1014237254858017,,,,,81.8523
106,0.1013212651014328,,,,,82.613
107,0.10122065991163254,,,,,83.3592
108,0.10112199187278748,,,,,84.1271
109,0.10102516412734985,,,,,84.8891
110,0.10092997550964355,,,,,85.6548
111,0.10083618760108948,,,,,86.4084
112,0.10074340552091599,,,,,87.169
113,0.10065119713544846,,,,,87.9321
114,0.1005590558052063,,,,,88.6992
115,0.10046643763780594,,,,,89.4614
116,0.10037310421466827,,,,,90.2221
117,0.1002788171172142,,,,,90.9845
118,0.10018358379602432,,,,,91.7444
119,0.10008760541677475,,,,,92.4842
120,0.0999910831451416,,,,,93.2509
121,0.09989432990550995,,,,,94.0248
122,0.09979774057865143,,,,,94.7865
123,0.0997014120221138,,,,,95.5459
124,0.09960553050041199,,,,,96.3123
125,0.09951020777225494,,,,,97.0729
126,0.09941542148590088,,,,,97.8268
127,0.09932112693786621,,,,,98.5977
128,0.09922724962234497,,,,,99.3521
129,0.09913371503353119,,,,,100.1276
130,0.09904040396213531,,,,,100.8903
131,0.09894727170467377,,,,,101.6531
132,0.09885421395301819,,,,,102.4234
133,0.0987611785531044,,,,,103.1849
134,0.098668172955513,,,,,103.9509
135,0.09857518970966339,,,,,104.7165
136,0.09848219156265259,,,,,105.4796
137,0.09838926047086716,,,,,106.2397
138,0.0982963964343071,,,,,107.0147
139,0.09820365905761719,,,,,107.7791
140,0.09811101108789444,,,,,108.5497
141,0.09801855683326721,,,,,109.3118
142,0.09792617708444595,,,,,110.0742
143,0.09783399850130081,,,,,110.8463
144,0.09774199873209,,,,,111.6025
145,0.09765017032623291,,,,,112.352
146,0.09755854308605194,,,,,113.1114
147,0.09746713936328888,,,,,113.8803
148,0.09737592935562134,,,,,114.6518
149,0.09728492796421051,,,,,115.406
150,0.09719410538673401,,,,,116.1816
151,0.09710346907377243,,,,,116.9414
152,0.0970129519701004,,,,,117.7091
153,0.09692257642745972,,,,,118.4638
