epoch,total_loss,mse_loss,test_mse_noisy,test_mse_clean,elapsed_seconds
0,930.2327270507812,930.2327270507812,994.2960815429688,994.2960815429688,0.2095
1,784.62939453125,784.62939453125,842.8994140625,842.8994140625,0.2764
2,652.7565307617188,652.7565307617188,705.1759643554688,705.1759643554688,0.3424
3,533.9939575195312,533.9939575195312,580.8372192382812,580.8372192382812,0.4104
4,426.3208923339844,426.3208923339844,467.9715881347656,467.9715881347656,0.4797
5,325.44024658203125,325.44024658203125,361.33868408203125,361.33868408203125,0.5574
6,234.4085693359375,234.4085693359375,264.14044189453125,264.14044189453125,0.6376
7,161.7248077392578,161.7248077392578,185.92459106445312,185.92459106445312,0.7135
8,107.374267578125,107.374267578125,125.2387924194336,125.2387924194336,0.794
9,68.86088562011719,68.86088562011719,79.67559814453125,79.67559814453125,0.8783
10,47.37858200073242,47.37858200073242,54.079322814941406,54.079322814941406,0.9662
11,41.15925979614258,41.15925979614258,46.356719970703125,46.356719970703125,1.055
12,44.337013244628906,44.337013244628906,45.58479309082031,45.58479309082031,1.1479
13,51.59375,51.59375,46.6564826965332,46.6564826965332,1.234
14,59.20369338989258,59.20369338989258,51.46489715576172,51.46489715576172,1.3186
15,67.02889251708984,67.02889251708984,57.71245193481445,57.71245193481445,1.4097
16,73.54946899414062,73.54946899414062,63.97711944580078,63.97711944580078,1.4939
17,78.55252838134766,78.55252838134766,69.1489486694336,69.1489486694336,1.5712
18,82.03202056884766,82.03202056884766,72.72367858886719,72.72367858886719,1.6489
19,83.53733825683594,83.53733825683594,74.51507568359375,74.51507568359375,1.7223
20,83.3719253540039,83.3719253540039,74.46821594238281,74.46821594238281,1.7991
21,81.52615356445312,81.52615356445312,72.6381607055664,72.6381607055664,1.8827
22,78.15437316894531,78.15437316894531,69.22626495361328,69.22626495361328,1.9597
23,73.5452651977539,73.5452651977539,64.53068542480469,64.53068542480469,2.0336
24,68.03959655761719,68.03959655761719,58.90046310424805,58.90046310424805,2.1107
25,61.917999267578125,61.917999267578125,52.70009231567383,52.70009231567383,2.188
26,55.4072265625,55.4072265625,46.28916931152344,46.28916931152344,2.2651
27,49.01972579956055,49.01972579956055,40.077537536621094,40.077537536621094,2.3452
28,42.824073791503906,42.824073791503906,34.548187255859375,34.548187255859375,2.4239
29,37.358795166015625,37.358795166015625,30.322772979736328,30.322772979736328,2.5031
30,33.48727035522461,33.48727035522461,28.282812118530273,28.282812118530273,2.583
31,30.672100067138672,30.672100067138672,27.987491607666016,27.987491607666016,2.6656
32,28.544757843017578,28.544757843017578,28.292285919189453,28.292285919189453,2.7486
33,27.018085479736328,27.018085479736328,28.578899383544922,28.578899383544922,2.8358
34,25.901803970336914,25.901803970336914,28.69024085998535,28.69024085998535,2.9222
35,24.973758697509766,24.973758697509766,28.430347442626953,28.430347442626953,3.0095
36,24.022241592407227,24.022241592407227,27.797216415405273,27.797216415405273,3.0971
37,22.982295989990234,22.982295989990234,26.833118438720703,26.833118438720703,3.1839
38,21.806621551513672,21.806621551513672,25.559432983398438,25.559432983398438,3.2699
39,20.48165512084961,20.48165512084961,24.01127052307129,24.01127052307129,3.3581
40,19.03304672241211,19.03304672241211,22.235118865966797,22.235118865966797,3.4482
41,17.53157615661621,17.53157615661621,20.319250106811523,20.319250106811523,3.5406
42,16.118961334228516,16.118961334228516,18.439105987548828,18.439105987548828,3.6317
43,14.969572067260742,14.969572067260742,16.81255340576172,16.81255340576172,3.7214
44,14.186386108398438,14.186386108398438,15.572370529174805,15.572370529174805,3.8155
45,13.750799179077148,13.750799179077148,14.711061477661133,14.711061477661133,3.9094
46,13.563375473022461,13.563375473022461,14.133010864257812,14.133010864257812,3.9988
47,13.500236511230469,13.500236511230469,13.713357925415039,13.713357925415039,4.0878
48,13.447735786437988,13.447735786437988,13.334930419921875,13.334930419921875,4.1757
49,13.319665908813477,13.319665908813477,12.908038139343262,12.908038139343262,4.2623
50,13.064031600952148,13.064031600952148,12.378166198730469,12.378166198730469,4.3491
51,12.663246154785156,12.663246154785156,11.72597885131836,11.72597885131836,4.4363
52,12.129615783691406,12.129615783691406,10.962347030639648,10.962347030639648,4.5247
53,11.497648239135742,11.497648239135742,10.120548248291016,10.120548248291016,4.6126
54,10.814770698547363,10.814770698547363,9.247447967529297,9.247447967529297,4.7059
55,10.131930351257324,10.131930351257324,8.394887924194336,8.394887924194336,4.7966
56,9.49532413482666,9.49532413482666,7.6119184494018555,7.6119184494018555,4.8855
57,8.940107345581055,8.940107345581055,6.938181400299072,6.938181400299072,4.9764
58,8.486695289611816,8.486695289611816,6.398763656616211,6.398763656616211,5.0639
59,8.140002250671387,8.140002250671387,6.001722812652588,6.001722812652588,5.153
60,7.891712188720703,7.891712188720703,5.739195823669434,5.739195823669434,5.2454
61,7.724841117858887,7.724841117858887,5.591690540313721,5.591690540313721,5.337
62,7.618781089782715,7.618781089782715,5.533596038818359,5.533596038818359,5.4243
63,7.553062438964844,7.553062438964844,5.5377516746521,5.5377516746521,5.51
64,7.509139060974121,7.509139060974121,5.57816219329834,5.57816219329834,5.5979
65,7.471014976501465,7.471014976501465,5.631499290466309,5.631499290466309,5.6866
66,7.425780296325684,7.425780296325684,5.6783037185668945,5.6783037185668945,5.7778
67,7.364402770996094,7.364402770996094,5.704073429107666,5.704073429107666,5.8717
68,7.282477378845215,7.282477378845215,5.700002193450928,5.700002193450928,6.0215
69,7.180386543273926,7.180386543273926,5.66303014755249,5.66303014755249,6.1128
70,7.062619686126709,7.062619686126709,5.595248699188232,5.595248699188232,6.205
71,6.936341285705566,6.936341285705566,5.502737998962402,5.502737998962402,6.2964
72,6.809648036956787,6.809648036956787,5.394007205963135,5.394007205963135,6.388
73,6.689805030822754,6.689805030822754,5.278200149536133,5.278200149536133,6.4859
74,6.5819501876831055,6.5819501876831055,5.163374423980713,5.163374423980713,6.5793
75,6.488511562347412,6.488511562347412,5.055239677429199,5.055239677429199,6.6701
76,6.409360408782959,6.409360408782959,4.956717491149902,4.956717491149902,6.7665
77,6.342515468597412,6.342515468597412,4.868221282958984,4.868221282958984,6.8617
78,6.284970283508301,6.284970283508301,4.788504123687744,4.788504123687744,6.952
79,6.233438968658447,6.233438968658447,4.715567588806152,4.715567588806152,7.0533
80,6.184870719909668,6.184870719909668,4.647454738616943,4.647454738616943,7.1587
81,6.13671875,6.13671875,4.582721710205078,4.582721710205078,7.2573
82,6.087037086486816,6.087037086486816,4.520638465881348,4.520638465881348,7.3514
83,6.034493446350098,6.034493446350098,4.461158275604248,4.461158275604248,7.4506
84,5.978335380554199,5.978335380554199,4.404763698577881,4.404763698577881,7.5505
85,5.918385982513428,5.918385982513428,4.352288246154785,4.352288246154785,7.6528
86,5.8550214767456055,5.8550214767456055,4.304760932922363,4.304760932922363,7.7499
87,5.789156436920166,5.789156436920166,4.26324987411499,4.26324987411499,7.8429
88,5.722165584564209,5.722165584564209,4.228711128234863,4.228711128234863,7.9404
89,5.655703544616699,5.655703544616699,4.201815605163574,4.201815605163574,8.0333
90,5.591442108154297,5.591442108154297,4.182734489440918,4.182734489440918,8.1247
91,5.530770301818848,5.530770301818848,4.170952796936035,4.170952796936035,8.2172
92,5.474513053894043,5.474513053894043,4.165144920349121,4.165144920349121,8.3089
93,5.422785758972168,5.422785758972168,4.163226127624512,4.163226127624512,8.401
94,5.375004291534424,5.375004291534424,4.16254186630249,4.16254186630249,8.4949
95,5.330065727233887,5.330065727233887,4.160238265991211,4.160238265991211,8.5853
96,5.286660671234131,5.286660671234131,4.153695583343506,4.153695583343506,8.6781
97,5.243578910827637,5.243578910827637,4.140933990478516,4.140933990478516,8.7686
98,5.1999664306640625,5.1999664306640625,4.1208600997924805,4.1208600997924805,8.8604
99,5.155453681945801,5.155453681945801,4.09337854385376,4.09337854385376,8.9521
100,5.110111713409424,5.110111713409424,4.05926513671875,4.05926513671875,9.0436
101,5.064348220825195,5.064348220825195,4.01992130279541,4.01992130279541,9.1349
102,5.018705368041992,5.018705368041992,3.9770591259002686,3.9770591259002686,9.222
103,4.9737114906311035,4.9737114906311035,3.9324162006378174,3.9324162006378174,9.3124
104,4.929744720458984,4.929744720458984,3.887526273727417,3.887526273727417,9.4035
105,4.887003421783447,4.887003421783447,3.8435893058776855,3.8435893058776855,9.4943
106,4.8455047607421875,4.8455047607421875,3.801436185836792,3.801436185836792,9.5854
107,4.805128574371338,4.805128574371338,3.7615561485290527,3.7615561485290527,9.675
108,4.765685081481934,4.765685081481934,3.7241485118865967,3.7241485118865967,9.7645
109,4.726950645446777,4.726950645446777,3.6892096996307373,3.6892096996307373,9.8549
110,4.68871545791626,4.68871545791626,3.6565868854522705,3.6565868854522705,9.9461
111,4.650806427001953,4.650806427001953,3.6260428428649902,3.6260428428649902,10.0339
112,4.613095283508301,4.613095283508301,3.5972938537597656,3.5972938537597656,10.1225
113,4.575507164001465,4.575507164001465,3.5700364112854004,3.5700364112854004,10.2129
114,4.538015842437744,4.538015842437744,3.543982744216919,3.543982744216919,10.2985
115,4.500636100769043,4.500636100769043,3.5188705921173096,3.5188705921173096,10.3835
116,4.463427543640137,4.463427543640137,3.494473934173584,3.494473934173584,10.5213
117,4.426475524902344,4.426475524902344,3.470606565475464,3.470606565475464,10.6076
118,4.38986873626709,4.38986873626709,3.447127103805542,3.447127103805542,10.695
119,4.353697776794434,4.353697776794434,3.423923969268799,3.423923969268799,10.7813
120,4.31804084777832,4.31804084777832,3.4009177684783936,3.4009177684783936,10.8689
121,4.282945156097412,4.282945156097412,3.3780434131622314,3.3780434131622314,10.9539
122,4.248431205749512,4.248431205749512,3.3552589416503906,3.3552589416503906,11.0387
123,4.214483261108398,4.214483261108398,3.332531452178955,3.332531452178955,11.1261
124,4.181070804595947,4.181070804595947,3.3098461627960205,3.3098461627960205,11.2124
125,4.1481475830078125,4.1481475830078125,3.2872071266174316,3.2872071266174316,11.2988
126,4.115677833557129,4.115677833557129,3.2646400928497314,3.2646400928497314,11.3835
127,4.0836310386657715,4.0836310386657715,3.2421982288360596,3.2421982288360596,11.4693
128,4.052001476287842,4.052001476287842,3.2199597358703613,3.2199597358703613,11.5649
129,4.0208048820495605,4.0208048820495605,3.198019504547119,3.198019504547119,11.6514
130,3.990070343017578,3.990070343017578,3.1764883995056152,3.1764883995056152,11.7381
131,3.9598491191864014,3.9598491191864014,3.155482530593872,3.155482530593872,11.8242
132,3.9301891326904297,3.9301891326904297,3.1351065635681152,3.1351065635681152,11.9148
133,3.901132106781006,3.901132106781006,3.115460157394409,3.115460157394409,11.9988
134,3.872711181640625,3.872711181640625,3.09662127494812,3.09662127494812,12.0842
135,3.844942569732666,3.844942569732666,3.0786519050598145,3.0786519050598145,12.1687
136,3.8178248405456543,3.8178248405456543,3.0615932941436768,3.0615932941436768,12.255
137,3.7913570404052734,3.7913570404052734,3.045482635498047,3.045482635498047,12.3399
138,3.7655205726623535,3.7655205726623535,3.03033185005188,3.03033185005188,12.4245
139,3.7402992248535156,3.7402992248535156,3.0161585807800293,3.0161585807800293,12.5082
140,3.715686321258545,3.715686321258545,3.002962827682495,3.002962827682495,12.5931
141,3.691673994064331,3.691673994064331,2.9907474517822266,2.9907474517822266,12.6724
142,3.6682541370391846,3.6682541370391846,2.9794986248016357,2.9794986248016357,12.7554
143,3.645430088043213,3.645430088043213,2.969191312789917,2.969191312789917,12.8371
144,3.623197078704834,3.623197078704834,2.9597830772399902,2.9597830772399902,12.9213
145,3.601555585861206,3.601555585861206,2.951220989227295,2.951220989227295,13.0007
146,3.5804977416992188,3.5804977416992188,2.9434311389923096,2.9434311389923096,13.0826
147,3.560012102127075,3.560012102127075,2.936328172683716,2.936328172683716,13.1745
148,3.5400822162628174,3.5400822162628174,2.929816484451294,2.929816484451294,13.2539
149,3.5206871032714844,3.5206871032714844,2.9237940311431885,2.9237940311431885,13.3378
150,3.501809597015381,3.501809597015381,2.918161392211914,2.918161392211914,13.4188
151,3.483423948287964,3.483423948287964,2.9128222465515137,2.9128222465515137,13.5021
152,3.465510129928589,3.465510129928589,2.9076900482177734,2.9076900482177734,13.5863
