epoch,total_loss,mse_loss,test_mse_noisy,test_mse_clean,elapsed_seconds
0,6.549966335296631,6.549966335296631,6.802337646484375,6.76086950302124,0.5534
1,6.5076003074646,6.5076003074646,6.7594499588012695,6.717923641204834,0.5653
2,6.466037750244141,6.466037750244141,6.717367649078369,6.675785064697266,0.5723
3,6.425315856933594,6.425315856933594,6.6760358810424805,6.6343994140625,0.5743
4,6.385354518890381,6.385354518890381,6.635401248931885,6.593711853027344,0.7158
5,6.346060276031494,6.346060276031494,6.595423698425293,6.55368185043335,0.7766
6,6.307466506958008,6.307466506958008,6.556101322174072,6.514306545257568,0.8121
7,6.269479751586914,6.269479751586914,6.517442226409912,6.475594997406006,0.9679
8,6.232150554656982,6.232150554656982,6.479494571685791,6.43759298324585,0.9875
9,6.19542932510376,6.19542932510376,6.442131996154785,6.400177955627441,0.9907
10,6.159268856048584,6.159268856048584,6.405346870422363,6.363339424133301,0.9934
11,6.123600959777832,6.123600959777832,6.369034767150879,6.326976299285889,0.9967
12,6.08841609954834,6.08841609954834,6.333132266998291,6.291027069091797,0.9984
13,6.053746700286865,6.053746700286865,6.297687530517578,6.2555413246154785,1.0004
14,6.019505500793457,6.019505500793457,6.262270927429199,6.220090866088867,1.0034
15,5.9856414794921875,5.9856414794921875,6.227056980133057,6.1848464012146,1.0073
16,5.952094078063965,5.952094078063965,6.192038536071777,6.149798393249512,1.0085
17,5.918707847595215,5.918707847595215,6.157238960266113,6.1149702072143555,1.0097
18,5.885507106781006,5.885507106781006,6.12258243560791,6.080285549163818,1.0109
19,5.852513313293457,5.852513313293457,6.088059902191162,6.045736789703369,1.0119
20,5.819669723510742,5.819669723510742,6.053581714630127,6.011233329772949,1.0143
21,5.786963939666748,5.786963939666748,6.019257545471191,5.976889133453369,1.0198
22,5.754329204559326,5.754329204559326,5.984485626220703,5.942104339599609,1.0213
23,5.72173547744751,5.72173547744751,5.949318885803223,5.906924247741699,1.0239
24,5.6890411376953125,5.6890411376953125,5.913973808288574,5.871567726135254,1.0267
25,5.6562700271606445,5.6562700271606445,5.878423690795898,5.836007118225098,1.0311
26,5.623439311981201,5.623439311981201,5.842453479766846,5.800032615661621,1.0337
27,5.590497970581055,5.590497970581055,5.806229591369629,5.7638068199157715,1.0354
28,5.557366847991943,5.557366847991943,5.769680976867676,5.727256774902344,1.038
29,5.523924827575684,5.523924827575684,5.73275899887085,5.690334320068359,1.0409
30,5.490210056304932,5.490210056304932,5.695559978485107,5.653138160705566,1.0439
31,5.456198215484619,5.456198215484619,5.658021450042725,5.615598201751709,1.0472
32,5.421860694885254,5.421860694885254,5.620081424713135,5.5776567459106445,1.0486
33,5.3871636390686035,5.3871636390686035,5.581503391265869,5.5390777587890625,1.0497
34,5.352076053619385,5.352076053619385,5.542520999908447,5.500096797943115,1.0509
35,5.316622734069824,5.316622734069824,5.503102779388428,5.460680961608887,1.0522
36,5.280725002288818,5.280725002288818,5.463113784790039,5.420694351196289,1.0533
37,5.244342803955078,5.244342803955078,5.422657012939453,5.380240440368652,1.0544
38,5.207335948944092,5.207335948944092,5.381621360778809,5.339207649230957,1.0566
39,5.169912815093994,5.169912815093994,5.340043067932129,5.297635078430176,1.0584
40,5.131861209869385,5.131861209869385,5.297834396362305,5.255432605743408,1.0601
41,5.093119144439697,5.093119144439697,5.254889965057373,5.212493896484375,1.0619
42,5.053725242614746,5.053725242614746,5.211202144622803,5.1688127517700195,1.0635
43,5.013789176940918,5.013789176940918,5.166790008544922,5.124406814575195,1.0647
44,4.973316192626953,4.973316192626953,5.121593475341797,5.079216957092285,1.0658
45,4.9322404861450195,4.9322404861450195,5.075608253479004,5.033237457275391,1.0669
46,4.890402793884277,4.890402793884277,5.028811454772949,4.986447334289551,1.0682
47,4.847853660583496,4.847853660583496,4.981217384338379,4.938858509063721,1.07
48,4.804561614990234,4.804561614990234,4.932751655578613,4.890397071838379,1.0714
49,4.7605366706848145,4.7605366706848145,4.883415699005127,4.841066360473633,1.0726
50,4.715727806091309,4.715727806091309,4.8332600593566895,4.7909111976623535,1.0745
51,4.670184135437012,4.670184135437012,4.782153129577637,4.739802360534668,1.0798
52,4.623963356018066,4.623963356018066,4.729909420013428,4.687549591064453,1.082
53,4.577025413513184,4.577025413513184,4.676585674285889,4.634214401245117,1.0841
54,4.529360771179199,4.529360771179199,4.6223554611206055,4.579969882965088,1.0853
55,4.480922698974609,4.480922698974609,4.5671772956848145,4.524776458740234,1.0867
56,4.431703090667725,4.431703090667725,4.510974884033203,4.468558311462402,1.0878
57,4.38173770904541,4.38173770904541,4.453644275665283,4.4112114906311035,1.089
58,4.330985069274902,4.330985069274902,4.395381450653076,4.352934837341309,1.091
59,4.279374599456787,4.279374599456787,4.336136817932129,4.293676376342773,1.0947
60,4.226934909820557,4.226934909820557,4.275926113128662,4.233452796936035,1.0961
61,4.173831939697266,4.173831939697266,4.214822292327881,4.17233419418335,1.0972
62,4.120034694671631,4.120034694671631,4.152811527252197,4.110308647155762,1.0982
63,4.065590858459473,4.065590858459473,4.089946746826172,4.047429084777832,1.0992
64,4.010554790496826,4.010554790496826,4.02632999420166,3.9837989807128906,1.1002
65,3.954977512359619,3.954977512359619,3.9619688987731934,3.9194252490997314,1.1015
66,3.8988823890686035,3.8988823890686035,3.896892547607422,3.854337215423584,1.104
67,3.842154026031494,3.842154026031494,3.831148624420166,3.7885849475860596,1.1058
68,3.784912109375,3.784912109375,3.7647273540496826,3.722153425216675,1.1091
69,3.727388381958008,3.727388381958008,3.697766065597534,3.6551826000213623,1.1121
70,3.66959810256958,3.66959810256958,3.630331039428711,3.5877387523651123,1.1143
71,3.611614227294922,3.611614227294922,3.562518358230591,3.5199170112609863,1.118
72,3.553605318069458,3.553605318069458,3.4944775104522705,3.4518675804138184,1.1207
73,3.49554705619812,3.49554705619812,3.426206588745117,3.38358998298645,1.1224
74,3.437563419342041,3.437563419342041,3.3576691150665283,3.3150405883789062,1.1242
75,3.3796894550323486,3.3796894550323486,3.2890632152557373,3.2464160919189453,1.1257
76,3.3220181465148926,3.3220181465148926,3.220595598220825,3.1779298782348633,1.1272
77,3.264735460281372,3.264735460281372,3.152437686920166,3.109750270843506,1.1324
78,3.2079319953918457,3.2079319953918457,3.0846469402313232,3.0419392585754395,1.134
79,3.151735305786133,3.151735305786133,3.017341136932373,2.974616527557373,1.1353
80,3.096208095550537,3.096208095550537,2.9506349563598633,2.9078946113586426,1.1366
81,3.0413529872894287,3.0413529872894287,2.884613513946533,2.8418636322021484,1.1378
82,2.9872796535491943,2.9872796535491943,2.8194003105163574,2.7766501903533936,1.1391
83,2.9340660572052,2.9340660572052,2.7551140785217285,2.7123677730560303,1.1406
84,2.8815054893493652,2.8815054893493652,2.691865921020508,2.6491265296936035,1.1421
85,2.829646587371826,2.829646587371826,2.6297202110290527,2.5869879722595215,1.1441
86,2.778625249862671,2.778625249862671,2.568758487701416,2.5260396003723145,1.1459
87,2.7284114360809326,2.7284114360809326,2.5090367794036865,2.466339588165283,1.1474
88,2.6789631843566895,2.6789631843566895,2.4506092071533203,2.407939910888672,1.1495
89,2.6303887367248535,2.6303887367248535,2.393282890319824,2.3506481647491455,1.152
90,2.5827035903930664,2.5827035903930664,2.337052822113037,2.2944674491882324,1.1534
91,2.5358166694641113,2.5358166694641113,2.2821567058563232,2.239629030227661,1.1546
92,2.4895153045654297,2.4895153045654297,2.228590250015259,2.1861135959625244,1.1566
93,2.443864583969116,2.443864583969116,2.176299810409546,2.1338870525360107,1.1582
94,2.3987245559692383,2.3987245559692383,2.1252541542053223,2.0829155445098877,1.1594
95,2.3537964820861816,2.3537964820861816,2.075373649597168,2.0331192016601562,1.1606
96,2.3091025352478027,2.3091025352478027,2.0265889167785645,1.9844248294830322,1.1617
97,2.264638900756836,2.264638900756836,1.9788665771484375,1.936807632446289,1.1627
98,2.2203774452209473,2.2203774452209473,1.932132363319397,1.890186071395874,1.1638
99,2.1763079166412354,2.1763079166412354,1.886374831199646,1.8445450067520142,1.1648
100,2.1322569847106934,2.1322569847106934,1.8416287899017334,1.7999376058578491,1.1659
101,2.088317394256592,2.088317394256592,1.7978699207305908,1.7563320398330688,1.1671
102,2.044555902481079,2.044555902481079,1.7551066875457764,1.7137346267700195,1.1683
103,2.0009870529174805,2.0009870529174805,1.7133976221084595,1.6722007989883423,1.1696
104,1.957572340965271,1.957572340965271,1.6728403568267822,1.631831169128418,1.1713
105,1.9145395755767822,1.9145395755767822,1.6334755420684814,1.5926587581634521,1.1726
106,1.8719980716705322,1.8719980716705322,1.5953419208526611,1.554722547531128,1.1737
107,1.8299036026000977,1.8299036026000977,1.5585057735443115,1.5180808305740356,1.1748
108,1.7885005474090576,1.7885005474090576,1.522999882698059,1.4827735424041748,1.1759
109,1.7479318380355835,1.7479318380355835,1.4888890981674194,1.4488664865493774,1.1769
110,1.7081501483917236,1.7081501483917236,1.4562480449676514,1.4164494276046753,1.1779
111,1.6693716049194336,1.6693716049194336,1.4251600503921509,1.385595679283142,1.1791
112,1.6317474842071533,1.6317474842071533,1.3956565856933594,1.3563305139541626,1.1803
113,1.5952041149139404,1.5952041149139404,1.3678147792816162,1.3287179470062256,1.1817
114,1.5599042177200317,1.5599042177200317,1.3415930271148682,1.3027232885360718,1.1829
115,1.5260003805160522,1.5260003805160522,1.3167243003845215,1.2780930995941162,1.184
116,1.4933695793151855,1.4933695793151855,1.2936275005340576,1.25521981716156,1.1854
117,1.4622135162353516,1.4622135162353516,1.2723066806793213,1.2341196537017822,1.1868
118,1.4326021671295166,1.4326021671295166,1.252766728401184,1.2148025035858154,1.1879
119,1.4043631553649902,1.4043631553649902,1.2350229024887085,1.197291612625122,1.1893
120,1.3777382373809814,1.3777382373809814,1.2190529108047485,1.1815534830093384,1.191
121,1.352656602859497,1.352656602859497,1.2048428058624268,1.1675772666931152,1.1955
122,1.3290424346923828,1.3290424346923828,1.1923915147781372,1.155364751815796,1.1971
