epoch,total_loss,state_mse,pinn_loss,elapsed_seconds
0,7.490787982940674,7.490756511688232,3.147125244140625e-05,0.5879
1,5.49756383895874,5.4975361824035645,2.765655517578125e-05,1.2133
2,4.616248607635498,4.616224765777588,2.384185791015625e-05,1.7362
3,4.443352222442627,4.443326950073242,2.5272369384765625e-05,2.1738
4,4.101978778839111,4.101951599121094,2.7179718017578125e-05,2.559
5,3.770045042037964,3.7700183391571045,2.6702880859375e-05,2.9433
6,2.8322408199310303,2.832216262817383,2.4557113647460938e-05,3.3401
7,2.131943464279175,2.1319212913513184,2.2172927856445312e-05,3.7222
8,1.8255562782287598,1.8255367279052734,1.9550323486328125e-05,4.0407
9,2.167649984359741,2.167633295059204,1.6689300537109375e-05,4.48
10,2.424025297164917,2.4240095615386963,1.5735626220703125e-05,5.106
11,2.6082265377044678,2.608210802078247,1.5735626220703125e-05,5.615
12,2.490302085876465,2.490285634994507,1.6450881958007812e-05,6.1332
13,2.3504114151000977,2.3503923416137695,1.9073486328125e-05,6.5823
14,2.1234166622161865,2.123394727706909,2.193450927734375e-05,7.053
15,2.027587890625,2.0275628566741943,2.5033950805664062e-05,7.4368
16,2.135817766189575,2.1357908248901367,2.6941299438476562e-05,7.7726
17,2.068272113800049,2.0682437419891357,2.8371810913085938e-05,8.1426
18,1.9725617170333862,1.9725323915481567,2.9325485229492188e-05,8.5462
19,1.8211685419082642,1.8211385011672974,3.0040740966796875e-05,8.9536
20,1.6710186004638672,1.6709880828857422,3.0517578125e-05,9.4077
21,1.5959742069244385,1.595943570137024,3.063678741455078e-05,9.941
22,1.5153201818466187,1.5152897834777832,3.039836883544922e-05,10.4185
23,1.4926518201828003,1.4926217794418335,3.0040740966796875e-05,10.8141
24,1.4756003618240356,1.4755709171295166,2.944469451904297e-05,11.1901
25,1.5231627225875854,1.5231337547302246,2.8967857360839844e-05,11.7029
26,1.2705116271972656,1.2704814672470093,3.0159950256347656e-05,12.0889
27,1.2414312362670898,1.2414007186889648,3.0517578125e-05,12.5559
28,1.3326534032821655,1.3326228857040405,3.0517578125e-05,12.9704
29,1.3941454887390137,1.3941150903701782,3.039836883544922e-05,13.3741
30,1.468200445175171,1.4681700468063354,3.039836883544922e-05,13.8129
31,1.510551929473877,1.5105215311050415,3.039836883544922e-05,14.3389
32,1.488706350326538,1.488675832748413,3.0517578125e-05,14.7939
33,1.4202936887741089,1.4202628135681152,3.0875205993652344e-05,15.2259
34,1.3376158475875854,1.3375846147537231,3.123283386230469e-05,15.6298
35,1.2031254768371582,1.2030937671661377,3.170967102050781e-05,16.1121
36,1.1253541707992554,1.1253219842910767,3.218650817871094e-05,16.5255
37,1.119917869567871,1.1198855638504028,3.230571746826172e-05,16.9289
38,1.1424344778060913,1.142402172088623,3.230571746826172e-05,17.2802
39,1.1613340377807617,1.161301612854004,3.24249267578125e-05,17.6258
40,1.152416467666626,1.1523839235305786,3.254413604736328e-05,18.0317
41,1.120416283607483,1.120383620262146,3.266334533691406e-05,18.4845
42,1.1277856826782227,1.1277529001235962,3.2782554626464844e-05,18.9846
43,1.0566192865371704,1.0565861463546753,3.314018249511719e-05,19.4019
44,1.0415431261062622,1.041509747505188,3.337860107421875e-05,19.8249
45,1.0368775129318237,1.0368438959121704,3.361701965332031e-05,20.2521
46,1.0268428325653076,1.0268092155456543,3.361701965332031e-05,20.6714
