epoch,total_loss,species_mse,pinn_loss,elapsed_seconds,epoch_wall_time_s,nfe
2030,0.7686640024185181,0.7686404585838318,2.352583578613121e-05,4032.6073,2.45425,614
2031,0.7682715058326721,0.7682479619979858,2.353139097976964e-05,4034.9772,2.369887,614
2032,0.7678786516189575,0.7678551077842712,2.3537786546512507e-05,4037.6877,2.710493,614
2033,0.7674855589866638,0.7674620151519775,2.3543956558569334e-05,4040.0036,2.315919,626
2034,0.767094612121582,0.7670710682868958,2.3549493562313728e-05,4042.2612,2.257609,620
2035,0.7667032480239868,0.7666797041893005,2.355503056605812e-05,4044.7739,2.512644,620
2036,0.7663118839263916,0.7662883400917053,2.3561167836305685e-05,4047.0166,2.242739,608
2037,0.7659206986427307,0.7658971548080444,2.3567155949422158e-05,4049.5132,2.496604,608
2038,0.7655301690101624,0.7655066251754761,2.3572885766043328e-05,4052.4205,2.907273,608
2039,0.7651402950286865,0.7651166915893555,2.3578390027978458e-05,4054.84,2.419567,608
2040,0.7647509574890137,0.7647273540496826,2.3584261725773104e-05,4057.1497,2.309644,620
2041,0.7643605470657349,0.7643369436264038,2.3590275304741226e-05,4059.451,2.301318,614
2042,0.7639716267585754,0.7639480233192444,2.359565405640751e-05,4061.7478,2.29676,602
2043,0.763582706451416,0.763559103012085,2.3601143766427413e-05,4064.0496,2.301848,614
2044,0.7631939053535461,0.7631703019142151,2.3606909962836653e-05,4066.3318,2.282165,602
2045,0.7628054618835449,0.7627818584442139,2.3612512450199574e-05,4068.8282,2.496432,626
2046,0.7624179720878601,0.762394368648529,2.3618131308467127e-05,4072.0457,3.217502,620
2047,0.7620298862457275,0.7620062828063965,2.362324266869109e-05,4074.6811,2.635347,596
2048,0.7616428136825562,0.7616192102432251,2.3628856069990434e-05,4077.7354,3.054339,596
2049,0.7612553238868713,0.7612316608428955,2.363442035857588e-05,4080.4682,2.732802,596
2050,0.7608688473701477,0.7608451843261719,2.3639435312361456e-05,4083.1091,2.640899,620
2051,0.7604819536209106,0.7604582905769348,2.3644419343327172e-05,4085.6126,2.503479,602
2052,0.7600944638252258,0.76007080078125,2.3649652575841174e-05,4087.9177,2.30517,602
2053,0.7597090601921082,0.7596853971481323,2.365537511650473e-05,4090.2785,2.360754,602
2054,0.7593231201171875,0.7592994570732117,2.3660593797103502e-05,4092.6609,2.382358,614
2055,0.7589371800422668,0.758913516998291,2.3665848857490346e-05,4095.0189,2.358016,626
2056,0.7585521340370178,0.758528470993042,2.3671449525863864e-05,4097.317,2.298146,626
2057,0.7581673264503479,0.7581436634063721,2.367712113482412e-05,4100.0053,2.688283,614
2058,0.7577823400497437,0.7577586770057678,2.3682448954787105e-05,4102.5178,2.512503,620
2059,0.7573976516723633,0.7573739886283875,2.368807327002287e-05,4105.0005,2.482649,614
2060,0.7570138573646545,0.7569901347160339,2.3693504772381857e-05,4107.5383,2.537817,620
2061,0.7566302418708801,0.7566065192222595,2.3699449229752645e-05,4110.1558,2.617534,614
2062,0.7562466859817505,0.7562229633331299,2.370514084759634e-05,4112.4108,2.254976,614
2063,0.7558625936508179,0.7558388710021973,2.3710641471552663e-05,4114.9533,2.542525,632
2064,0.7554800510406494,0.7554563283920288,2.3716434952802956e-05,4117.8088,2.855478,632
2065,0.7550967335700989,0.7550730109214783,2.3722221158095635e-05,4120.0833,2.27453,608
2066,0.754713773727417,0.7546900510787964,2.37279491557274e-05,4122.3394,2.256099,602
2067,0.754331111907959,0.7543073892593384,2.3733626221655868e-05,4124.6615,2.322049,620
2068,0.7539493441581726,0.753925621509552,2.3739314201520756e-05,4127.0225,2.361015,620
2069,0.7535671591758728,0.7535434365272522,2.3744987629470415e-05,4129.3053,2.282776,626
2070,0.7531858086585999,0.7531620860099792,2.3750577383907512e-05,4131.6456,2.340385,632
2071,0.7528040409088135,0.7527802586555481,2.375623989792075e-05,4134.0411,2.395417,626
2072,0.7524224519729614,0.752398669719696,2.3761709599057212e-05,4136.7161,2.675076,620
2073,0.7520418763160706,0.7520180940628052,2.3767426682752557e-05,4139.01,2.293872,626
2074,0.7516607642173767,0.7516369819641113,2.377315286139492e-05,4141.4652,2.455167,638
2075,0.7512801885604858,0.7512564063072205,2.377870805503335e-05,4144.0411,2.575975,620
2076,0.750900149345398,0.7508763670921326,2.378414683334995e-05,4146.3823,2.3412,620
2077,0.7505191564559937,0.7504953742027283,2.3789827537257224e-05,4148.9657,2.583386,632
2078,0.7501401901245117,0.7501164078712463,2.3795522793079726e-05,4151.2459,2.280193,626
2079,0.7497605681419373,0.7497367858886719,2.3801258066669106e-05,4153.6112,2.365322,650
2080,0.7493807077407837,0.7493569254875183,2.3806802346371114e-05,4156.0371,2.425826,656
2081,0.7490014433860779,0.7489776015281677,2.3812506697140634e-05,4158.2361,2.199072,596
2082,0.7486225962638855,0.7485987544059753,2.381826561759226e-05,4160.5137,2.277553,632
2083,0.7482438087463379,0.7482199668884277,2.3823675292078406e-05,4162.6409,2.127185,596
2084,0.7478660941123962,0.7478422522544861,2.3829257770557888e-05,4164.8743,2.233464,602
2085,0.7474873661994934,0.7474635243415833,2.3834980311221443e-05,4167.0529,2.17852,608
2086,0.7471087574958801,0.74708491563797,2.384073923167307e-05,4169.3053,2.252392,602
2087,0.7467312216758728,0.7467073798179626,2.3846405383665115e-05,4171.5919,2.286628,608
2088,0.746354877948761,0.7463310360908508,2.38522461586399e-05,4174.203,2.611131,626
2089,0.7459755539894104,0.7459517121315002,2.3858030544943176e-05,4176.4012,2.198178,602
2090,0.745598554611206,0.7455747127532959,2.3863502065069042e-05,4178.6122,2.211032,602
2091,0.7452206611633301,0.7451968193054199,2.3869024516898207e-05,4180.9705,2.358241,602
2092,0.7448445558547974,0.7448206543922424,2.3874625185271725e-05,4183.5068,2.536365,602
2093,0.744468092918396,0.7444441914558411,2.3880058506620117e-05,4185.8286,2.321736,602
2094,0.7440912127494812,0.7440673112869263,2.3885511836851947e-05,4188.1435,2.31495,602
2095,0.7437151670455933,0.7436912655830383,2.3890799639048055e-05,4190.4684,2.3249,626
2096,0.7433396577835083,0.7433157563209534,2.389616747677792e-05,4192.7949,2.326488,602
2097,0.742964506149292,0.7429406046867371,2.3901613531052135e-05,4194.9796,2.184702,602
2098,0.7425881028175354,0.7425642013549805,2.390694680798333e-05,4197.1319,2.152276,590
2099,0.7422122955322266,0.7421883940696716,2.391235830145888e-05,4199.3977,2.265849,614
2100,0.7418367862701416,0.7418128848075867,2.3917522412375547e-05,4201.6617,2.263926,602
2101,0.741462230682373,0.7414383292198181,2.39230394072365e-05,4203.9543,2.292632,626
2102,0.7410867810249329,0.7410628795623779,2.3928252630867064e-05,4206.2303,2.276046,626
2103,0.7407118678092957,0.740687906742096,2.393352951912675e-05,4208.4801,2.249796,620
2104,0.7403383255004883,0.7403143644332886,2.3939006496220827e-05,4210.7146,2.234455,626
2105,0.7399636507034302,0.7399396896362305,2.394411785644479e-05,4213.2616,2.546988,626
2106,0.7395885586738586,0.7395645976066589,2.3949158276082017e-05,4215.4789,2.217352,608
2107,0.7392152547836304,0.7391912937164307,2.395415685896296e-05,4217.7809,2.30202,614
2108,0.7388421893119812,0.7388182282447815,2.3959284590091556e-05,4220.1692,2.388281,602
2109,0.7384679317474365,0.7384439706802368,2.3964355932548642e-05,4222.6075,2.438235,608
2110,0.7380952835083008,0.7380713224411011,2.3969303583726287e-05,4225.022,2.414489,638
2111,0.7377220988273621,0.7376981377601624,2.3974682335392572e-05,4227.3184,2.296459,644
2112,0.7373496890068054,0.7373257279396057,2.3979731849976815e-05,4229.6204,2.301987,644
2113,0.7369760274887085,0.7369520664215088,2.398453034402337e-05,4231.9069,2.286523,638
2114,0.736603856086731,0.7365798950195312,2.398984543106053e-05,4234.1329,2.226011,620
2115,0.7362316250801086,0.7362076044082642,2.399480035819579e-05,4237.1839,3.050987,638
2116,0.7358592748641968,0.7358352541923523,2.399984805379063e-05,4239.6958,2.511862,638
2117,0.7354867458343506,0.7354627251625061,2.4005186787690036e-05,4242.316,2.620225,644
2118,0.7351163029670715,0.735092282295227,2.4010019842535257e-05,4244.6056,2.289546,638
2119,0.7347434163093567,0.7347193956375122,2.4014998416532762e-05,4246.7213,2.115754,602
2120,0.7343725562095642,0.7343485355377197,2.401983510935679e-05,4249.0483,2.32697,638
2121,0.7340020537376404,0.7339780330657959,2.4024941012612544e-05,4251.2764,2.228139,608
2122,0.7336308360099792,0.7336068153381348,2.402972495474387e-05,4253.4648,2.188332,608
2123,0.7332602143287659,0.7332361936569214,2.40344597841613e-05,4255.7684,2.303616,638
2124,0.7328888773918152,0.7328648567199707,2.4039511117734946e-05,4257.9679,2.199517,620
2125,0.7325183749198914,0.7324943542480469,2.4044044039328583e-05,4260.2022,2.234315,620
2126,0.7321483492851257,0.7321243286132812,2.4048749764915556e-05,4262.3878,2.185625,614
2127,0.7317778468132019,0.7317537665367126,2.4053540983004496e-05,4264.5512,2.163348,596
2128,0.7314083576202393,0.73138427734375,2.405809391348157e-05,4266.665,2.113807,584
2129,0.7310385704040527,0.7310144901275635,2.406251041975338e-05,4268.8904,2.225467,584
2130,0.7306692004203796,0.7306451201438904,2.4067254344117828e-05,4271.0939,2.203459,614
2131,0.7303001284599304,0.7302760481834412,2.4071970983641222e-05,4273.2996,2.205712,614
2132,0.7299305200576782,0.729906439781189,2.4076436602626927e-05,4275.5779,2.278243,632
2133,0.7295616269111633,0.7295375466346741,2.4081033188849688e-05,4277.7762,2.198304,614
2134,0.7291927337646484,0.7291686534881592,2.4085366021608934e-05,4279.9897,2.213569,614
2135,0.7288236618041992,0.72879958152771,2.4089640646707267e-05,4282.1965,2.20678,614
2136,0.7284554839134216,0.7284314036369324,2.4094159016385674e-05,4284.3862,2.189663,614
2137,0.7280870676040649,0.7280629873275757,2.409830085525755e-05,4286.5499,2.163768,602
2138,0.7277191281318665,0.7276950478553772,2.4102551833493635e-05,4288.7293,2.179338,602
2139,0.7273509502410889,0.7273268699645996,2.4106886485242285e-05,4290.8998,2.170472,608
2140,0.7269836068153381,0.7269594669342041,2.4110655431286432e-05,4293.0887,2.188941,608
2141,0.7266169786453247,0.7265928387641907,2.4115157430060208e-05,4295.341,2.252302,626
2142,0.7262489795684814,0.7262248396873474,2.4119193767546676e-05,4297.5827,2.241755,608
2143,0.7258827090263367,0.7258585691452026,2.4123019102262333e-05,4299.8297,2.246929,626
2144,0.7255160212516785,0.7254918813705444,2.4127108190441504e-05,4302.0986,2.268969,626
2145,0.7251496911048889,0.7251255512237549,2.4131044483510777e-05,4304.3535,2.254838,626
2146,0.7247821092605591,0.724757969379425,2.4134853447321802e-05,4306.5145,2.161018,602
2147,0.7244170308113098,0.7243928909301758,2.4139071683748625e-05,4308.6973,2.182826,608
2148,0.7240506410598755,0.7240265011787415,2.4142980691976845e-05,4310.9308,2.233474,626
2149,0.7236848473548889,0.7236607074737549,2.4146678697434254e-05,4313.1979,2.26714,632
2150,0.7233188152313232,0.7232946753501892,2.415067865513265e-05,4315.4789,2.280987,632
2151,0.7229536175727844,0.7229294776916504,2.4154205675586127e-05,4317.7925,2.313603,632
2152,0.7225879430770874,0.7225638031959534,2.415782364550978e-05,4319.9989,2.206377,614
2153,0.7222229838371277,0.7221988439559937,2.4161916371667758e-05,4322.4559,2.45701,626
2154,0.7218582630157471,0.721834123134613,2.416497045487631e-05,4324.6861,2.230203,614
2155,0.7214933633804321,0.7214692234992981,2.4168810341507196e-05,4326.9111,2.225005,614
2156,0.7211295962333679,0.7211053967475891,2.417251562292222e-05,4329.1228,2.211704,614
2157,0.7207645177841187,0.7207403182983398,2.417572250124067e-05,4331.3316,2.208719,614
2158,0.7204015254974365,0.7203773260116577,2.417966788925696e-05,4333.6509,2.319304,632
2159,0.7200366258621216,0.7200124263763428,2.4182574634323828e-05,4335.8292,2.178385,614
2160,0.7196733951568604,0.7196491956710815,2.418586336716544e-05,4338.0032,2.173956,608
2161,0.7193095684051514,0.7192853689193726,2.4189545001718216e-05,4340.1819,2.178727,614
2162,0.7189467549324036,0.7189225554466248,2.4192448108806275e-05,4342.3924,2.210475,614
2163,0.7185842394828796,0.7185600399971008,2.4195920559577644e-05,4344.6024,2.20998,614
2164,0.7182205319404602,0.7181963324546814,2.4199049221351743e-05,4346.8219,2.219553,614
2165,0.7178587317466736,0.7178345322608948,2.4201763153541833e-05,4349.0236,2.201652,614
2166,0.7174957990646362,0.7174715995788574,2.4205115551012568e-05,4351.2543,2.230706,620
2167,0.7171341180801392,0.7171099185943604,2.4207818569266237e-05,4353.5791,2.324804,620
2168,0.7167726755142212,0.7167484760284424,2.4210827177739702e-05,4355.8069,2.227791,620
2169,0.716410756111145,0.7163865566253662,2.4214059521909803e-05,4358.0688,2.261916,620
2170,0.7160490155220032,0.7160248160362244,2.4216378733399324e-05,4360.2201,2.151287,602
2171,0.7156882286071777,0.7156640291213989,2.421952194708865e-05,4362.5142,2.294135,620
2172,0.7153264880180359,0.7153022885322571,2.4222463252954185e-05,4364.6923,2.178076,602
2173,0.714966356754303,0.7149421572685242,2.4224780645454302e-05,4366.8614,2.169107,608
2174,0.7146055102348328,0.714581310749054,2.4228427719208412e-05,4369.2067,2.345294,620
2175,0.7142452597618103,0.7142210006713867,2.4230574126704596e-05,4371.5573,2.350603,608
2176,0.7138843536376953,0.7138600945472717,2.4233877411461435e-05,4373.7591,2.201798,602
2177,0.713525116443634,0.7135008573532104,2.423635305603966e-05,4375.9286,2.169549,602
2178,0.713165283203125,0.7131410241127014,2.423891237413045e-05,4378.1101,2.181445,602
2179,0.7128056287765503,0.7127813696861267,2.4242002837127075e-05,4380.2877,2.177609,602
2180,0.7124464511871338,0.7124221920967102,2.4243925508926623e-05,4382.5151,2.227415,602
2181,0.7120862007141113,0.7120619416236877,2.4247050532721914e-05,4384.7256,2.210522,608
2182,0.7117281556129456,0.711703896522522,2.4249209673143923e-05,4386.9417,2.216107,602
2183,0.7113697528839111,0.7113454937934875,2.4251881768577732e-05,4389.1376,2.195809,602
2184,0.7110121250152588,0.7109878659248352,2.4254401068901643e-05,4391.277,2.139448,602
2185,0.7106550931930542,0.7106308341026306,2.4256729375338182e-05,4393.4386,2.161617,602
2186,0.7102974653244019,0.7102732062339783,2.425939601380378e-05,4395.6033,2.164685,602
2187,0.7099393606185913,0.7099151015281677,2.4261697035399266e-05,4397.8751,2.271822,620
2188,0.7095827460289001,0.7095584869384766,2.4263881641672924e-05,4400.0615,2.186363,602
2189,0.7092259526252747,0.7092016935348511,2.4266482796519995e-05,4402.2868,2.225271,608
2190,0.7088690996170044,0.7088448405265808,2.4268416382255964e-05,4404.4716,2.184808,602
2191,0.7085124254226685,0.7084881663322449,2.4271095753647387e-05,4406.6581,2.186543,608
2192,0.7081563472747803,0.7081320881843567,2.4272541850223206e-05,4408.8606,2.202491,608
2193,0.707800567150116,0.7077763080596924,2.4275454052258283e-05,4411.04,2.179424,608
2194,0.7074449062347412,0.7074206471443176,2.427650360914413e-05,4413.2329,2.192907,608
2195,0.7070891261100769,0.7070648670196533,2.427964864182286e-05,4415.4032,2.17022,602
2196,0.7067344784736633,0.7067102193832397,2.428035622870084e-05,4417.6053,2.202105,608
2197,0.706379234790802,0.7063549757003784,2.4284054234158248e-05,4419.7909,2.185689,602
2198,0.7060250639915466,0.706000804901123,2.4283750462927856e-05,4421.9929,2.201998,614
2199,0.7056705951690674,0.7056463360786438,2.4288618078571744e-05,4424.2039,2.21099,614
2200,0.7053166031837463,0.7052923440933228,2.4286253392347135e-05,4426.3924,2.188429,614
2201,0.7049629092216492,0.7049385905265808,2.429438245599158e-05,4428.5563,2.163897,602
2202,0.7046102285385132,0.7045859694480896,2.428664083709009e-05,4430.7706,2.214311,614
2203,0.7042592167854309,0.7042348980903625,2.4302937163156457e-05,4432.9715,2.200951,614
2204,0.7039124369621277,0.7038881778717041,2.4281152946059592e-05,4435.3077,2.336223,614
2205,0.7035735249519348,0.7035492062568665,2.4320572265423834e-05,4437.5012,2.193457,608
2206,0.7032626271247864,0.7032383680343628,2.425882667012047e-05,4439.7015,2.200245,608
2207,0.7030258178710938,0.7030014395713806,2.436553950246889e-05,4441.8887,2.187215,614
2208,0.7030770182609558,0.703052818775177,2.417949326627422e-05,4444.0848,2.196165,620
2209,0.7037894129753113,0.7037649154663086,2.4493443561368622e-05,4446.2872,2.202383,614
2210,0.7082874178886414,0.7082635164260864,2.388951907050796e-05,4448.5729,2.285717,632
2211,0.7163269519805908,0.7163021564483643,2.4823961211950518e-05,4450.7205,2.147533,602
2212,0.7811751961708069,0.7811525464057922,2.263054011564236e-05,4453.1342,2.413693,674
2213,0.7056682109832764,0.7056435942649841,2.4632779968669638e-05,4455.3208,2.186676,608
2214,0.7213577628135681,0.7213327884674072,2.4945933546405286e-05,4457.4486,2.127768,596
2215,0.8490423560142517,0.8490204811096191,2.1874337107874453e-05,4459.9291,2.480538,698
2216,0.7188013195991516,0.7187776565551758,2.3635788238607347e-05,4462.252,2.322901,638
2217,1.3417750597000122,1.3417484760284424,2.658482662809547e-05,4464.4229,2.170864,608
2218,1.7277734279632568,1.727756381034851,1.704309761407785e-05,4467.3919,2.968994,830
2219,2.9326987266540527,2.932683229446411,1.5439878552570008e-05,4470.141,2.749131,740
2220,1.909674048423767,1.9096571207046509,1.6980366126517765e-05,4472.9725,2.831423,794
2221,0.9588337540626526,0.9588118195533752,2.1937032215646468e-05,4475.5466,2.574163,716
2222,1.4068492650985718,1.406821370124817,2.7876563763129525e-05,4477.7215,2.174893,602
2223,0.954897940158844,0.9548704028129578,2.753641274466645e-05,4479.7985,2.077029,572
2224,0.8425458669662476,0.8425207734107971,2.5087263566092588e-05,4482.1956,2.397034,668
2225,1.003397822380066,1.0033748149871826,2.2964555682847276e-05,4484.7656,2.570055,716
2226,1.1063735485076904,1.1063514947891235,2.2096592147136107e-05,4487.374,2.608388,728
2227,1.1155083179473877,1.1154861450195312,2.2189120500115678e-05,4490.0161,2.642083,740
2228,1.0511177778244019,1.0510947704315186,2.2984720999374986e-05,4492.6975,2.681444,746
2229,0.9575515389442444,0.9575271606445312,2.4374776330660097e-05,4495.2463,2.548797,710
2230,0.8864004015922546,0.8863742351531982,2.6140605768887326e-05,4497.6429,2.396528,668
2231,0.8972519636154175,0.8972240686416626,2.7888187105418183e-05,4500.0029,2.36001,656
2232,0.9757662415504456,0.9757372140884399,2.9007425837335177e-05,4502.1881,2.185208,614
2233,0.9661258459091187,0.9660965800285339,2.925882836279925e-05,4504.3106,2.122543,602
2234,0.8728795051574707,0.8728507161140442,2.880728425225243e-05,4506.6003,2.289694,620
2235,0.8305729031562805,0.8305447697639465,2.8128728445153683e-05,4508.9821,2.381813,656
2236,0.8419694900512695,0.8419418334960938,2.765683166217059e-05,4511.3524,2.370283,662
2237,0.8629999756813049,0.8629723787307739,2.7593969207373448e-05,4513.7903,2.43791,680
2238,0.8639117479324341,0.8638837337493896,2.7995352866128087e-05,4516.1935,2.403171,674
2239,0.8377421498298645,0.8377133011817932,2.881994987546932e-05,4518.5396,2.346073,656
2240,0.7981340885162354,0.7981041073799133,2.9981290936120786e-05,4520.9439,2.40437,674
2241,0.7724632620811462,0.7724318504333496,3.141110937576741e-05,4523.2685,2.324544,638
2242,0.7825578451156616,0.7825249433517456,3.289997039246373e-05,4525.508,2.239511,626
2243,0.8072152137756348,0.8071812391281128,3.3958138374146074e-05,4527.6011,2.09313,584
2244,0.7991412281990051,0.7991068959236145,3.431354707572609e-05,4529.7043,2.103125,584
2245,0.7706383466720581,0.7706043124198914,3.4045173379126936e-05,4531.9015,2.197284,614
2246,0.7618310451507568,0.7617975473403931,3.3521620935061947e-05,4534.0929,2.191359,614
2247,0.7736430168151855,0.7736099362373352,3.308173836558126e-05,4536.4779,2.384965,668
2248,0.7840517163276672,0.7840188145637512,3.289238884462975e-05,4538.9013,2.423415,656
2249,0.7796775102615356,0.7796445488929749,3.296994327683933e-05,4541.2692,2.367967,656
2250,0.7641765475273132,0.7641432881355286,3.328027742099948e-05,4543.6576,2.388323,662
2251,0.7528667449951172,0.7528330087661743,3.373550862306729e-05,4545.8915,2.233905,620
2252,0.7563521265983582,0.7563180327415466,3.411980651435442e-05,4548.0097,2.118209,584
2253,0.7638706564903259,0.7638364434242249,3.418511550989933e-05,4550.1759,2.166269,602
2254,0.7582980394363403,0.7582642436027527,3.3797732612583786e-05,4552.2911,2.115145,584
2255,0.7454091310501099,0.7453760504722595,3.3063966839108616e-05,4554.4057,2.114633,584
2256,0.7407862544059753,0.7407540082931519,3.222496889065951e-05,4556.6682,2.262486,632
2257,0.7442761063575745,0.7442446351051331,3.149489202769473e-05,4558.9567,2.288488,638
2258,0.7456740736961365,0.7456430792808533,3.099006789852865e-05,4561.2599,2.303162,644
2259,0.7402754426002502,0.7402446866035461,3.07275440718513e-05,4563.5372,2.277334,638
2260,0.7326517701148987,0.7326211333274841,3.065815326408483e-05,4565.8009,2.263717,638
2261,0.7302483916282654,0.7302177548408508,3.066122008021921e-05,4567.9397,2.138761,596
2262,0.7329396605491638,0.732909083366394,3.0578303267247975e-05,4570.1781,2.238476,608
2263,0.7326326370239258,0.7326023578643799,3.02996086247731e-05,4572.3265,2.148351,614
2264,0.7273023724555969,0.7272725701332092,2.982839578180574e-05,4574.5184,2.191851,608
2265,0.7236713171005249,0.7236420512199402,2.9270182494656183e-05,4576.784,2.265663,632
2266,0.7243642807006836,0.7243354916572571,2.8772004952770658e-05,4579.0477,2.263637,626
2267,0.7252326607704163,0.7252042293548584,2.8436224965844303e-05,4581.3412,2.293504,638
2268,0.7230543494224548,0.7230260372161865,2.8289336114539765e-05,4583.6317,2.29053,638
2269,0.7194663882255554,0.7194380760192871,2.8289981855778024e-05,4585.9169,2.285228,626
2270,0.7180707454681396,0.7180423736572266,2.8350752472761087e-05,4588.3931,2.476183,632
2271,0.7188504934310913,0.7188221216201782,2.836003841366619e-05,4590.559,2.165923,608
2272,0.7181686758995056,0.7181404232978821,2.8241674954188056e-05,4592.7718,2.212796,614
2273,0.7154331803321838,0.7154051661491394,2.799781759676989e-05,4595.1164,2.344586,626
2274,0.7137211561203003,0.7136934399604797,2.7702435545506887e-05,4597.3587,2.242305,626
2275,0.7138047218322754,0.7137772440910339,2.744978337432258e-05,4599.6017,2.243037,626
2276,0.7135263681411743,0.7134990692138672,2.7304735340294428e-05,4601.853,2.251227,626
2277,0.711821973323822,0.7117946743965149,2.7277790650259703e-05,4604.0693,2.216345,620
2278,0.710114061832428,0.7100867629051208,2.7328314899932593e-05,4606.2829,2.213546,614
2279,0.7097505927085876,0.7097232341766357,2.738316652539652e-05,4608.5169,2.234034,620
2280,0.7096924781799316,0.7096651196479797,2.7366682843421586e-05,4610.7651,2.248166,632
2281,0.7085598707199097,0.7085326313972473,2.724861951719504e-05,4613.0336,2.268549,632
2282,0.7072169184684753,0.7071898579597473,2.7058889827458188e-05,4615.2866,2.252957,626
2283,0.706804096698761,0.7067772150039673,2.6862853701459244e-05,4617.5427,2.256113,626
2284,0.7066826820373535,0.7066559791564941,2.672131267900113e-05,4619.7681,2.225429,620
2285,0.7059119343757629,0.7058852910995483,2.6660227376851253e-05,4621.9849,2.216764,620
2286,0.7048784494400024,0.7048518061637878,2.666102591319941e-05,4624.1567,2.171853,608
2287,0.7044199705123901,0.7043933272361755,2.667296757863369e-05,4626.3951,2.238352,632
2288,0.7042512893676758,0.7042246460914612,2.664130624907557e-05,4628.6458,2.250706,626
2289,0.7036135196685791,0.703586995601654,2.6538222300587222e-05,4630.9198,2.273976,638
2290,0.7027760744094849,0.7027496695518494,2.6378565962659195e-05,4633.1517,2.231926,626
2291,0.702353298664093,0.7023270726203918,2.6208352210232988e-05,4635.3279,2.176238,602
2292,0.7020895481109619,0.7020635008811951,2.607583701319527e-05,4637.5261,2.198181,620
2293,0.7015044093132019,0.7014784216880798,2.6003508537542075e-05,4639.7587,2.232619,620
2294,0.7008126974105835,0.7007867097854614,2.5976818506023847e-05,4641.9982,2.239455,626
2295,0.7004145979881287,0.7003886699676514,2.595646401459817e-05,4644.2321,2.233893,626
2296,0.7001052498817444,0.7000793218612671,2.5902383640641347e-05,4646.508,2.275949,638
2297,0.6995569467544556,0.6995311379432678,2.5799232389545068e-05,4648.733,2.224975,626
2298,0.6989913582801819,0.6989656686782837,2.566536386439111e-05,4650.9751,2.242123,614
2299,0.6986445784568787,0.6986190676689148,2.553806007199455e-05,4653.1916,2.21645,614
2300,0.6983053088188171,0.698279857635498,2.544678318372462e-05,4655.4017,2.210104,620
2301,0.6978074312210083,0.697782039642334,2.539939305279404e-05,4657.5988,2.197129,614
2302,0.6973475813865662,0.6973221898078918,2.5378732971148565e-05,4659.8079,2.209055,620
2303,0.6970362663269043,0.6970109343528748,2.535389648983255e-05,4662.0131,2.205238,620
2304,0.6966837048530579,0.6966584324836731,2.5301313144154847e-05,4664.196,2.182869,614
2305,0.6962344646453857,0.6962092518806458,2.5219316739821807e-05,4666.4198,2.223841,620
2306,0.6958615183830261,0.6958363652229309,2.5127941626124084e-05,4668.6408,2.220963,620
2307,0.6955606341362,0.6955356001853943,2.5053983335965313e-05,4671.0039,2.363121,626
2308,0.6951981782913208,0.6951731443405151,2.5012883270392194e-05,4673.266,2.262099,626
2309,0.6948009729385376,0.6947759985923767,2.499966649338603e-05,4675.4807,2.214683,614
2310,0.6944750547409058,0.6944500803947449,2.4992103135446087e-05,4677.7003,2.21963,620
2311,0.6941702961921692,0.6941453218460083,2.4969587684608996e-05,4679.9368,2.236508,626
2312,0.693808376789093,0.6937834620475769,2.492462044756394e-05,4682.1395,2.202714,614
2313,0.6934564113616943,0.693431556224823,2.4866913008736446e-05,4684.4282,2.288641,614
2314,0.6931549906730652,0.6931301951408386,2.481667252141051e-05,4686.6372,2.209012,620
2315,0.6928380131721497,0.6928132176399231,2.4788239898043685e-05,4688.9316,2.294438,632
2316,0.6924923658370972,0.6924675703048706,2.4780985768302344e-05,4691.1669,2.235256,620
2317,0.6921766996383667,0.6921519041061401,2.4781298634479754e-05,4693.8075,2.640634,626
2318,0.6918833255767822,0.6918585300445557,2.477332964190282e-05,4696.0378,2.230328,614
2319,0.6915631890296936,0.6915384531021118,2.4748571377131157e-05,4698.2799,2.242114,620
2320,0.6912437081336975,0.6912189722061157,2.4713024686207063e-05,4700.5211,2.241137,620
2321,0.6909512281417847,0.6909265518188477,2.468082311679609e-05,4702.931,2.409946,620
2322,0.6906552910804749,0.6906306147575378,2.466248770360835e-05,4705.1242,2.193154,608
2323,0.6903460025787354,0.6903213262557983,2.4659580958541483e-05,4707.3413,2.21711,620
2324,0.690051257610321,0.690026581287384,2.4662997020641342e-05,4709.5926,2.251275,626
2325,0.689767599105835,0.689742922782898,2.466047226334922e-05,4711.8466,2.254036,632
2326,0.6894733905792236,0.6894487738609314,2.464591307216324e-05,4714.0813,2.234723,620
2327,0.689179003238678,0.6891543865203857,2.462334668962285e-05,4716.302,2.220683,620
2328,0.6889002919197083,0.688875675201416,2.460303767293226e-05,4718.5692,2.267214,632
2329,0.6886194348335266,0.6885948181152344,2.4593371563241817e-05,4720.7677,2.198484,608
2330,0.6883302927017212,0.688305675983429,2.4594335627625696e-05,4723.0387,2.270968,632
2331,0.6880506277084351,0.6880260109901428,2.4599286916782148e-05,4725.2693,2.230669,620
2332,0.6877772212028503,0.6877526044845581,2.45992105192272e-05,4727.4861,2.216719,620
2333,0.6874983906745911,0.6874737739562988,2.4590892280684784e-05,4729.7089,2.222799,620
2334,0.6872208714485168,0.6871963143348694,2.4577784643042833e-05,4731.8928,2.183955,608
2335,0.6869496703147888,0.6869251132011414,2.4567229047534056e-05,4735.3023,3.409502,620
2336,0.6866775751113892,0.6866530179977417,2.4565182684455067e-05,4737.6826,2.380233,620
