epoch,total_loss,mse_loss,elapsed_seconds
0,1276.571533203125,1276.571533203125,0.2734
1,1099.3857421875,1099.3857421875,0.5085
2,934.4251708984375,934.4251708984375,0.7444
3,780.8278198242188,780.8278198242188,0.9648
4,639.0718383789062,639.0718383789062,1.1856
5,515.0360107421875,515.0360107421875,1.4108
6,412.21429443359375,412.21429443359375,1.6359
7,322.5245056152344,322.5245056152344,1.8594
8,232.8059539794922,232.8059539794922,2.0755
9,159.1516571044922,159.1516571044922,2.312
10,115.79838562011719,115.79838562011719,2.5458
11,91.40412902832031,91.40412902832031,2.7811
12,76.79202270507812,76.79202270507812,3.0186
13,69.79120635986328,69.79120635986328,3.2543
14,69.91221618652344,69.91221618652344,3.5063
15,74.58902740478516,74.58902740478516,3.7484
16,81.39634704589844,81.39634704589844,3.9885
17,88.05201721191406,88.05201721191406,4.2459
18,93.30567932128906,93.30567932128906,4.5025
19,96.7295913696289,96.7295913696289,4.7573
20,98.14665222167969,98.14665222167969,5.0112
21,97.50662994384766,97.50662994384766,5.2615
22,94.81766510009766,94.81766510009766,5.5075
23,90.11009216308594,90.11009216308594,5.7774
24,83.45545959472656,83.45545959472656,6.0372
25,75.07171630859375,75.07171630859375,6.2931
26,65.53875732421875,65.53875732421875,6.5328
27,56.013893127441406,56.013893127441406,6.7645
28,47.886756896972656,47.886756896972656,6.9998
29,41.83000946044922,41.83000946044922,7.2302
30,37.581939697265625,37.581939697265625,7.47
31,34.49699401855469,34.49699401855469,7.6937
32,32.02847671508789,32.02847671508789,7.9436
33,29.8582706451416,29.8582706451416,8.1756
34,27.858409881591797,27.858409881591797,8.3955
35,25.980783462524414,25.980783462524414,8.6199
36,24.24216651916504,24.24216651916504,8.8624
37,22.712438583374023,22.712438583374023,9.1125
38,21.483606338500977,21.483606338500977,9.3427
39,20.562061309814453,20.562061309814453,9.5649
40,19.84552001953125,19.84552001953125,9.788
41,19.18979835510254,19.18979835510254,10.006
42,18.485565185546875,18.485565185546875,10.2243
43,17.6870059967041,17.6870059967041,10.459
44,16.81654930114746,16.81654930114746,10.6785
45,15.938870429992676,15.938870429992676,10.899
46,15.124542236328125,15.124542236328125,11.1337
47,14.426870346069336,14.426870346069336,11.3459
48,13.868830680847168,13.868830680847168,11.5553
49,13.439208984375,13.439208984375,11.7679
50,13.100436210632324,13.100436210632324,11.9777
51,12.801800727844238,12.801800727844238,12.1907
52,12.491976737976074,12.491976737976074,12.4168
53,12.128595352172852,12.128595352172852,12.6269
54,11.684000968933105,11.684000968933105,12.8367
55,11.147870063781738,11.147870063781738,13.0587
56,10.527488708496094,10.527488708496094,13.2697
57,9.846357345581055,9.846357345581055,13.4801
58,9.141702651977539,9.141702651977539,13.7136
59,8.460352897644043,8.460352897644043,13.9245
60,7.851840019226074,7.851840019226074,14.1337
61,7.358323574066162,7.358323574066162,14.3479
62,7.004006385803223,7.004006385803223,14.5602
63,6.788846015930176,6.788846015930176,14.7728
64,6.6901750564575195,6.6901750564575195,15.0053
65,6.670720100402832,6.670720100402832,15.2832
66,6.688410758972168,6.688410758972168,15.5047
67,6.704817771911621,6.704817771911621,15.7239
68,6.690881252288818,6.690881252288818,15.9434
69,6.629910469055176,6.629910469055176,16.1618
70,6.5179643630981445,6.5179643630981445,16.3925
71,6.362189769744873,6.362189769744873,16.6258
72,6.1776123046875,6.1776123046875,16.8437
73,5.983222007751465,5.983222007751465,17.0685
74,5.797873497009277,5.797873497009277,17.294
75,5.636850357055664,5.636850357055664,17.5172
76,5.509422302246094,5.509422302246094,17.747
77,5.417876243591309,5.417876243591309,17.9679
78,5.358067989349365,5.358067989349365,18.183
79,5.321292877197266,5.321292877197266,18.3912
80,5.296899795532227,5.296899795532227,18.6031
81,5.274959564208984,5.274959564208984,18.8241
82,5.2482709884643555,5.2482709884643555,19.0736
83,5.213326454162598,5.213326454162598,19.3274
84,5.170260429382324,5.170260429382324,19.5383
85,5.121956825256348,5.121956825256348,19.7459
86,5.07270622253418,5.07270622253418,19.9662
87,5.02683162689209,5.02683162689209,20.2821
88,4.987553119659424,4.987553119659424,20.5085
89,4.9563374519348145,4.9563374519348145,20.748
90,4.932815074920654,4.932815074920654,20.9644
91,4.915149688720703,4.915149688720703,21.1831
92,4.900691032409668,4.900691032409668,21.4588
93,4.886747360229492,4.886747360229492,21.8257
94,4.871195316314697,4.871195316314697,22.0665
95,4.852892875671387,4.852892875671387,22.323
96,4.831768989562988,4.831768989562988,22.5533
97,4.808653831481934,4.808653831481934,22.802
98,4.784954071044922,4.784954071044922,23.0374
99,4.7622175216674805,4.7622175216674805,23.2566
100,4.741738796234131,4.741738796234131,23.4807
101,4.724293231964111,4.724293231964111,23.7039
102,4.710009574890137,4.710009574890137,23.936
103,4.698407173156738,4.698407173156738,24.1745
104,4.6885905265808105,4.6885905265808105,24.4117
105,4.679488182067871,4.679488182067871,24.6204
106,4.670114994049072,4.670114994049072,24.825
107,4.659783363342285,4.659783363342285,25.033
108,4.648188591003418,4.648188591003418,25.24
109,4.635417461395264,4.635417461395264,25.4508
110,4.621854305267334,4.621854305267334,25.6581
111,4.6080169677734375,4.6080169677734375,25.8681
112,4.5944318771362305,4.5944318771362305,26.084
113,4.581473350524902,4.581473350524902,26.308
114,4.569323539733887,4.569323539733887,26.5329
115,4.557955741882324,4.557955741882324,26.7428
116,4.547179698944092,4.547179698944092,26.9652
117,4.536725044250488,4.536725044250488,27.1858
118,4.526324272155762,4.526324272155762,27.3991
119,4.51577091217041,4.51577091217041,27.6102
120,4.504977703094482,4.504977703094482,27.8297
121,4.493950366973877,4.493950366973877,28.0436
122,4.482780933380127,4.482780933380127,28.2528
123,4.471611022949219,4.471611022949219,28.4655
124,4.460553169250488,4.460553169250488,28.6789
125,4.449708938598633,4.449708938598633,28.8899
126,4.439093589782715,4.439093589782715,29.0988
127,4.428679466247559,4.428679466247559,29.3072
128,4.418404579162598,4.418404579162598,29.5213
