epoch,total_loss,full_rollout_train_mse,full_rollout_test_mse_clean,full_rollout_test_mse_noisy,eval_seconds,elapsed_seconds
0,4.272122383117676,1276.726806640625,1329.206298828125,1328.4898681640625,0.0666,0.8587
1,3.68850040435791,,,,,1.6475
2,3.1584811210632324,,,,,2.4251
3,2.683440685272217,,,,,3.2102
4,2.263749599456787,,,,,3.9835
5,1.898551106452942,,,,,4.7653
6,1.5856810808181763,,,,,5.5506
7,1.3217735290527344,,,,,6.3303
8,1.1025089025497437,,,,,7.0997
9,0.9229950904846191,,,,,7.8723
10,0.778218150138855,,,,,8.6362
11,0.6633954048156738,,,,,9.4208
12,0.5741668343544006,,,,,10.1805
13,0.5066492557525635,,,,,10.9309
14,0.4574190676212311,,,,,11.6924
15,0.4234558641910553,,,,,12.4583
16,0.40207067131996155,,,,,13.2225
17,0.39083120226860046,,,,,13.9783
18,0.3875049352645874,,,,,14.7343
19,0.3900287449359894,,,,,15.4963
20,0.3965144753456116,,,,,16.2577
21,0.40528061985969543,,,,,17.0141
22,0.4148951470851898,,,,,17.7704
23,0.42420703172683716,,,,,18.529
24,0.43235036730766296,,,,,19.3021
25,0.43872103095054626,,,,,20.0635
26,0.4429335296154022,,,,,20.8156
27,0.44477373361587524,,,,,21.5784
28,0.44415995478630066,,,,,22.3302
29,0.44111424684524536,,,,,23.0779
30,0.43575015664100647,,,,,23.8327
31,0.42826974391937256,,,,,24.599
32,0.41896623373031616,,,,,25.3511
33,0.40822574496269226,,,,,26.108
34,0.39651989936828613,,,,,26.8577
35,0.38438645005226135,,,,,27.6271
36,0.3723949193954468,,,,,28.3837
37,0.3611012399196625,,,,,29.1406
38,0.3509981334209442,,,,,29.8955
39,0.34246936440467834,,,,,30.6457
40,0.3357561230659485,,,,,31.4162
41,0.33093947172164917,,,,,32.1783
42,0.3279443085193634,,,,,32.9454
43,0.32655981183052063,,,,,33.7149
44,0.32647743821144104,,,,,34.4541
45,0.32733502984046936,,,,,35.2181
46,0.3287629783153534,,,,,35.9824
47,0.3304242789745331,,,,,36.7386
48,0.3320426046848297,,,,,37.5007
49,0.33341699838638306,,,,,38.2569
50,0.3344237506389618,,,,,39.0114
51,0.3350074887275696,,,,,39.7637
52,0.33516725897789,,,,,40.5176
53,0.33493977785110474,,,,,41.2866
54,0.33438459038734436,,,,,42.0352
55,0.3335721492767334,,,,,42.7879
56,0.3325757086277008,,,,,43.56
57,0.33146628737449646,,,,,44.3144
58,0.3303096294403076,,,,,45.0784
59,0.32916417717933655,,,,,45.8281
60,0.32807978987693787,,,,,46.5963
61,0.3270948529243469,,,,,47.3695
62,0.32623642683029175,,,,,48.1294
63,0.32551902532577515,,,,,48.8834
64,0.32494571805000305,,,,,49.6411
65,0.32450932264328003,,,,,50.3958
66,0.3241957426071167,,,,,51.1583
67,0.32398635149002075,,,,,51.9025
68,0.3238612115383148,,,,,52.6614
69,0.3238001763820648,,,,,53.4355
70,0.3237844407558441,,,,,54.188
71,0.3237966299057007,,,,,54.9328
72,0.3238203525543213,,,,,55.699
73,0.3238403797149658,,,,,56.4596
74,0.32384321093559265,,,,,57.2189
75,0.32381677627563477,,,,,57.9754
76,0.3237525224685669,,,,,58.735
77,0.3236459493637085,,,,,59.537
78,0.32349756360054016,,,,,60.2976
79,0.3233127295970917,,,,,61.054
80,0.3231009542942047,,,,,61.8206
81,0.3228743076324463,,,,,62.5857
82,0.3226456046104431,,,,,63.3458
83,0.322426438331604,,,,,64.1048
84,0.3222256898880005,,,,,64.8533
85,0.3220483660697937,,,,,65.6426
86,0.3218959867954254,,,,,66.393
87,0.32176700234413147,,,,,67.156
88,0.3216577172279358,,,,,67.9183
89,0.32156312465667725,,,,,68.68
90,0.3214782178401947,,,,,69.4425
91,0.3213982880115509,,,,,70.2132
92,0.32131949067115784,,,,,70.9649
93,0.32123905420303345,,,,,71.729
94,0.32115453481674194,,,,,72.4902
95,0.3210650682449341,,,,,73.2552
96,0.32096996903419495,,,,,74.0136
97,0.32086947560310364,,,,,74.7735
98,0.3207642436027527,,,,,75.5347
99,0.3206556439399719,,,,,76.3004
100,0.3205447196960449,6.046806335449219,3.7987418174743652,3.992180585861206,0.0848,77.1534
101,0.3204328417778015,,,,,77.9196
102,0.3203210234642029,,,,,78.6952
103,0.32021012902259827,,,,,79.4538
104,0.3201006054878235,,,,,80.2156
105,0.3199928402900696,,,,,80.9686
106,0.3198869824409485,,,,,81.7417
107,0.31978291273117065,,,,,82.5085
108,0.31968075037002563,,,,,83.272
109,0.31958043575286865,,,,,84.0314
110,0.3194817900657654,,,,,84.7875
111,0.31938454508781433,,,,,85.5552
112,0.31928837299346924,,,,,86.3312
113,0.3191927373409271,,,,,87.0893
114,0.319097101688385,,,,,87.8512
115,0.31900089979171753,,,,,88.6076
116,0.3189040422439575,,,,,89.3724
117,0.3188062012195587,,,,,90.1319
118,0.3187074363231659,,,,,90.8928
119,0.3186078667640686,,,,,91.6702
120,0.3185079097747803,,,,,92.4276
121,0.31840771436691284,,,,,93.1739
122,0.3183075785636902,,,,,93.924
123,0.3182077705860138,,,,,94.6997
124,0.318108469247818,,,,,95.5075
125,0.31800952553749084,,,,,96.277
126,0.3179113268852234,,,,,97.0314
127,0.3178134262561798,,,,,97.7932
128,0.3177160322666168,,,,,98.5405
129,0.3176189959049225,,,,,99.2932
130,0.31752222776412964,,,,,100.0416
131,0.31742551922798157,,,,,100.7952
132,0.3173290491104126,,,,,101.5549
133,0.31723248958587646,,,,,102.3303
134,0.31713584065437317,,,,,103.0871
135,0.31703928112983704,,,,,103.8466
136,0.31694284081459045,,,,,104.6092
137,0.3168463706970215,,,,,105.362
138,0.3167499899864197,,,,,106.117
139,0.31665369868278503,,,,,106.8779
140,0.31655755639076233,,,,,107.6365
141,0.3164614140987396,,,,,108.3931
142,0.3163655400276184,,,,,109.1435
143,0.31626978516578674,,,,,109.8855
144,0.3161742389202118,,,,,110.6473
145,0.3160787522792816,,,,,111.4092
146,0.31598368287086487,,,,,112.1594
147,0.3158886730670929,,,,,112.9162
148,0.31579384207725525,,,,,113.7288
149,0.3156992197036743,,,,,114.4955
150,0.3156047463417053,,,,,115.2651
151,0.31551051139831543,,,,,116.0203
152,0.3154163658618927,,,,,116.7948
153,0.3153223991394043,,,,,117.5578
154,0.3152286112308502,,,,,118.3225
155,0.3151348829269409,,,,,119.0888
156,0.31504130363464355,,,,,119.8501
157,0.3149479627609253,,,,,120.6029
158,0.31485477089881897,,,,,121.3759
159,0.3147616684436798,,,,,122.145
160,0.3146688640117645,,,,,122.9088
161,0.31457623839378357,,,,,123.6756
162,0.3144837021827698,,,,,124.4549
163,0.31439143419265747,,,,,125.2127
164,0.31429940462112427,,,,,125.9863
165,0.31420743465423584,,,,,126.7614
166,0.3141157031059265,,,,,127.5318
167,0.3140241503715515,,,,,128.2974
168,0.31393274664878845,,,,,129.0497
169,0.31384167075157166,,,,,129.8194
170,0.31375062465667725,,,,,130.5865
171,0.3136598765850067,,,,,131.3524
172,0.3135693669319153,,,,,132.1187
173,0.31347891688346863,,,,,132.8788
174,0.3133886456489563,,,,,133.6478
175,0.31329864263534546,,,,,134.4092
176,0.3132088780403137,,,,,135.1699
177,0.3131192624568939,,,,,135.9353
178,0.31302985548973083,,,,,136.7212
179,0.3129405677318573,,,,,137.5068
180,0.31285157799720764,,,,,138.2798
181,0.3127627372741699,,,,,139.0416
182,0.3126741349697113,,,,,139.8079
183,0.3125856816768646,,,,,140.5794
184,0.31249743700027466,,,,,141.3516
185,0.3124094307422638,,,,,142.1168
186,0.31232157349586487,,,,,142.8786
187,0.31223395466804504,,,,,143.6516
188,0.31214651465415955,,,,,144.4186
189,0.31205931305885315,,,,,145.1878
190,0.3119722306728363,,,,,145.9469
191,0.3118854761123657,,,,,146.7005
192,0.31179890036582947,,,,,147.4646
193,0.31171247363090515,,,,,148.2356
194,0.31162625551223755,,,,,148.9899
195,0.31154027581214905,,,,,149.7518
196,0.3114544451236725,,,,,150.5232
197,0.311368852853775,,,,,151.2925
198,0.31128349900245667,,,,,152.0573
199,0.31119829416275024,,,,,152.8202
200,0.31111329793930054,4.9209394454956055,3.319371461868286,3.503573179244995,0.0809,153.6599
201,0.31102845072746277,,,,,154.4323
202,0.31094396114349365,,,,,155.1939
203,0.3108595013618469,,,,,155.9474
204,0.3107753098011017,,,,,156.7117
205,0.31069135665893555,,,,,157.4744
206,0.3106076419353485,,,,,158.2328
207,0.31052398681640625,,,,,159.0042
