epoch,total_loss,mse_loss,elapsed_seconds
0,12465.357421875,12465.357421875,0.2144
1,10739.9736328125,10739.9736328125,0.265
2,9164.7265625,9164.7265625,0.3138
3,7701.6904296875,7701.6904296875,0.363
4,6371.7978515625,6371.7978515625,0.4148
5,5184.55029296875,5184.55029296875,0.4667
6,4144.0029296875,4144.0029296875,0.5232
7,3251.260986328125,3251.260986328125,0.5829
8,2501.10107421875,2501.10107421875,0.6424
9,1861.922607421875,1861.922607421875,0.7033
10,1330.84423828125,1330.84423828125,0.7653
11,928.57666015625,928.57666015625,0.8292
12,638.4057006835938,638.4057006835938,0.8916
13,436.2228088378906,436.2228088378906,0.9566
14,311.64306640625,311.64306640625,1.026
15,241.4849090576172,241.4849090576172,1.1078
16,189.43386840820312,189.43386840820312,1.1739
17,152.93553161621094,152.93553161621094,1.2344
18,128.95828247070312,128.95828247070312,1.2911
19,153.75192260742188,153.75192260742188,1.3459
20,209.78341674804688,209.78341674804688,1.395
21,268.65185546875,268.65185546875,1.444
22,318.7784729003906,318.7784729003906,1.4925
23,354.43475341796875,354.43475341796875,1.5391
24,373.96136474609375,373.96136474609375,1.585
25,378.494140625,378.494140625,1.6314
26,370.8568420410156,370.8568420410156,1.6824
27,354.8594665527344,354.8594665527344,1.7321
28,335.4714660644531,335.4714660644531,1.7835
29,319.7640686035156,319.7640686035156,1.8481
30,301.7316589355469,301.7316589355469,1.9185
31,263.92047119140625,263.92047119140625,1.9818
32,221.03512573242188,221.03512573242188,2.0401
33,188.97799682617188,188.97799682617188,2.0947
34,163.78826904296875,163.78826904296875,2.1465
35,140.1737823486328,140.1737823486328,2.1951
36,116.58036804199219,116.58036804199219,2.2438
37,93.0976791381836,93.0976791381836,2.2939
38,71.18328857421875,71.18328857421875,2.3448
39,54.2288932800293,54.2288932800293,2.3985
40,48.10740280151367,48.10740280151367,2.4627
41,46.6887321472168,46.6887321472168,2.5299
42,37.177188873291016,37.177188873291016,2.5925
43,26.8083438873291,26.8083438873291,2.6444
44,25.635284423828125,25.635284423828125,2.6973
45,29.277935028076172,29.277935028076172,2.7487
46,32.94147491455078,32.94147491455078,2.8027
47,34.38192367553711,34.38192367553711,2.8626
