epoch,total_loss,mse_loss,elapsed_seconds
0,8.038073539733887,8.038073539733887,0.2509
1,6.808676242828369,6.808676242828369,0.2847
2,5.887425422668457,5.887425422668457,0.3284
3,5.200118541717529,5.200118541717529,0.3723
4,4.698451042175293,4.698451042175293,0.4115
5,4.340995788574219,4.340995788574219,0.4627
6,4.089426517486572,4.089426517486572,0.5091
7,3.9117484092712402,3.9117484092712402,0.5857
8,3.7828948497772217,3.7828948497772217,0.6285
9,3.6838393211364746,3.6838393211364746,0.6714
10,3.6004631519317627,3.6004631519317627,0.7404
11,3.5226504802703857,3.5226504802703857,0.7937
12,3.4436659812927246,3.4436659812927246,0.8415
13,3.3597724437713623,3.3597724437713623,0.8884
14,3.269902467727661,3.269902467727661,0.9354
15,3.175157308578491,3.175157308578491,0.9802
16,3.078087329864502,3.078087329864502,1.028
17,2.9818711280822754,2.9818711280822754,1.0918
18,2.8895926475524902,2.8895926475524902,1.1539
19,2.803723096847534,2.803723096847534,1.2074
20,2.7258400917053223,2.7258400917053223,1.3349
21,2.656554698944092,2.656554698944092,1.5165
22,2.5955986976623535,2.5955986976623535,1.6534
23,2.5420217514038086,2.5420217514038086,1.7863
24,2.4944710731506348,2.4944710731506348,1.8529
25,2.4515020847320557,2.4515020847320557,1.9503
26,2.411860704421997,2.411860704421997,2.0234
27,2.3746421337127686,2.3746421337127686,2.0821
28,2.3392584323883057,2.3392584323883057,2.1374
29,2.305202007293701,2.305202007293701,2.1817
30,2.2717347145080566,2.2717347145080566,2.2246
31,2.237717628479004,2.237717628479004,2.2702
32,2.201770544052124,2.201770544052124,2.312
33,2.1627254486083984,2.1627254486083984,2.3505
34,2.1200859546661377,2.1200859546661377,2.3939
35,2.0742032527923584,2.0742032527923584,2.4315
36,2.0260934829711914,2.0260934829711914,2.4689
37,1.977056860923767,1.977056860923767,2.5343
38,1.9282810688018799,1.9282810688018799,2.7435
39,1.8805780410766602,1.8805780410766602,2.8531
40,1.8342949151992798,1.8342949151992798,2.9112
41,1.7893787622451782,1.7893787622451782,2.9585
42,1.7455425262451172,1.7455425262451172,3.0021
43,1.702461838722229,1.702461838722229,3.0447
44,1.65994393825531,1.65994393825531,3.5562
45,1.6180360317230225,1.6180360317230225,3.9355
46,1.5770679712295532,1.5770679712295532,4.0326
47,1.5376348495483398,1.5376348495483398,4.0891
48,1.500532865524292,1.500532865524292,4.1405
49,1.4666669368743896,1.4666669368743896,4.1905
50,1.4369428157806396,1.4369428157806396,4.2408
51,1.4121477603912354,1.4121477603912354,4.2872
52,1.3928430080413818,1.3928430080413818,4.3656
53,1.3792688846588135,1.3792688846588135,4.4339
54,1.3712844848632812,1.3712844848632812,4.4938
55,1.3683545589447021,1.3683545589447021,4.5665
56,1.3695858716964722,1.3695858716964722,4.6293
57,1.3738218545913696,1.3738218545913696,4.6862
58,1.3797729015350342,1.3797729015350342,4.7554
59,1.3861658573150635,1.3861658573150635,4.8206
60,1.391882061958313,1.391882061958313,4.8991
61,1.3960607051849365,1.3960607051849365,4.9706
62,1.398162603378296,1.398162603378296,5.0414
63,1.3979783058166504,1.3979783058166504,5.1321
64,1.3955988883972168,1.3955988883972168,5.187
65,1.3913543224334717,1.3913543224334717,5.243
66,1.3857300281524658,1.3857300281524658,5.295
67,1.3792823553085327,1.3792823553085327,5.3488
68,1.3725605010986328,1.3725605010986328,5.4143
69,1.3660414218902588,1.3660414218902588,5.4793
70,1.360093355178833,1.360093355178833,5.5775
71,1.3549541234970093,1.3549541234970093,5.6569
72,1.3507368564605713,1.3507368564605713,5.7109
73,1.347443699836731,1.347443699836731,5.7648
74,1.3449935913085938,1.3449935913085938,5.813
75,1.343252182006836,1.343252182006836,5.8625
76,1.342057466506958,1.342057466506958,5.9077
77,1.3412452936172485,1.3412452936172485,5.9552
78,1.3406641483306885,1.3406641483306885,6.0082
79,1.3401869535446167,1.3401869535446167,6.0521
80,1.339714527130127,1.339714527130127,6.093
81,1.3391743898391724,1.3391743898391724,6.1491
82,1.3385190963745117,1.3385190963745117,6.2147
83,1.3377209901809692,1.3377209901809692,6.2659
84,1.3367679119110107,1.3367679119110107,6.3056
85,1.3356600999832153,1.3356600999832153,6.3552
86,1.3344082832336426,1.3344082832336426,6.4033
87,1.3330309391021729,1.3330309391021729,6.4506
88,1.3315534591674805,1.3315534591674805,6.4958
89,1.330006718635559,1.330006718635559,6.5433
90,1.328424334526062,1.328424334526062,6.5877
91,1.3268407583236694,1.3268407583236694,6.6322
92,1.3252874612808228,1.3252874612808228,6.6764
93,1.3237903118133545,1.3237903118133545,6.7238
94,1.3223692178726196,1.3223692178726196,6.8653
95,1.3210351467132568,1.3210351467132568,6.9513
96,1.3197909593582153,1.3197909593582153,7.0039
97,1.3186310529708862,1.3186310529708862,7.0481
98,1.317543625831604,1.317543625831604,7.0922
99,1.3165111541748047,1.3165111541748047,7.1395
100,1.3155139684677124,1.3155139684677124,7.1822
101,1.3145320415496826,1.3145320415496826,7.224
102,1.3135464191436768,1.3135464191436768,7.262
103,1.3125416040420532,1.3125416040420532,7.3063
104,1.3115063905715942,1.3115063905715942,7.3473
105,1.3104355335235596,1.3104355335235596,7.3843
106,1.3093271255493164,1.3093271255493164,7.4198
107,1.3081839084625244,1.3081839084625244,7.4565
108,1.307011365890503,1.307011365890503,7.4908
109,1.3058162927627563,1.3058162927627563,7.5371
110,1.3046057224273682,1.3046057224273682,7.5766
111,1.3033865690231323,1.3033865690231323,7.6292
112,1.3021647930145264,1.3021647930145264,7.6777
113,1.3009437322616577,1.3009437322616577,7.723
114,1.2997268438339233,1.2997268438339233,7.7685
115,1.298514723777771,1.298514723777771,7.8439
116,1.297306776046753,1.297306776046753,7.9159
117,1.2961010932922363,1.2961010932922363,8.0205
118,1.294894814491272,1.294894814491272,8.0848
119,1.2936856746673584,1.2936856746673584,8.1368
120,1.2924699783325195,1.2924699783325195,8.1948
121,1.2912452220916748,1.2912452220916748,8.2566
122,1.2900094985961914,1.2900094985961914,8.335
123,1.2887604236602783,1.2887604236602783,8.4259
124,1.2874970436096191,1.2874970436096191,8.5121
125,1.2862179279327393,1.2862179279327393,8.6115
126,1.2849231958389282,1.2849231958389282,8.6953
127,1.283612608909607,1.283612608909607,8.7927
128,1.2822867631912231,1.2822867631912231,8.8611
129,1.2809460163116455,1.2809460163116455,8.9231
130,1.279590368270874,1.279590368270874,8.9784
131,1.2782208919525146,1.2782208919525146,9.0299
132,1.2768378257751465,1.2768378257751465,9.0935
133,1.2754414081573486,1.2754414081573486,9.1547
134,1.2740310430526733,1.2740310430526733,9.2049
135,1.2726069688796997,1.2726069688796997,9.2553
136,1.2711682319641113,1.2711682319641113,9.306
137,1.2697144746780396,1.2697144746780396,9.3571
138,1.2682445049285889,1.2682445049285889,9.4075
139,1.2667579650878906,1.2667579650878906,9.4617
140,1.2652535438537598,1.2652535438537598,9.5101
141,1.2637306451797485,1.2637306451797485,9.5624
142,1.26218843460083,1.26218843460083,9.6075
143,1.2606263160705566,1.2606263160705566,9.6514
144,1.2590439319610596,1.2590439319610596,9.7035
145,1.2574399709701538,1.2574399709701538,9.758
146,1.2558146715164185,1.2558146715164185,9.8124
147,1.2541676759719849,1.2541676759719849,9.8573
148,1.2524980306625366,1.2524980306625366,9.9014
149,1.2508057355880737,1.2508057355880737,9.9607
150,1.249090552330017,1.249090552330017,10.014
151,1.2473514080047607,1.2473514080047607,10.0744
152,1.2455885410308838,1.2455885410308838,10.1263
153,1.2438005208969116,1.2438005208969116,10.1787
154,1.2419873476028442,1.2419873476028442,10.2246
155,1.2401483058929443,1.2401483058929443,10.2708
156,1.2382822036743164,1.2382822036743164,10.3279
157,1.2363885641098022,1.2363885641098022,10.3897
158,1.2344672679901123,1.2344672679901123,10.4452
159,1.232516884803772,1.232516884803772,10.5167
160,1.230536699295044,1.230536699295044,10.6106
161,1.2285263538360596,1.2285263538360596,10.6621
162,1.226485252380371,1.226485252380371,10.7186
163,1.224412202835083,1.224412202835083,10.8116
164,1.2223069667816162,1.2223069667816162,10.8837
165,1.220168113708496,1.220168113708496,10.9622
166,1.2179957628250122,1.2179957628250122,11.0532
167,1.2157891988754272,1.2157891988754272,11.111
168,1.2135469913482666,1.2135469913482666,11.1708
169,1.2112691402435303,1.2112691402435303,11.2447
170,1.2089542150497437,1.2089542150497437,11.3182
171,1.2066023349761963,1.2066023349761963,11.3811
172,1.2042118310928345,1.2042118310928345,11.4434
173,1.2017822265625,1.2017822265625,11.5134
174,1.1993130445480347,1.1993130445480347,11.6002
175,1.196803331375122,1.196803331375122,11.6889
176,1.1942522525787354,1.1942522525787354,11.7628
