epoch,total_loss,mse_loss,elapsed_seconds
0,6.204524993896484,6.204524993896484,0.1253
1,6.166609764099121,6.166609764099121,0.1264
2,6.129018306732178,6.129018306732178,0.127
3,6.0917067527771,6.0917067527771,0.1276
4,6.054695129394531,6.054695129394531,0.1282
5,6.017822265625,6.017822265625,0.1288
6,5.981045722961426,5.981045722961426,0.1294
7,5.944532871246338,5.944532871246338,0.13
8,5.9081711769104,5.9081711769104,0.1305
9,5.871920585632324,5.871920585632324,0.1311
10,5.83567476272583,5.83567476272583,0.1317
11,5.799407958984375,5.799407958984375,0.1323
12,5.763092994689941,5.763092994689941,0.1328
13,5.726701736450195,5.726701736450195,0.1334
14,5.690207004547119,5.690207004547119,0.134
15,5.653580188751221,5.653580188751221,0.1345
16,5.616822719573975,5.616822719573975,0.1351
17,5.580019474029541,5.580019474029541,0.1357
18,5.543070316314697,5.543070316314697,0.1362
19,5.50595235824585,5.50595235824585,0.1368
20,5.468605995178223,5.468605995178223,0.1373
21,5.431032657623291,5.431032657623291,0.1379
22,5.3932085037231445,5.3932085037231445,0.1384
23,5.3552446365356445,5.3552446365356445,0.139
24,5.316929817199707,5.316929817199707,0.1396
25,5.278308868408203,5.278308868408203,0.1401
26,5.239354610443115,5.239354610443115,0.1407
27,5.19996976852417,5.19996976852417,0.1412
28,5.16013240814209,5.16013240814209,0.1418
29,5.119923114776611,5.119923114776611,0.1423
30,5.079311370849609,5.079311370849609,0.1428
31,5.038351058959961,5.038351058959961,0.1434
32,4.996992588043213,4.996992588043213,0.144
33,4.955081462860107,4.955081462860107,0.1445
34,4.91259765625,4.91259765625,0.1451
35,4.8695197105407715,4.8695197105407715,0.1456
36,4.825857639312744,4.825857639312744,0.1462
37,4.781567573547363,4.781567573547363,0.1468
38,4.736642360687256,4.736642360687256,0.1473
39,4.6910810470581055,4.6910810470581055,0.1479
40,4.6448445320129395,4.6448445320129395,0.1484
41,4.5979204177856445,4.5979204177856445,0.149
42,4.550282001495361,4.550282001495361,0.1495
43,4.501932621002197,4.501932621002197,0.1501
44,4.452864646911621,4.452864646911621,0.1507
45,4.403090476989746,4.403090476989746,0.1512
46,4.352680206298828,4.352680206298828,0.1518
47,4.301639080047607,4.301639080047607,0.1523
48,4.249884605407715,4.249884605407715,0.1529
49,4.19742488861084,4.19742488861084,0.1535
50,4.144268035888672,4.144268035888672,0.1542
51,4.090425968170166,4.090425968170166,0.1548
52,4.035872459411621,4.035872459411621,0.1554
53,3.980597734451294,3.980597734451294,0.156
54,3.9246840476989746,3.9246840476989746,0.1565
55,3.868159770965576,3.868159770965576,0.1571
56,3.8110573291778564,3.8110573291778564,0.1577
57,3.7534070014953613,3.7534070014953613,0.1582
58,3.6951072216033936,3.6951072216033936,0.1588
59,3.636514186859131,3.636514186859131,0.1594
60,3.5777881145477295,3.5777881145477295,0.1599
