epoch,total_loss,full_rollout_train_mse,full_rollout_test_mse_clean,eval_seconds,elapsed_seconds
0,3.4091200828552246,1018.4625244140625,1030.95654296875,0.0248,0.5138
1,3.214561939239502,,,,0.8872
2,3.026766538619995,,,,1.3636
3,2.8464107513427734,,,,1.7104
4,2.6740105152130127,,,,2.0497
5,2.5099234580993652,,,,2.3964
6,2.3543355464935303,,,,2.7352
7,2.207249879837036,,,,3.1104
8,2.068458080291748,,,,3.5943
9,1.9375356435775757,,,,4.0497
10,1.8138631582260132,,,,4.4805
11,1.6966946125030518,,,,4.9012
12,1.5852630138397217,,,,5.262
13,1.4789018630981445,,,,5.6232
14,1.3771342039108276,,,,5.9913
15,1.2797086238861084,,,,6.3631
16,1.1865777969360352,,,,6.7292
17,1.097842812538147,,,,7.0975
18,1.0136843919754028,,,,7.4551
19,0.9343038201332092,,,,7.8208
20,0.8598710894584656,,,,8.1486
21,0.7904931902885437,,,,8.4672
22,0.7261925339698792,,,,8.7811
23,0.6668990254402161,,,,9.0927
24,0.6124507188796997,,,,9.3974
25,0.5626043677330017,,,,9.7243
26,0.5170506238937378,,,,10.0608
27,0.4754336476325989,,,,10.3953
28,0.43737444281578064,,,,10.7395
29,0.4024924039840698,,,,11.0939
30,0.3704248368740082,,,,11.4454
31,0.3408433496952057,,,,11.7655
32,0.3134639263153076,,,,12.0815
33,0.28805288672447205,,,,12.4074
34,0.2644258141517639,,,,12.742
35,0.2424430102109909,,,,13.1603
36,0.22200214862823486,,,,13.4698
37,0.20302771031856537,,,,13.7908
38,0.18546223640441895,,,,14.0914
39,0.16925622522830963,,,,14.3912
40,0.15436074137687683,,,,14.6968
41,0.1407220959663391,,,,15.0373
42,0.12827815115451813,,,,15.3653
43,0.11695728451013565,,,,15.7196
44,0.10667917132377625,,,,16.0326
45,0.09735706448554993,,,,16.3481
46,0.08890105783939362,,,,16.6886
47,0.08122187852859497,,,,17.0174
48,0.07423462718725204,,,,17.3283
49,0.06786226481199265,,,,17.6533
50,0.062037475407123566,,,,17.955
51,0.05670451000332832,,,,18.2451
52,0.05181910842657089,,,,18.5354
53,0.047347549349069595,,,,18.8293
54,0.04326513037085533,,,,19.1233
55,0.03955366834998131,,,,19.4128
56,0.036199092864990234,,,,19.6998
57,0.033189065754413605,,,,19.9895
