epoch,total_loss,full_rollout_train_mse,full_rollout_test_mse_clean,full_rollout_test_mse_noisy,eval_seconds,elapsed_seconds
0,4.027834415435791,1276.4820556640625,1329.206298828125,1329.3583984375,0.0656,0.8756
1,3.4439711570739746,,,,,1.6716
2,2.913707733154297,,,,,2.4645
3,2.438426971435547,,,,,3.2713
4,2.018512487411499,,,,,4.0767
5,1.653127670288086,,,,,4.8722
6,1.3401240110397339,,,,,5.6732
7,1.0761375427246094,,,,,6.4676
8,0.8568432331085205,,,,,7.2655
9,0.6773360371589661,,,,,8.05
10,0.532578706741333,,,,,8.8414
11,0.41776326298713684,,,,,9.6332
12,0.3285095989704132,,,,,10.4189
13,0.2609257698059082,,,,,11.2015
14,0.2115899920463562,,,,,11.9893
15,0.17749321460723877,,,,,12.7854
16,0.15596255660057068,,,,,13.5638
17,0.1445842683315277,,,,,14.3466
18,0.1411425620317459,,,,,15.1339
19,0.14358848333358765,,,,,15.9117
20,0.15004275739192963,,,,,16.6765
21,0.15882574021816254,,,,,17.4466
22,0.16849955916404724,,,,,18.2286
23,0.1779007762670517,,,,,18.9986
24,0.18614745140075684,,,,,19.7708
25,0.19261907041072845,,,,,20.5352
26,0.19691629707813263,,,,,21.307
27,0.19881625473499298,,,,,22.0784
28,0.19823285937309265,,,,,22.8505
29,0.1951902210712433,,,,,23.6213
30,0.18980789184570312,,,,,24.3993
31,0.18229719996452332,,,,,25.1707
32,0.17296117544174194,,,,,25.9461
33,0.1621941179037094,,,,,26.7264
34,0.1504727005958557,,,,,27.533
35,0.13833576440811157,,,,,28.304
36,0.12635035812854767,,,,,29.0949
37,0.11506795883178711,,,,,29.8675
38,0.10497623682022095,,,,,30.6418
39,0.09645513445138931,,,,,31.413
40,0.08974360674619675,,,,,32.1906
41,0.08492358028888702,,,,,32.9715
42,0.08192196488380432,,,,,33.7398
43,0.08053179085254669,,,,,34.5078
44,0.08044715225696564,,,,,35.2778
45,0.08130757510662079,,,,,36.0357
46,0.08274324238300323,,,,,36.817
47,0.08441490679979324,,,,,37.5908
48,0.08604332059621811,,,,,38.3544
49,0.08742474764585495,,,,,39.1158
50,0.08843374252319336,,,,,39.8912
51,0.08901508152484894,,,,,40.6622
52,0.08916933834552765,,,,,41.4431
53,0.08893594890832901,,,,,42.2323
54,0.08837699890136719,,,,,42.9978
55,0.08756495267152786,,,,,43.769
56,0.08657345920801163,,,,,44.5437
57,0.08547266572713852,,,,,45.3223
58,0.08432658016681671,,,,,46.1
59,0.08319135010242462,,,,,46.8807
60,0.08211468905210495,,,,,47.6574
61,0.0811343789100647,,,,,48.4262
62,0.08027729392051697,,,,,49.1979
63,0.07955896854400635,,,,,49.9658
64,0.07898353040218353,,,,,50.7245
65,0.07854549586772919,,,,,51.5007
66,0.07823160290718079,,,,,52.2601
67,0.07802390307188034,,,,,53.036
68,0.07790213078260422,,,,,53.796
69,0.07784578204154968,,,,,54.5658
70,0.07783529162406921,,,,,55.3339
71,0.07785260677337646,,,,,56.1068
72,0.07788097858428955,,,,,56.8882
73,0.07790502160787582,,,,,57.6825
74,0.07791098207235336,,,,,58.4695
75,0.07788727432489395,,,,,59.2501
76,0.07782553881406784,,,,,60.0214
77,0.07772158086299896,,,,,60.796
78,0.07757588475942612,,,,,61.5633
79,0.07739382982254028,,,,,62.3384
80,0.07718487828969955,,,,,63.1336
81,0.0769609585404396,,,,,63.9092
82,0.07673490792512894,,,,,64.6843
83,0.07651828974485397,,,,,65.4593
84,0.07632001489400864,,,,,66.23
85,0.0761454701423645,,,,,67.004
86,0.07599624991416931,,,,,67.7661
87,0.07587075978517532,,,,,68.537
88,0.07576510310173035,,,,,69.3026
89,0.07567422091960907,,,,,70.0814
90,0.07559282332658768,,,,,70.8624
91,0.07551610469818115,,,,,71.6432
92,0.07544025778770447,,,,,72.4532
93,0.07536236941814423,,,,,73.2217
94,0.07528054714202881,,,,,73.9928
95,0.07519371062517166,,,,,74.9173
96,0.07510152459144592,,,,,75.6828
97,0.07500413060188293,,,,,76.4584
98,0.07490221410989761,,,,,77.2286
99,0.07479684054851532,,,,,78.0054
100,0.07468916475772858,5.9861345291137695,3.786008358001709,3.832869052886963,0.085,78.8729
101,0.07458041608333588,,,,,79.6358
102,0.07447166740894318,,,,,80.3952
103,0.07436378300189972,,,,,81.1656
104,0.07425732165575027,,,,,81.9414
105,0.07415256649255753,,,,,82.7202
106,0.07404974848031998,,,,,83.4893
