epoch,total_loss,mse_loss,test_mse_noisy,test_mse_clean,elapsed_seconds
0,1109.0960693359375,1109.0960693359375,1120.681396484375,1120.681396484375,0.2134
1,988.8566284179688,988.8566284179688,,,0.2888
2,876.9954833984375,876.9954833984375,,,0.351
3,773.6956176757812,773.6956176757812,,,0.4112
4,679.1837158203125,679.1837158203125,,,0.4672
5,593.54833984375,593.54833984375,,,0.5244
6,516.3765869140625,516.3765869140625,,,0.6002
7,445.08551025390625,445.08551025390625,,,0.6607
8,378.65948486328125,378.65948486328125,,,0.7294
9,330.48175048828125,330.48175048828125,,,0.7906
10,290.8241271972656,290.8241271972656,,,0.8617
11,255.67300415039062,255.67300415039062,,,0.9517
12,224.09536743164062,224.09536743164062,,,1.029
13,195.40438842773438,195.40438842773438,,,1.0871
14,169.07620239257812,169.07620239257812,,,1.143
15,144.7999267578125,144.7999267578125,,,1.2294
16,122.4703369140625,122.4703369140625,,,1.2921
17,102.1392822265625,102.1392822265625,,,1.3681
18,83.95186614990234,83.95186614990234,,,1.4333
19,68.08517456054688,68.08517456054688,,,1.4873
20,54.68916702270508,54.68916702270508,,,1.5632
21,43.770591735839844,43.770591735839844,,,1.6247
22,34.96803665161133,34.96803665161133,,,1.6847
23,27.932031631469727,27.932031631469727,,,1.7547
24,22.762836456298828,22.762836456298828,,,1.8142
25,19.426483154296875,19.426483154296875,,,1.8799
26,17.65225601196289,17.65225601196289,,,1.9395
27,17.062053680419922,17.062053680419922,,,2.0084
28,17.210689544677734,17.210689544677734,,,2.069
29,17.6009521484375,17.6009521484375,,,2.135
30,17.79070281982422,17.79070281982422,,,2.1907
31,17.689510345458984,17.689510345458984,,,2.2515
32,17.665180206298828,17.665180206298828,,,2.3042
33,17.948978424072266,17.948978424072266,,,2.3703
34,18.391006469726562,18.391006469726562,,,2.435
35,18.73093605041504,18.73093605041504,,,2.4935
36,18.75240707397461,18.75240707397461,,,2.5499
37,18.320011138916016,18.320011138916016,,,2.6252
38,17.38260269165039,17.38260269165039,,,2.6789
39,15.96600341796875,15.96600341796875,,,2.735
40,14.160238265991211,14.160238265991211,,,2.8011
41,12.10291862487793,12.10291862487793,,,2.8556
42,9.9603910446167,9.9603910446167,,,2.9106
43,7.907146453857422,7.907146453857422,,,2.9634
44,6.100986480712891,6.100986480712891,,,3.0237
45,4.647611141204834,4.647611141204834,,,3.1107
46,3.5645668506622314,3.5645668506622314,,,3.1753
47,2.7964062690734863,2.7964062690734863,,,3.2318
48,2.280362367630005,2.280362367630005,,,3.2875
49,1.9734773635864258,1.9734773635864258,,,3.3614
50,1.8377765417099,1.8377765417099,,,3.4248
51,1.8301353454589844,1.8301353454589844,,,3.4911
52,1.9046704769134521,1.9046704769134521,,,3.5771
53,2.019160032272339,2.019160032272339,,,3.669
54,2.140235662460327,2.140235662460327,,,3.7685
55,2.2457542419433594,2.2457542419433594,,,3.8448
56,2.3244423866271973,2.3244423866271973,,,3.9164
57,2.3736343383789062,2.3736343383789062,,,3.9782
58,2.396057605743408,2.396057605743408,,,4.0327
59,2.3967089653015137,2.3967089653015137,,,4.1133
60,2.3804948329925537,2.3804948329925537,,,4.2127
61,2.3509795665740967,2.3509795665740967,,,4.3148
62,2.3101258277893066,2.3101258277893066,,,4.4092
63,2.258693218231201,2.258693218231201,,,4.484
64,2.1968986988067627,2.1968986988067627,,,4.5671
65,2.1249966621398926,2.1249966621398926,,,4.6404
66,2.04369854927063,2.04369854927063,,,4.7163
67,1.954412817955017,1.954412817955017,,,4.8042
68,1.8594310283660889,1.8594310283660889,,,4.8951
69,1.762005090713501,1.762005090713501,,,4.9644
70,1.6662060022354126,1.6662060022354126,,,5.0413
71,1.5764753818511963,1.5764753818511963,,,5.1128
72,1.4969258308410645,1.4969258308410645,,,5.1691
73,1.4305803775787354,1.4305803775787354,,,5.2352
74,1.3788604736328125,1.3788604736328125,,,5.3025
75,1.3414758443832397,1.3414758443832397,,,5.3779
76,1.3167388439178467,1.3167388439178467,,,5.4421
77,1.3021275997161865,1.3021275997161865,,,5.5016
78,1.2948970794677734,1.2948970794677734,,,5.5696
79,1.2925515174865723,1.2925515174865723,,,5.6378
80,1.2930963039398193,1.2930963039398193,,,5.6879
81,1.2950791120529175,1.2950791120529175,,,5.7412
82,1.2974879741668701,1.2974879741668701,,,5.8426
83,1.2996171712875366,1.2996171712875366,,,5.9138
84,1.300952672958374,1.300952672958374,,,6.0091
85,1.3011258840560913,1.3011258840560913,,,6.0843
86,1.2999203205108643,1.2999203205108643,,,6.1486
87,1.2972900867462158,1.2972900867462158,,,6.2178
88,1.293355941772461,1.293355941772461,,,6.2794
89,1.2883507013320923,1.2883507013320923,,,6.3392
90,1.282549500465393,1.282549500465393,,,6.3976
91,1.2761898040771484,1.2761898040771484,,,6.466
92,1.2694272994995117,1.2694272994995117,,,6.5388
93,1.2623475790023804,1.2623475790023804,,,6.5896
94,1.2550088167190552,1.2550088167190552,,,6.6532
95,1.2475121021270752,1.2475121021270752,,,6.713
96,1.2400553226470947,1.2400553226470947,,,6.7635
97,1.2329460382461548,1.2329460382461548,,,6.831
98,1.226570963859558,1.226570963859558,,,6.9306
99,1.221327543258667,1.221327543258667,,,6.9985
100,1.2175278663635254,1.2175278663635254,1.43543541431427,1.43543541431427,7.0804
101,1.215323805809021,1.215323805809021,,,7.1545
102,1.2146562337875366,1.2146562337875366,,,7.215
103,1.2152528762817383,1.2152528762817383,,,7.286
104,1.2166800498962402,1.2166800498962402,,,7.3736
105,1.2184265851974487,1.2184265851974487,,,7.4236
106,1.2200016975402832,1.2200016975402832,,,7.4891
107,1.2210216522216797,1.2210216522216797,,,7.5402
108,1.221274733543396,1.221274733543396,,,7.5993
109,1.2207245826721191,1.2207245826721191,,,7.6496
110,1.2194982767105103,1.2194982767105103,,,7.699
111,1.217822790145874,1.217822790145874,,,7.7552
112,1.2159579992294312,1.2159579992294312,,,7.8184
