epoch,total_loss,full_rollout_train_mse,full_rollout_test_mse_clean,full_rollout_test_mse_noisy,eval_seconds,elapsed_seconds
0,4.007271766662598,1276.539794921875,1329.206298828125,1328.844482421875,0.0651,0.8502
1,3.4232420921325684,,,,,1.6304
2,2.8928096294403076,,,,,2.3948
3,2.417353391647339,,,,,3.1608
4,1.9972574710845947,,,,,3.9321
5,1.6316840648651123,,,,,4.7171
6,1.3184844255447388,,,,,5.4962
7,1.0543001890182495,,,,,6.2585
8,0.8348116278648376,,,,,7.038
9,0.6551200151443481,,,,,7.8137
10,0.5101951360702515,,,,,8.5821
11,0.39523473381996155,,,,,9.3505
12,0.3058618903160095,,,,,10.1137
13,0.23818524181842804,,,,,10.8805
14,0.18878065049648285,,,,,11.6438
15,0.15463517606258392,,,,,12.3913
16,0.13307125866413116,,,,,13.1659
17,0.12167026847600937,,,,,13.929
18,0.1182122603058815,,,,,14.6893
19,0.1206451803445816,,,,,15.446
20,0.12708723545074463,,,,,16.2021
21,0.1358577013015747,,,,,16.9587
22,0.14551858603954315,,,,,17.7168
23,0.15490709245204926,,,,,18.4836
24,0.16314269602298737,,,,,19.2355
25,0.16960644721984863,,,,,19.9915
26,0.17390064895153046,,,,,20.7473
27,0.17580324411392212,,,,,21.5049
28,0.17522872984409332,,,,,22.2651
29,0.17220036685466766,,,,,23.0232
30,0.16683651506900787,,,,,23.7756
31,0.1593463122844696,,,,,24.5618
32,0.1500304788351059,,,,,25.3205
33,0.1392807811498642,,,,,26.0822
34,0.1275719255208969,,,,,26.8534
35,0.11544139683246613,,,,,27.6205
36,0.10345600545406342,,,,,28.3841
37,0.09216756373643875,,,,,29.1398
38,0.08206482231616974,,,,,29.8955
39,0.0735291913151741,,,,,30.6525
40,0.06680142879486084,,,,,31.4156
41,0.06196479871869087,,,,,32.1914
42,0.058947525918483734,,,,,32.9508
43,0.05754346773028374,,,,,33.707
44,0.057447388768196106,,,,,34.4866
45,0.058299072086811066,,,,,35.24
46,0.05972881615161896,,,,,35.9882
47,0.06139746680855751,,,,,36.7455
48,0.06302555650472641,,,,,37.5134
49,0.06440909951925278,,,,,38.2701
50,0.06542209535837173,,,,,39.0267
51,0.06600875407457352,,,,,39.7919
52,0.0661688819527626,,,,,40.5512
53,0.06594100594520569,,,,,41.309
54,0.06538679450750351,,,,,42.0731
