epoch,total_loss,mse_loss,elapsed_seconds
0,1018.4625244140625,1018.4625244140625,0.1881
1,962.18603515625,962.18603515625,0.2252
2,907.8552856445312,907.8552856445312,0.2611
3,855.6224365234375,855.6224365234375,0.2982
4,805.5997314453125,805.5997314453125,0.3345
5,757.8644409179688,757.8644409179688,0.3694
6,712.4699096679688,712.4699096679688,0.4055
7,669.4730224609375,669.4730224609375,0.4424
8,628.9854736328125,628.9854736328125,0.4777
9,591.1712646484375,591.1712646484375,0.515
10,555.9453125,555.9453125,0.5535
11,522.5418701171875,522.5418701171875,0.5947
12,489.9098205566406,489.9098205566406,0.6338
13,457.5091247558594,457.5091247558594,0.6733
14,425.3907775878906,425.3907775878906,0.714
15,393.93878173828125,393.93878173828125,0.7554
16,363.6834411621094,363.6834411621094,0.7961
17,335.138671875,335.138671875,0.8342
18,308.6483459472656,308.6483459472656,0.8727
19,284.32513427734375,284.32513427734375,0.9126
20,262.1015319824219,262.1015319824219,0.953
21,241.79812622070312,241.79812622070312,0.9953
22,223.1598663330078,223.1598663330078,1.0375
23,205.89950561523438,205.89950561523438,1.0814
24,189.77633666992188,189.77633666992188,1.1256
25,174.6505889892578,174.6505889892578,1.1709
26,160.4734344482422,160.4734344482422,1.2131
27,147.241943359375,147.241943359375,1.2579
28,134.95738220214844,134.95738220214844,1.3007
29,123.6030044555664,123.6030044555664,1.344
30,113.13980865478516,113.13980865478516,1.3855
31,103.5142593383789,103.5142593383789,1.4308
32,94.66802215576172,94.66802215576172,1.4745
33,86.54546356201172,86.54546356201172,1.5161
34,79.09646606445312,79.09646606445312,1.5592
35,72.27677917480469,72.27677917480469,1.6007
36,66.0461196899414,66.0461196899414,1.6427
37,60.3658561706543,60.3658561706543,1.6858
38,55.19670486450195,55.19670486450195,1.7273
39,50.497283935546875,50.497283935546875,1.7674
40,46.22346115112305,46.22346115112305,1.8059
41,42.329307556152344,42.329307556152344,1.8444
42,38.76886749267578,38.76886749267578,1.8857
43,35.49857711791992,35.49857711791992,1.9234
44,32.479671478271484,32.479671478271484,1.9624
45,29.67975425720215,29.67975425720215,1.9997
46,27.07362937927246,27.07362937927246,2.0371
47,24.64297866821289,24.64297866821289,2.0737
48,22.375370025634766,22.375370025634766,2.1103
49,20.262805938720703,20.262805938720703,2.146
50,18.300151824951172,18.300151824951172,2.181
51,16.48362159729004,16.48362159729004,2.2177
52,14.809657096862793,14.809657096862793,2.2555
53,13.274093627929688,13.274093627929688,2.2911
54,11.87177848815918,11.87177848815918,2.3265
55,10.596503257751465,10.596503257751465,2.3626
56,9.441140174865723,9.441140174865723,2.3976
57,8.397984504699707,8.397984504699707,2.4323
58,7.459053993225098,7.459053993225098,2.4676
59,6.616475582122803,6.616475582122803,2.5026
60,5.862755298614502,5.862755298614502,2.5382
61,5.190924644470215,5.190924644470215,2.5773
62,4.594655990600586,4.594655990600586,2.6121
63,4.068198204040527,4.068198204040527,2.6487
64,3.606304883956909,3.606304883956909,2.6871
65,3.2041008472442627,3.2041008472442627,2.7257
66,2.8569443225860596,2.8569443225860596,2.7657
67,2.560337781906128,2.560337781906128,2.8115
68,2.3098487854003906,2.3098487854003906,2.8514
69,2.101093053817749,2.101093053817749,2.8926
70,1.9297561645507812,1.9297561645507812,2.9314
71,1.7916231155395508,1.7916231155395508,2.9695
72,1.6826274394989014,1.6826274394989014,3.0068
73,1.5988903045654297,1.5988903045654297,3.0446
74,1.5367629528045654,1.5367629528045654,3.0808
75,1.4928526878356934,1.4928526878356934,3.116
76,1.4640417098999023,1.4640417098999023,3.1528
77,1.4474998712539673,1.4474998712539673,3.1888
78,1.4406864643096924,1.4406864643096924,3.2236
79,1.4413502216339111,1.4413502216339111,3.2587
80,1.4475219249725342,1.4475219249725342,3.2933
81,1.457502007484436,1.457502007484436,3.3278
82,1.469849944114685,1.469849944114685,3.3627
83,1.4833669662475586,1.4833669662475586,3.3969
84,1.497079849243164,1.497079849243164,3.4324
85,1.510219931602478,1.510219931602478,3.4716
86,1.5222071409225464,1.5222071409225464,3.5066
87,1.5326268672943115,1.5326268672943115,3.5427
88,1.541208028793335,1.541208028793335,3.5782
89,1.5478036403656006,1.5478036403656006,3.6125
90,1.5523681640625,1.5523681640625,3.647
91,1.554937481880188,1.554937481880188,3.6853
92,1.5556122064590454,1.5556122064590454,3.7224
93,1.554538369178772,1.554538369178772,3.7571
94,1.551892876625061,1.551892876625061,3.7937
95,1.547873854637146,1.547873854637146,3.8285
96,1.5426883697509766,1.5426883697509766,3.8639
97,1.536545753479004,1.536545753479004,3.9001
98,1.5296515226364136,1.5296515226364136,3.9355
99,1.522202491760254,1.522202491760254,3.9722
100,1.5143845081329346,1.5143845081329346,4.0076
101,1.506368637084961,1.506368637084961,4.0424
102,1.498311161994934,1.498311161994934,4.077
103,1.4903490543365479,1.4903490543365479,4.1126
104,1.4826018810272217,1.4826018810272217,4.1477
105,1.4751670360565186,1.4751670360565186,4.1827
106,1.4681241512298584,1.4681241512298584,4.2174
107,1.4615323543548584,1.4615323543548584,4.2531
108,1.4554336071014404,1.4554336071014404,4.2887
109,1.4498504400253296,1.4498504400253296,4.3242
