epoch,total_loss,full_rollout_train_mse,full_rollout_test_mse_clean,full_rollout_test_mse_noisy,eval_seconds,elapsed_seconds
0,4.000807762145996,1276.560302734375,1329.2071533203125,1329.191650390625,0.0271,0.5408
1,3.416762113571167,,,,,0.9031
2,2.8863136768341064,,,,,1.2866
3,2.410844564437866,,,,,1.6378
4,1.9907392263412476,,,,,2.0044
5,1.6251624822616577,,,,,2.3688
6,1.3119665384292603,,,,,2.7364
7,1.047791600227356,,,,,3.0911
8,0.8283178806304932,,,,,3.4675
9,0.6486457586288452,,,,,3.8202
10,0.5037448406219482,,,,,4.1716
11,0.38881194591522217,,,,,4.5394
12,0.29946914315223694,,,,,4.8962
13,0.2318236082792282,,,,,5.2487
14,0.1824503242969513,,,,,5.6106
15,0.14833477139472961,,,,,5.9746
16,0.12679819762706757,,,,,6.3984
17,0.11542070657014847,,,,,6.7558
18,0.1119813323020935,,,,,7.1101
19,0.11442723870277405,,,,,7.4679
20,0.12087636440992355,,,,,7.8336
21,0.1296481192111969,,,,,8.2058
22,0.13930509984493256,,,,,8.579
23,0.14868569374084473,,,,,8.9426
24,0.1569107174873352,,,,,9.3008
25,0.163362517952919,,,,,9.6668
26,0.16764479875564575,,,,,10.0356
27,0.16953685879707336,,,,,10.393
28,0.1689537912607193,,,,,10.7483
29,0.165919691324234,,,,,11.1063
30,0.16055284440517426,,,,,11.4685
31,0.15306219458580017,,,,,11.8583
32,0.1437479853630066,,,,,12.2709
33,0.13300152122974396,,,,,12.6855
34,0.12129691243171692,,,,,13.0645
35,0.10917104035615921,,,,,13.4328
36,0.09719009697437286,,,,,13.802
37,0.08590544015169144,,,,,14.1646
38,0.07580550014972687,,,,,14.5231
39,0.06727150082588196,,,,,14.8975
40,0.06054418161511421,,,,,15.2732
41,0.05570709705352783,,,,,15.6411
42,0.05268881097435951,,,,,16.0033
43,0.051283661276102066,,,,,16.3674
44,0.05118683725595474,,,,,16.7262
45,0.05203841254115105,,,,,17.0852
46,0.05346880108118057,,,,,17.4454
47,0.055138714611530304,,,,,17.8011
48,0.05676842853426933,,,,,18.1583
49,0.05815356969833374,,,,,18.523
50,0.05916785076260567,,,,,18.8828
51,0.05975521728396416,,,,,19.2325
52,0.059915412217378616,,,,,19.5847
53,0.05968707427382469,,,,,19.9495
54,0.05913190171122551,,,,,20.3043
55,0.05832207202911377,,,,,20.6598
56,0.05733131989836693,,,,,21.0158
57,0.05623010918498039,,,,,21.3704
58,0.055082716047763824,,,,,21.7331
59,0.053945910185575485,,,,,22.0915
60,0.05286765843629837,,,,,22.4538
61,0.05188608169555664,,,,,22.8079
62,0.05102818086743355,,,,,23.1654
63,0.05030934512615204,,,,,23.5229
64,0.04973367229104042,,,,,23.8856
65,0.04929541423916817,,,,,24.2391
66,0.04898115247488022,,,,,24.591
67,0.048772864043712616,,,,,24.9355
68,0.048650238662958145,,,,,25.2828
69,0.04859286546707153,,,,,25.6466
70,0.04858133941888809,,,,,25.9996
71,0.04859769344329834,,,,,26.3564
72,0.048625342547893524,,,,,26.7079
73,0.048648979514837265,,,,,27.0519
74,0.04865491762757301,,,,,27.3936
75,0.0486314631998539,,,,,27.7354
76,0.04857025295495987,,,,,28.0766
77,0.04846685752272606,,,,,28.4238
78,0.04832180589437485,,,,,28.762
79,0.04814030975103378,,,,,29.1043
80,0.0479317344725132,,,,,29.4581
81,0.04770804941654205,,,,,29.8031
82,0.04748200997710228,,,,,30.156
83,0.047265198081731796,,,,,30.5046
84,0.047066621482372284,,,,,30.8552
85,0.04689166322350502,,,,,31.2112
