epoch,total_loss,mse_loss,elapsed_seconds
0,23244.78515625,23244.78515625,0.2064
1,17931.103515625,17931.103515625,0.2568
2,13364.015625,13364.015625,0.3098
3,9534.435546875,9534.435546875,0.3757
4,6422.72119140625,6422.72119140625,0.428
5,3995.350341796875,3995.350341796875,0.4756
6,2211.60986328125,2211.60986328125,0.5263
7,1019.2906494140625,1019.2906494140625,0.5802
8,390.3851318359375,390.3851318359375,0.6438
9,259.91796875,259.91796875,0.7086
10,594.84326171875,594.84326171875,0.7666
11,965.9689331054688,965.9689331054688,0.8181
12,1331.00537109375,1331.00537109375,0.8722
13,1588.9501953125,1588.9501953125,0.9365
14,1692.5540771484375,1692.5540771484375,0.9931
15,1681.078857421875,1681.078857421875,1.0431
16,1595.935791015625,1595.935791015625,1.0934
17,1444.5244140625,1444.5244140625,1.1398
18,1236.392822265625,1236.392822265625,1.1889
19,988.0577392578125,988.0577392578125,1.2386
20,720.1561279296875,720.1561279296875,1.2906
21,482.36865234375,482.36865234375,1.3415
22,367.2099609375,367.2099609375,1.3949
23,315.3505554199219,315.3505554199219,1.4599
24,265.14630126953125,265.14630126953125,1.5223
25,239.9588623046875,239.9588623046875,1.5875
26,238.80599975585938,238.80599975585938,1.6612
27,238.9386749267578,238.9386749267578,1.7398
28,233.83541870117188,233.83541870117188,1.8026
29,251.99771118164062,251.99771118164062,1.8665
30,276.18560791015625,276.18560791015625,1.9287
31,291.9421691894531,291.9421691894531,1.9896
32,293.28033447265625,293.28033447265625,2.0535
33,279.4188537597656,279.4188537597656,2.115
34,253.6148681640625,253.6148681640625,2.1752
35,221.20809936523438,221.20809936523438,2.2387
36,186.3466033935547,186.3466033935547,2.3032
37,151.93264770507812,151.93264770507812,2.3743
38,120.8001480102539,120.8001480102539,2.4432
39,94.99906158447266,94.99906158447266,2.5108
40,74.7999496459961,74.7999496459961,2.5767
41,59.5380859375,59.5380859375,2.6444
42,49.2169075012207,49.2169075012207,2.7161
43,44.83753204345703,44.83753204345703,2.8046
44,45.99040222167969,45.99040222167969,2.8874
45,50.36201477050781,50.36201477050781,2.9605
46,53.187965393066406,53.187965393066406,3.0326
47,51.6378173828125,51.6378173828125,3.1
48,46.51713180541992,46.51713180541992,3.1625
49,39.650718688964844,39.650718688964844,3.2284
50,32.94207000732422,32.94207000732422,3.2985
51,28.178466796875,28.178466796875,3.3656
52,26.3267822265625,26.3267822265625,3.4342
53,26.698551177978516,26.698551177978516,3.5052
54,27.53191566467285,27.53191566467285,3.5817
55,27.444412231445312,27.444412231445312,3.6607
56,26.17599868774414,26.17599868774414,3.7431
57,24.40625,24.40625,3.8277
58,23.08066749572754,23.08066749572754,3.9106
59,22.489093780517578,22.489093780517578,3.9944
60,21.852222442626953,21.852222442626953,4.0757
61,20.162334442138672,20.162334442138672,4.159
62,17.324121475219727,17.324121475219727,4.247
63,14.372110366821289,14.372110366821289,4.3405
64,12.543560981750488,12.543560981750488,4.4361
65,11.923747062683105,11.923747062683105,4.5248
66,11.469817161560059,11.469817161560059,4.6101
67,10.412595748901367,10.412595748901367,4.7023
68,9.143075942993164,9.143075942993164,4.8086
69,8.576542854309082,8.576542854309082,4.9241
70,8.791669845581055,8.791669845581055,5.0202
71,8.934991836547852,8.934991836547852,5.119
72,8.541386604309082,8.541386604309082,5.2115
73,7.867604732513428,7.867604732513428,5.3016
74,7.477749824523926,7.477749824523926,5.3862
75,7.520133018493652,7.520133018493652,5.4701
76,7.5856218338012695,7.5856218338012695,5.5558
77,7.351479530334473,7.351479530334473,5.6416
78,6.894036769866943,6.894036769866943,5.7287
79,6.475830078125,6.475830078125,5.8239
80,6.220201015472412,6.220201015472412,5.9093
