epoch,total_loss,full_rollout_train_mse,full_rollout_test_mse_clean,eval_seconds,elapsed_seconds
0,3.31799578666687,718.6188354492188,696.6902465820312,0.0596,0.8294
1,2.8835341930389404,,,,1.5786
2,2.4969046115875244,,,,2.1296
3,2.1584441661834717,,,,2.7211
4,1.8643269538879395,,,,3.3425
5,1.60700261592865,,,,4.0087
6,1.3798930644989014,,,,4.7025
7,1.1789875030517578,,,,5.33
8,1.0014859437942505,,,,6.0521
9,0.8451203107833862,,,,6.6631
10,0.7082425951957703,,,,7.2391
11,0.5898276567459106,,,,7.8289
12,0.48922282457351685,,,,8.4243
13,0.4058401882648468,,,,9.101
14,0.3389250636100769,,,,9.7088
15,0.2874249517917633,,,,10.3012
16,0.2499348372220993,,,,10.9434
17,0.2246977984905243,,,,11.5156
18,0.20964854955673218,,,,12.0977
19,0.20249658823013306,,,,12.6952
20,0.20085099339485168,,,,13.2848
21,0.20238029956817627,,,,13.8393
22,0.20498652756214142,,,,14.3865
23,0.20695999264717102,,,,14.959
24,0.20708024501800537,,,,15.5278
25,0.2046436071395874,,,,16.0774
26,0.19942009449005127,,,,16.6004
27,0.19155965745449066,,,,17.1867
28,0.18147426843643188,,,,17.8159
29,0.16971862316131592,,,,18.4983
30,0.15688751637935638,,,,19.0457
31,0.1435392200946808,,,,19.5708
32,0.13014854490756989,,,,20.1675
33,0.11708970367908478,,,,20.7062
34,0.104641854763031,,,,21.3612
35,0.09300941973924637,,,,21.9319
36,0.08234621584415436,,,,22.5634
37,0.0727747231721878,,,,23.1343
38,0.06439579278230667,,,,23.6897
39,0.05728719010949135,,,,24.2189
40,0.05149461701512337,,,,24.744
41,0.047018975019454956,,,,25.3287
42,0.04380543529987335,,,,25.8442
43,0.04173874109983444,,,,26.3978
44,0.04064709693193436,,,,26.9337
45,0.04031536355614662,,,,27.4604
46,0.04050549864768982,,,,28.0127
47,0.040980853140354156,,,,28.5318
48,0.041529666632413864,,,,29.069
49,0.04198361560702324,,,,29.5818
50,0.042228344827890396,,,,30.0988
51,0.04220511391758919,,,,30.7005
52,0.041904449462890625,,,,31.2361
53,0.04135420545935631,,,,31.7668
54,0.040605027228593826,,,,32.3072
55,0.039716750383377075,,,,32.8714
56,0.0387476310133934,,,,33.4634
57,0.0377478264272213,,,,33.9854
58,0.0367572158575058,,,,34.5042
59,0.03580623120069504,,,,35.0393
60,0.03491857647895813,,,,35.5559
61,0.034113671630620956,,,,36.123
62,0.03340810164809227,,,,36.6435
63,0.03281537443399429,,,,37.1527
64,0.03234431892633438,,,,37.6736
65,0.03199683502316475,,,,38.219
66,0.031766440719366074,,,,38.7692
67,0.03163762018084526,,,,39.3022
68,0.03158724680542946,,,,39.8417
69,0.03158735856413841,,,,40.3686
70,0.03160904720425606,,,,41.048
71,0.031626150012016296,,,,41.7869
72,0.03161854296922684,,,,42.4099
73,0.031573835760354996,,,,43.0029
74,0.031487420201301575,,,,43.6258
75,0.03136146813631058,,,,44.2389
76,0.03120257891714573,,,,44.9503
77,0.03101969137787819,,,,45.4807
78,0.030821921303868294,,,,46.0132
79,0.030617278069257736,,,,46.5835
80,0.030412225052714348,,,,47.1876
81,0.030211646109819412,,,,47.8088
82,0.030019275844097137,,,,48.3583
83,0.029838139191269875,,,,48.911
84,0.02967078424990177,,,,49.4552
85,0.029519066214561462,,,,49.9984
86,0.029384013265371323,,,,50.6203
87,0.0292653851211071,,,,51.1975
88,0.029161565005779266,,,,51.7568
89,0.02906961739063263,,,,52.3594
90,0.02898573689162731,,,,52.9968
91,0.028905775398015976,,,,53.5356
92,0.028825907036662102,,,,54.1183
93,0.028743229806423187,,,,54.7165
94,0.02865598164498806,,,,55.3369
95,0.028563620522618294,,,,55.9345
96,0.02846655249595642,,,,56.5076
97,0.0283658467233181,,,,57.0752
98,0.028262803331017494,,,,57.7312
99,0.028158685192465782,,,,58.2894
100,0.028054531663656235,2.3607306480407715,3.705483913421631,0.0483,58.9258
101,0.027951102703809738,,,,59.494
102,0.02784898318350315,,,,60.1034
103,0.027748608961701393,,,,60.7062
104,0.02765033394098282,,,,61.261
105,0.02755439281463623,,,,61.8589
106,0.027461005374789238,,,,62.4285
107,0.027370112016797066,,,,63.1156
108,0.027281489223241806,,,,63.7728
109,0.027194714173674583,,,,64.352
110,0.027109209448099136,,,,64.9667
111,0.027024442330002785,,,,65.568
112,0.02693985216319561,,,,66.194
113,0.02685508131980896,,,,66.7663
114,0.02677002362906933,,,,67.3452
115,0.026684630662202835,,,,68.0328
116,0.026599088683724403,,,,68.7561
117,0.026513596996665,,,,69.5374
118,0.02642841264605522,,,,70.3738
119,0.026343725621700287,,,,71.0694
120,0.026259643957018852,,,,71.6899
121,0.026176296174526215,,,,72.3964
122,0.026093749329447746,,,,73.0766
123,0.026012005284428596,,,,73.7991
124,0.025931116193532944,,,,74.7515
125,0.025851096957921982,,,,75.4919
126,0.025771908462047577,,,,76.3253
127,0.025693530216813087,,,,77.0854
128,0.025615844875574112,,,,77.8991
129,0.025538763031363487,,,,78.6301
130,0.025462178513407707,,,,79.3804
131,0.02538600191473961,,,,80.0691
132,0.025310197845101357,,,,80.9004
133,0.025234704837203026,,,,81.5669
134,0.025159580633044243,,,,82.181
135,0.025084804743528366,,,,82.7938
136,0.025010446086525917,,,,83.4851
137,0.024936532601714134,,,,84.2909
138,0.024863073602318764,,,,84.9706
139,0.02479010447859764,,,,85.6376
140,0.024717647582292557,,,,86.3153
141,0.024645691737532616,,,,86.9409
142,0.024574236944317818,,,,87.563
143,0.024503303691744804,,,,88.1743
144,0.024432890117168427,,,,88.8035
145,0.024362966418266296,,,,89.4535
146,0.024293528869748116,,,,90.1215
147,0.024224581196904182,,,,90.7381
148,0.024156080558896065,,,,91.3742
149,0.024088019505143166,,,,92.0171
150,0.024020401760935783,,,,92.6394
151,0.023953193798661232,,,,93.2363
152,0.02388642728328705,,,,93.861
153,0.023820091038942337,,,,94.5488
154,0.023754213005304337,,,,95.1979
155,0.023688750341534615,,,,95.8145
156,0.023623740300536156,,,,96.4762
157,0.023559190332889557,,,,97.0924
158,0.023495079949498177,,,,97.7175
159,0.02343139797449112,,,,98.3227
160,0.023368168622255325,,,,98.9756
