epoch,total_loss,state_mse,pinn_loss,elapsed_seconds,epoch_wall_time_s,nfe
39,2.98966646194458,2.989637613296509,2.8848648071289062e-05,66.9621,1.519542,1406
40,2.9359982013702393,2.935969352722168,2.8848648071289062e-05,68.4148,1.452688,1370
41,2.757998466491699,2.757969856262207,2.86102294921875e-05,70.064,1.649247,1568
42,2.2653748989105225,2.2653465270996094,2.8371810913085938e-05,71.7635,1.699517,1520
43,2.773603677749634,2.773575782775879,2.7894973754882812e-05,73.2264,1.462898,1322
44,3.1178760528564453,3.1178481578826904,2.7894973754882812e-05,74.7003,1.473907,1370
45,3.1653096675872803,3.1652817726135254,2.7894973754882812e-05,76.1339,1.43357,1328
46,2.960561513900757,2.960533857345581,2.765655517578125e-05,77.7386,1.604679,1466
47,2.1775434017181396,2.177515983581543,2.7418136596679688e-05,79.3832,1.644662,1478
48,2.472231864929199,2.4722037315368652,2.8133392333984375e-05,80.8664,1.483133,1430
49,3.0791852474212646,3.0791573524475098,2.7894973754882812e-05,82.4412,1.574824,1472
50,3.406736373901367,3.4067087173461914,2.765655517578125e-05,84.4381,1.996919,1580
51,2.2282755374908447,2.22824764251709,2.7894973754882812e-05,86.0111,1.572971,1472
52,2.638796329498291,2.6387689113616943,2.7418136596679688e-05,87.4179,1.406805,1292
53,3.3301851749420166,3.330158233642578,2.6941299438476562e-05,88.968,1.55011,1466
54,3.394747734069824,3.3947207927703857,2.6941299438476562e-05,90.5501,1.582154,1418
55,2.916951894760132,2.9169247150421143,2.7179718017578125e-05,92.0662,1.516092,1424
56,2.2328743934631348,2.232847213745117,2.7179718017578125e-05,93.6087,1.542468,1424
57,2.3868026733398438,2.3867745399475098,2.8133392333984375e-05,95.0997,1.490985,1394
58,3.0723934173583984,3.0723650455474854,2.8371810913085938e-05,96.6522,1.552476,1454
59,3.549832582473755,3.5498034954071045,2.9087066650390625e-05,98.1942,1.54208,1376
60,3.5954432487487793,3.595414400100708,2.8848648071289062e-05,99.6994,1.505178,1436
61,3.3046457767486572,3.3046178817749023,2.7894973754882812e-05,101.4059,1.706516,1628
62,2.3401527404785156,2.340125322341919,2.7418136596679688e-05,102.9172,1.511213,1406
63,2.149015188217163,2.148989200592041,2.5987625122070312e-05,104.486,1.568824,1412
64,2.5372400283813477,2.537214517593384,2.5510787963867188e-05,105.9287,1.442672,1376
65,2.628866195678711,2.6288411617279053,2.5033950805664062e-05,107.6331,1.704417,1604
66,2.3700621128082275,2.3700366020202637,2.5510787963867188e-05,108.9899,1.356864,1268
67,2.17195987701416,2.1719346046447754,2.5272369384765625e-05,110.5176,1.527677,1388
68,1.9381847381591797,1.9381593465805054,2.5391578674316406e-05,112.0437,1.526057,1412
69,2.222090244293213,2.222064256668091,2.5987625122070312e-05,113.5083,1.464617,1364
70,2.3724138736724854,2.3723881244659424,2.574920654296875e-05,115.158,1.649726,1544
71,2.1860053539276123,2.1859798431396484,2.5510787963867188e-05,116.6768,1.518815,1382
