epoch,total_loss,species_mse,pinn_loss,elapsed_seconds
2095,1.037563443183899,1.0375471115112305,1.6382244211854413e-05,391.2168
2096,1.0367673635482788,1.0367510318756104,1.637530658626929e-05,391.4962
2097,1.0359708070755005,1.035954475402832,1.6368476281058975e-05,391.7826
2098,1.0351735353469849,1.0351572036743164,1.6362555470550433e-05,392.0632
2099,1.0343753099441528,1.0343589782714844,1.6358371794922277e-05,392.3459
2100,1.0335829257965088,1.0335665941238403,1.6354018953279592e-05,392.6562
2101,1.0327893495559692,1.0327730178833008,1.635083754081279e-05,392.9384
2102,1.0319942235946655,1.031977891921997,1.634854379517492e-05,393.2228
2103,1.0311946868896484,1.03117835521698,1.6347419659723528e-05,393.5143
2104,1.0304019451141357,1.0303856134414673,1.6346370102837682e-05,393.8166
2105,1.0296026468276978,1.0295863151550293,1.6346662960131653e-05,394.1227
2106,1.0288121700286865,1.028795838356018,1.6346732081728987e-05,394.3991
2107,1.0280166864395142,1.0280003547668457,1.634721047594212e-05,394.683
2108,1.0272228717803955,1.027206540107727,1.6347707060049288e-05,394.9619
2109,1.026426911354065,1.0264105796813965,1.634852924325969e-05,395.2507
2110,1.0256352424621582,1.0256189107894897,1.634905675018672e-05,395.5374
2111,1.0248386859893799,1.0248223543167114,1.635045191505924e-05,395.8253
2112,1.0240520238876343,1.0240356922149658,1.635157059354242e-05,396.105
2113,1.023258090019226,1.0232417583465576,1.6353713363059796e-05,396.4881
2114,1.0224641561508179,1.0224478244781494,1.6355425032088533e-05,396.768
2115,1.0216679573059082,1.0216516256332397,1.6358015272999182e-05,397.0512
2116,1.0208768844604492,1.0208605527877808,1.636059459997341e-05,397.3606
2117,1.0200835466384888,1.0200672149658203,1.6363335817004554e-05,397.7028
2118,1.0192906856536865,1.019274353981018,1.6365866031264886e-05,398.0197
2119,1.018496036529541,1.0184797048568726,1.636912566027604e-05,398.3406
2120,1.017704725265503,1.0176883935928345,1.6371874153264798e-05,398.6385
2121,1.0169157981872559,1.0168994665145874,1.637476270843763e-05,398.9137
2122,1.0161200761795044,1.016103744506836,1.6378058717236854e-05,399.196
2123,1.0153254270553589,1.0153090953826904,1.638114918023348e-05,399.5446
2124,1.014534831047058,1.0145184993743896,1.6384459740947932e-05,399.8341
2125,1.01374351978302,1.0137271881103516,1.6387899449910037e-05,400.1245
2126,1.0129506587982178,1.0129343271255493,1.639062975300476e-05,400.4515
2127,1.0121551752090454,1.0121387243270874,1.639371294004377e-05,400.7574
2128,1.0113669633865356,1.0113505125045776,1.6396710634580813e-05,401.0394
2129,1.0105714797973633,1.0105550289154053,1.639958645682782e-05,401.3499
2130,1.009781837463379,1.009765386581421,1.640191658225376e-05,401.6619
2131,1.0089857578277588,1.0089693069458008,1.640467053221073e-05,401.9482
2132,1.008192539215088,1.0081760883331299,1.6407047951361164e-05,402.234
2133,1.0074001550674438,1.0073837041854858,1.640953450987581e-05,402.54
2134,1.0066097974777222,1.0065933465957642,1.6411844626418315e-05,402.8186
2135,1.0058153867721558,1.0057989358901978,1.6414378478657454e-05,403.1747
2136,1.0050203800201416,1.0050039291381836,1.6416503058280796e-05,403.4703
2137,1.0042259693145752,1.0042095184326172,1.6418811355833896e-05,403.7598
2138,1.0034363269805908,1.0034198760986328,1.6420375686720945e-05,404.0387
2139,1.002638816833496,1.002622365951538,1.6422300177509896e-05,404.317
2140,1.0018454790115356,1.0018290281295776,1.6423786291852593e-05,404.6966
2141,1.0010502338409424,1.0010337829589844,1.6425276044174097e-05,404.9945
2142,1.0002577304840088,1.0002412796020508,1.642686220293399e-05,405.2997
2143,0.9994637370109558,0.9994472861289978,1.6427509763161652e-05,405.6667
2144,0.9986719489097595,0.9986554980278015,1.6428641174570657e-05,406.0681
2145,0.9978762865066528,0.9978598356246948,1.6429281458840705e-05,406.4018
2146,0.9970813393592834,0.9970648884773254,1.642980168981012e-05,406.7181
2147,0.9962887167930603,0.9962722659111023,1.643043287913315e-05,407.0621
2148,0.9954932928085327,0.9954768419265747,1.6430936739197932e-05,407.3506
2149,0.9946969151496887,0.9946804642677307,1.6430891264462844e-05,407.6474
2150,0.9939031004905701,0.9938866496086121,1.643087489355821e-05,407.9266
2151,0.9931068420410156,0.9930903911590576,1.643044743104838e-05,408.4268
2152,0.9923033714294434,0.9922869205474854,1.6430296454927884e-05,408.7279
2153,0.9915153384208679,0.9914988875389099,1.6430029063485563e-05,409.0317
2154,0.9907186031341553,0.9907021522521973,1.6428917660959996e-05,409.3232
2155,0.9899212121963501,0.9899047613143921,1.6428310118499212e-05,409.6189
2156,0.9891261458396912,0.9891096949577332,1.6427024092990905e-05,409.9333
2157,0.9883295297622681,0.9883130788803101,1.6426130969193764e-05,410.2155
2158,0.9875311851501465,0.9875147342681885,1.642445204197429e-05,410.5121
2159,0.9867339134216309,0.9867174625396729,1.6423011402366683e-05,410.8297
2160,0.9859365224838257,0.9859200716018677,1.6421221516793594e-05,411.1412
2161,0.9851393699645996,0.9851229786872864,1.641898779780604e-05,411.443
2162,0.9843419194221497,0.9843255281448364,1.64169669005787e-05,411.7251
2163,0.9835442900657654,0.9835278987884521,1.6414549463661388e-05,412.0006
2164,0.9827458262443542,0.982729434967041,1.641258677409496e-05,412.326
2165,0.9819489121437073,0.981932520866394,1.6409581803600304e-05,412.6218
2166,0.9811506271362305,0.9811342358589172,1.640696791582741e-05,412.9087
2167,0.9803518652915955,0.9803354740142822,1.640392110857647e-05,413.2495
2168,0.9795539379119873,0.9795375466346741,1.640071604924742e-05,413.5319
2169,0.978752851486206,0.9787364602088928,1.6397398212575354e-05,413.8166
2170,0.9779552221298218,0.9779388308525085,1.6393967598560266e-05,414.1025
2171,0.977153480052948,0.9771370887756348,1.6390351447626017e-05,414.3839
2172,0.9763553738594055,0.9763389825820923,1.6386533388867974e-05,414.6684
2173,0.9755557775497437,0.9755393862724304,1.6382773537770845e-05,414.9568
2174,0.9747517704963684,0.9747353792190552,1.6378842701669782e-05,415.236
2175,0.9739537239074707,0.9739373326301575,1.637476270843763e-05,415.512
2176,0.973153829574585,0.9731374382972717,1.6370708181057125e-05,415.7984
2177,0.9723514318466187,0.9723350405693054,1.636627348489128e-05,416.0772
2178,0.9715455770492554,0.9715291857719421,1.6362433598260395e-05,416.3509
2179,0.9707455039024353,0.9707291722297668,1.6358058928744867e-05,416.638
2180,0.9699474573135376,0.9699311256408691,1.6353194951079786e-05,416.9348
2181,0.9691434502601624,0.9691271185874939,1.634874934097752e-05,417.2367
2182,0.968341588973999,0.9683252573013306,1.6343894458259456e-05,417.6009
2183,0.9675393104553223,0.9675229787826538,1.6339070498361252e-05,417.8779
2184,0.9667372107505798,0.9667208790779114,1.6333819075953215e-05,418.1488
2185,0.9659361243247986,0.9659197926521301,1.6328684068867005e-05,418.4228
2186,0.9651309251785278,0.9651145935058594,1.6323672753060237e-05,418.6989
2187,0.964328944683075,0.9643126130104065,1.631831401027739e-05,418.9682
2188,0.9635254740715027,0.9635091423988342,1.6312575098709203e-05,419.2459
2189,0.9627187252044678,0.9627023935317993,1.63071872520959e-05,419.527
2190,0.9619159698486328,0.9618996977806091,1.6301517462125048e-05,419.8653
2191,0.9611107110977173,0.9610944390296936,1.6295563909807242e-05,420.1404
2192,0.9603076577186584,0.9602913856506348,1.6289453924400732e-05,420.4814
2193,0.9595081210136414,0.9594918489456177,1.6282941942336038e-05,420.7716
2194,0.9587028622627258,0.9586865901947021,1.6276620954158716e-05,421.1065
2195,0.9579010605812073,0.9578847885131836,1.6270167179754935e-05,421.4139
2196,0.957089364528656,0.9570730924606323,1.6264159057755023e-05,421.7013
2197,0.9562872052192688,0.9562709331512451,1.6257667084573768e-05,421.9797
2198,0.9554839134216309,0.9554676413536072,1.625092772883363e-05,422.2816
2199,0.9546804428100586,0.9546641707420349,1.6243968275375664e-05,422.5629
2200,0.9538758397102356,0.9538596272468567,1.623702519282233e-05,422.9677
2201,0.9530724287033081,0.9530562162399292,1.6229929315159097e-05,423.2589
2202,0.9522677659988403,0.9522515535354614,1.622312811377924e-05,423.5412
2203,0.9514595866203308,0.9514433741569519,1.6216179574257694e-05,423.817
2204,0.9506568908691406,0.9506406784057617,1.6208558008656837e-05,424.1074
2205,0.9498533606529236,0.9498371481895447,1.620140392333269e-05,424.4591
2206,0.9490488171577454,0.9490326046943665,1.619383692741394e-05,424.7352
2207,0.9482440948486328,0.9482278823852539,1.6186440916499123e-05,425.0599
2208,0.9474390745162964,0.9474229216575623,1.617872840142809e-05,425.3394
2209,0.9466352462768555,0.9466190934181213,1.617083944438491e-05,425.6073
2210,0.9458301067352295,0.9458139538764954,1.6163023246917874e-05,425.8827
2211,0.9450243711471558,0.9450082182884216,1.615493602002971e-05,426.1498
2212,0.9442213177680969,0.9442051649093628,1.6146832422236912e-05,426.4568
2213,0.9434186816215515,0.9434025287628174,1.6138625142048113e-05,426.7957
2214,0.9426134824752808,0.9425973296165466,1.613043059478514e-05,427.0784
2215,0.9418118596076965,0.9417957663536072,1.612183768884279e-05,427.3454
2216,0.9410074949264526,0.9409914016723633,1.611346124263946e-05,427.6136
2217,0.9402056932449341,0.9401895999908447,1.610491017345339e-05,427.8811
2218,0.9394005537033081,0.9393844604492188,1.609595892659854e-05,428.1529
2219,0.9385998845100403,0.9385837912559509,1.6087125914054923e-05,428.419
2220,0.9377977252006531,0.9377816319465637,1.6078323824331164e-05,428.6851
2221,0.9369946718215942,0.9369785785675049,1.6069116099970415e-05,428.9502
2222,0.9361941814422607,0.9361781477928162,1.6059851986938156e-05,429.2232
2223,0.9353921413421631,0.9353761076927185,1.6050509657361545e-05,429.4956
2224,0.9345924258232117,0.9345763921737671,1.6041163689806126e-05,429.7926
2225,0.9337921142578125,0.9337760806083679,1.603160308150109e-05,430.0611
2226,0.9329913854598999,0.9329753518104553,1.6022033378249034e-05,430.3406
2227,0.9321911334991455,0.9321750998497009,1.6012380001484416e-05,430.6304
2228,0.931391179561615,0.9313752055168152,1.6002664779080078e-05,430.8981
2229,0.9305955767631531,0.9305796027183533,1.5992967746569775e-05,431.1617
2230,0.9297991394996643,0.9297831654548645,1.598299786564894e-05,431.4315
2231,0.9290023446083069,0.9289863705635071,1.597286063770298e-05,431.7017
2232,0.9282081127166748,0.928192138671875,1.596267247805372e-05,431.9679
2233,0.9274119138717651,0.9273959398269653,1.595261892362032e-05,432.264
2234,0.9266176223754883,0.9266017079353333,1.5942139725666493e-05,432.6385
2235,0.9258319139480591,0.925815999507904,1.5931545931380242e-05,432.9283
2236,0.9250393509864807,0.9250234365463257,1.592099761182908e-05,433.2276
2237,0.9242477416992188,0.9242318272590637,1.5910140064079314e-05,433.5141
2238,0.9234588742256165,0.9234429597854614,1.5899591744528152e-05,433.7955
2239,0.9226675629615784,0.9226516485214233,1.5888841517153196e-05,434.0982
2240,0.9218782186508179,0.9218623638153076,1.5878113117651083e-05,434.3995
2241,0.9210818409919739,0.9210659861564636,1.5867366528254934e-05,434.6777
2242,0.9202956557273865,0.9202798008918762,1.585649442858994e-05,434.9482
2243,0.9195101857185364,0.9194943308830261,1.5845258531044237e-05,435.219
2244,0.9187213778495789,0.9187055230140686,1.5834119039936922e-05,435.5002
2245,0.9179399609565735,0.917924165725708,1.5823041394469328e-05,435.774
2246,0.917159914970398,0.9171441197395325,1.58114326040959e-05,436.04
2247,0.9163839221000671,0.9163681268692017,1.579977833898738e-05,436.3194
2248,0.9156067967414856,0.9155910015106201,1.578821502334904e-05,436.5978
2249,0.9148250818252563,0.9148092865943909,1.5776640793774277e-05,436.8753
2250,0.9140529036521912,0.9140371680259705,1.5764559066155925e-05,437.1624
2251,0.9132751822471619,0.9132594466209412,1.575278838572558e-05,437.4462
2252,0.9125022888183594,0.9124865531921387,1.5740613889647648e-05,437.7183
2253,0.9117322564125061,0.9117165207862854,1.572885230416432e-05,437.9917
2254,0.9109593629837036,0.9109436273574829,1.5716599591542035e-05,438.2862
2255,0.910192608833313,0.9101769328117371,1.5704779798397794e-05,438.5688
2256,0.9094234704971313,0.9094077944755554,1.569316373206675e-05,438.8358
2257,0.9086564183235168,0.9086407423019409,1.5681373042752966e-05,439.1167
2258,0.9078980088233948,0.9078823328018188,1.5669082131353207e-05,439.3815
2259,0.9071370363235474,0.9071213603019714,1.565750608278904e-05,439.653
2260,0.9063746333122253,0.9063590168952942,1.564581907587126e-05,439.9296
2261,0.9056206345558167,0.9056050181388855,1.5634319424862042e-05,440.207
2262,0.9048606157302856,0.9048449993133545,1.562226316309534e-05,440.4858
2263,0.9041043519973755,0.9040887355804443,1.5610621630912647e-05,440.7525
2264,0.90336012840271,0.9033445119857788,1.559886004542932e-05,441.0298
2265,0.9026076197624207,0.9025920033454895,1.558722578920424e-05,441.3063
2266,0.9018633365631104,0.901847779750824,1.5575638826703653e-05,441.5836
2267,0.9011158347129822,0.9011002779006958,1.5564386558253318e-05,441.8675
2268,0.9003726840019226,0.9003571271896362,1.5552514014416374e-05,442.1409
2269,0.8996303677558899,0.8996148109436035,1.5541181710432284e-05,442.4321
2270,0.8988903164863586,0.8988747596740723,1.5529045413131826e-05,442.7001
2271,0.8981550335884094,0.8981395363807678,1.5517578503931873e-05,442.9744
2272,0.8974131941795349,0.8973976969718933,1.550609158584848e-05,443.2637
2273,0.8966861367225647,0.8966706395149231,1.5494693798245862e-05,443.5595
2274,0.8959574103355408,0.8959419131278992,1.5482968592550606e-05,443.8904
2275,0.8952279686927795,0.8952124714851379,1.5471965525648557e-05,444.1735
2276,0.8944979906082153,0.8944825530052185,1.5460534996236674e-05,444.464
2277,0.8937780857086182,0.8937626481056213,1.54491081048036e-05,444.7526
2278,0.8930522799491882,0.8930368423461914,1.5437964975717478e-05,445.0343
2279,0.8923419713973999,0.8923265337944031,1.5426508980453946e-05,445.3164
2280,0.8916211128234863,0.8916056752204895,1.5415289453812875e-05,445.6009
2281,0.890910804271698,0.890895426273346,1.540441189717967e-05,445.8852
2282,0.8901885747909546,0.8901731967926025,1.539347977086436e-05,446.1704
2283,0.8894888758659363,0.8894734978675842,1.538271135359537e-05,446.4618
2284,0.8887768983840942,0.8887615203857422,1.537234493298456e-05,446.7541
2285,0.8880662322044373,0.8880508542060852,1.5361994883278385e-05,447.0513
2286,0.8873722553253174,0.8873568773269653,1.5351597539847717e-05,447.3421
2287,0.8866726160049438,0.8866572976112366,1.534150396764744e-05,447.6358
2288,0.8859691023826599,0.8859537839889526,1.5331375834648497e-05,447.9167
2289,0.8852747678756714,0.8852594494819641,1.5321111277444288e-05,448.1824
2290,0.8845815658569336,0.8845662474632263,1.531192538095638e-05,448.4731
2291,0.8838894963264465,0.8838741779327393,1.5301970051950775e-05,448.7334
2292,0.8831961750984192,0.8831808567047119,1.5292771422537044e-05,449.0048
2293,0.8825120329856873,0.8824967741966248,1.5283631000784226e-05,449.282
2294,0.881824791431427,0.8818095326423645,1.527448148408439e-05,449.558
2295,0.8811470866203308,0.8811318278312683,1.5265492038452066e-05,449.8301
2296,0.8804625272750854,0.880447268486023,1.5256934602803085e-05,450.1001
2297,0.8797873854637146,0.8797721266746521,1.5248341696860734e-05,450.3794
2298,0.8791179656982422,0.8791027069091797,1.523989521956537e-05,450.6512
2299,0.87843918800354,0.8784239292144775,1.5231491488520987e-05,450.9245
2300,0.8777661323547363,0.8777509331703186,1.5223205991787836e-05,451.2033
2301,0.8770996332168579,0.8770844340324402,1.5215007806546055e-05,451.4742
2302,0.8764348030090332,0.8764196038246155,1.5207244359771721e-05,451.7492
2303,0.8757660388946533,0.8757508397102356,1.5199604604276828e-05,452.0385
2304,0.875102162361145,0.8750869631767273,1.5192425962595735e-05,452.3299
2305,0.8744438290596008,0.8744286298751831,1.5184884432528634e-05,452.6211
2306,0.873785138130188,0.8737699389457703,1.5177467503235675e-05,452.9088
2307,0.8731290102005005,0.8731138110160828,1.5170314327406231e-05,453.1863
2308,0.8724732995033264,0.8724581599235535,1.5163533134909812e-05,453.4727
2309,0.8718168139457703,0.8718016743659973,1.5156747394939885e-05,453.7467
2310,0.8711690306663513,0.8711538910865784,1.5149918908718973e-05,454.0407
2311,0.8705196976661682,0.8705045580863953,1.5143322343647014e-05,454.3454
2312,0.8698713779449463,0.8698562383651733,1.5136791262193583e-05,454.6409
2313,0.8692253828048706,0.8692102432250977,1.5130694919207599e-05,454.9368
2314,0.8685792088508606,0.8685640692710876,1.5124593119253404e-05,455.2193
2315,0.867938220500946,0.8679230809211731,1.5118839655769989e-05,455.5123
2316,0.8672986626625061,0.8672835230827332,1.5112968867470045e-05,455.8875
2317,0.8666554689407349,0.8666403889656067,1.5107138096936978e-05,456.2389
2318,0.8660200834274292,0.866005003452301,1.5101874851097818e-05,456.5152
2319,0.865383505821228,0.8653684258460999,1.5096417882887181e-05,456.811
2320,0.864756166934967,0.8647410869598389,1.5091455679794308e-05,457.2019
2321,0.8641208410263062,0.864105761051178,1.5086637176864315e-05,457.6047
2322,0.8634921908378601,0.8634771108627319,1.5082078789419029e-05,458.0378
2323,0.8628634214401245,0.8628483414649963,1.507772958575515e-05,458.4977
2324,0.8622363805770874,0.8622213006019592,1.5073414033395238e-05,458.7786
2325,0.8616113066673279,0.8615962266921997,1.5069180335558485e-05,459.1526
2326,0.8609886765480042,0.860973596572876,1.5065328625496477e-05,459.6214
2327,0.8603670001029968,0.8603519201278687,1.506142143625766e-05,459.9987
2328,0.8597450256347656,0.8597299456596375,1.5057565178722143e-05,460.4015
2329,0.8591251373291016,0.8591100573539734,1.5053927199915051e-05,460.8053
2330,0.8585112690925598,0.8584961891174316,1.505045383964898e-05,461.0854
2331,0.8578951358795166,0.8578801155090332,1.504742158431327e-05,461.3714
2332,0.8572782874107361,0.8572632670402527,1.5044317478896119e-05,461.6467
2333,0.8566689491271973,0.8566539287567139,1.5041408914839849e-05,461.9175
2334,0.8560572862625122,0.8560422658920288,1.5038537640066352e-05,462.1878
2335,0.8554460406303406,0.8554310202598572,1.5035764590720646e-05,462.4632
2336,0.8548381924629211,0.8548231720924377,1.5033178897283506e-05,462.7623
2337,0.8542306423187256,0.8542156219482422,1.5030669601401314e-05,463.0331
2338,0.8536233901977539,0.8536083698272705,1.5028414964035619e-05,463.3056
2339,0.8530176281929016,0.8530026078224182,1.502630675531691e-05,463.5795
2340,0.8524160385131836,0.8524010181427002,1.502390659879893e-05,463.8565
2341,0.8518129587173462,0.8517979383468628,1.502176746726036e-05,464.139
2342,0.8512120246887207,0.8511970043182373,1.502007944509387e-05,464.417
2343,0.8506128787994385,0.8505978584289551,1.5018270460132044e-05,464.7127
2344,0.8500135540962219,0.8499985337257385,1.5016715224192012e-05,465.0091
2345,0.8494175672531128,0.8494025468826294,1.501523638580693e-05,465.3106
2346,0.8488165736198425,0.8488015532493591,1.5013950360298622e-05,465.6303
2347,0.8482234477996826,0.8482084274291992,1.5012612493592314e-05,465.9182
2348,0.8476296067237854,0.847614586353302,1.5011520190455485e-05,466.1915
2349,0.8470382690429688,0.8470232486724854,1.5010432434792165e-05,466.4638
2350,0.8464437127113342,0.8464286923408508,1.5009642993391026e-05,466.7349
2351,0.8458487391471863,0.8458337187767029,1.5008739865152165e-05,467.0066
2352,0.8452625274658203,0.8452475070953369,1.5008646187197883e-05,467.2833
2353,0.8446747064590454,0.844659686088562,1.5007850379333831e-05,467.553
2354,0.8440902233123779,0.8440752029418945,1.5007091860752553e-05,467.8268
2355,0.8435023427009583,0.8434873223304749,1.5006884495960549e-05,468.0976
2356,0.8429195284843445,0.8429045081138611,1.5006457033450715e-05,468.3685
2357,0.8423348665237427,0.8423198461532593,1.500635153206531e-05,468.6433
2358,0.8417516350746155,0.8417366147041321,1.500653161201626e-05,468.9153
2359,0.8411707282066345,0.8411557078361511,1.5006629837444052e-05,469.1866
2360,0.8405866026878357,0.8405715823173523,1.500693633715855e-05,469.4607
2361,0.8400070071220398,0.8399919867515564,1.500700363976648e-05,469.7349
2362,0.8394320607185364,0.839417040348053,1.5007558431534562e-05,470.0069
2363,0.8388570547103882,0.8388420343399048,1.500804501120001e-05,470.2761
2364,0.8382813930511475,0.8382663726806641,1.5008462469268125e-05,470.5556
2365,0.8376993536949158,0.8376843333244324,1.5009021808509715e-05,470.8246
2366,0.8371338844299316,0.8371188640594482,1.5009955859568436e-05,471.1027
2367,0.836555004119873,0.8365399837493896,1.5010657079983503e-05,471.3789
2368,0.8359890580177307,0.8359740376472473,1.5011195500846952e-05,471.6501
2369,0.8354113101959229,0.8353962898254395,1.5012623407528736e-05,471.9191
2370,0.8348414301872253,0.8348264098167419,1.5013438314781524e-05,472.1945
2371,0.8342745900154114,0.834259569644928,1.5014850760053378e-05,472.5278
2372,0.833699643611908,0.8336846232414246,1.5016122233646456e-05,472.8035
2373,0.8331348896026611,0.8331198692321777,1.501713995821774e-05,473.0823
2374,0.8325669169425964,0.832551896572113,1.5018961676105391e-05,473.3572
2375,0.8320028781890869,0.8319878578186035,1.5020168575574644e-05,473.6267
2376,0.8314428925514221,0.8314278721809387,1.5021778381196782e-05,473.9114
2377,0.8308801651000977,0.8308651447296143,1.5022957995824981e-05,474.2141
2378,0.8303090333938599,0.8302940130233765,1.5024899767013267e-05,474.6141
2379,0.8297463655471802,0.8297313451766968,1.5026658729766496e-05,474.8892
2380,0.829184889793396,0.8291698694229126,1.5028230336611159e-05,475.1621
2381,0.8286252021789551,0.8286101818084717,1.5029863789095543e-05,475.4509
2382,0.8280662894248962,0.8280512690544128,1.5031568182166666e-05,475.7324
2383,0.8275077939033508,0.8274927735328674,1.5033395357022528e-05,476.0047
2384,0.826958417892456,0.8269433975219727,1.503514613432344e-05,476.2883
2385,0.8264020681381226,0.8263870477676392,1.503662861068733e-05,476.5635
2386,0.8258458971977234,0.82583087682724,1.5038671335787512e-05,476.8448
2387,0.8252926468849182,0.8252776265144348,1.5040430298540741e-05,477.1247
2388,0.8247389197349548,0.8247238993644714,1.504238935012836e-05,477.4042
2389,0.8241844177246094,0.824169397354126,1.5044547581055667e-05,477.68
2390,0.8236344456672668,0.8236194252967834,1.504649299022276e-05,477.9557
2391,0.8230713605880737,0.8230563402175903,1.504842748545343e-05,478.2212
2392,0.8225314021110535,0.8225163221359253,1.5050482033984736e-05,478.501
2393,0.8219833374023438,0.8219682574272156,1.505197724327445e-05,478.768
2394,0.8214225172996521,0.8214074373245239,1.5054042705742177e-05,479.0334
2395,0.8208752274513245,0.8208601474761963,1.5056135453050956e-05,479.2998
2396,0.820331335067749,0.8203162550926208,1.505817908764584e-05,479.5671
2397,0.8197847008705139,0.8197696208953857,1.5060223631735425e-05,479.8344
2398,0.8192436695098877,0.8192285895347595,1.506222179159522e-05,480.1018
2399,0.8187003135681152,0.8186852335929871,1.5064357285154983e-05,480.3731
2400,0.818152129650116,0.8181370496749878,1.5066430023580324e-05,480.6395
2401,0.8176099061965942,0.8175948262214661,1.5068251741467975e-05,480.9083
2402,0.8170690536499023,0.8170539736747742,1.507029628555756e-05,481.1777
2403,0.8165270090103149,0.8165119290351868,1.5072300811880268e-05,481.4453
2404,0.8159874677658081,0.8159723877906799,1.5074546354298946e-05,481.7136
2405,0.8154492378234863,0.8154341578483582,1.5076453564688563e-05,481.9794
2406,0.8149149417877197,0.8148998618125916,1.507867273176089e-05,482.259
2407,0.8143776059150696,0.8143625259399414,1.5080922821653076e-05,482.5414
2408,0.8138414621353149,0.8138263821601868,1.5083080143085681e-05,482.8194
2409,0.8133069276809692,0.8132918477058411,1.5085252925928216e-05,483.0966
2410,0.8127720952033997,0.8127570152282715,1.5087519386725035e-05,483.378
2411,0.8122390508651733,0.8122239708900452,1.5089814041857608e-05,483.6522
2412,0.8117099404335022,0.811694860458374,1.5091706700331997e-05,483.9385
2413,0.8111775517463684,0.8111624717712402,1.5094178706931416e-05,484.2163
2414,0.8106447458267212,0.810629665851593,1.5096125935087912e-05,484.495
2415,0.8101170063018799,0.8101019263267517,1.5098440599103924e-05,484.7809
2416,0.8095864057540894,0.8095713257789612,1.510062884335639e-05,485.064
2417,0.8090562224388123,0.8090411424636841,1.510303536633728e-05,485.3421
2418,0.8085271716117859,0.8085120916366577,1.5105310922081117e-05,485.6319
2419,0.8080009818077087,0.8079859018325806,1.510762649559183e-05,485.9119
2420,0.8074725866317749,0.8074575066566467,1.5109726518858224e-05,486.1808
2421,0.8069458603858948,0.8069307208061218,1.5112142136786133e-05,486.459
2422,0.806424617767334,0.806409478187561,1.5114677808014676e-05,486.742
2423,0.8058967590332031,0.8058816194534302,1.5116871509235352e-05,487.0128
2424,0.8053694367408752,0.8053542971611023,1.5119264389795717e-05,487.2809
2425,0.8048487305641174,0.8048335909843445,1.5121705473575275e-05,487.557
2426,0.8043262958526611,0.8043111562728882,1.5124162928259466e-05,487.8413
2427,0.8038119077682495,0.8037967681884766,1.5126438484003302e-05,488.1246
2428,0.8032916784286499,0.803276538848877,1.5128750419535208e-05,488.4143
2429,0.8027663826942444,0.8027512431144714,1.513130064267898e-05,488.6917
2430,0.8022502064704895,0.8022350668907166,1.5133943634282332e-05,488.9731
2431,0.8017358779907227,0.8017207384109497,1.5135988178371917e-05,489.2462
2432,0.8012165427207947,0.8012014031410217,1.5138422895688564e-05,489.5325
2433,0.8007014989852905,0.8006863594055176,1.5140894902287982e-05,489.8131
2434,0.8001854419708252,0.8001703023910522,1.5143231394176837e-05,490.0908
2435,0.7996730804443359,0.799657940864563,1.5145270481298212e-05,490.3707
2436,0.799156904220581,0.7991417646408081,1.5147630620049313e-05,490.6606
2437,0.7986422181129456,0.7986270785331726,1.5150205399550032e-05,490.9398
2438,0.7981321215629578,0.7981169819831848,1.5152334526646882e-05,491.2629
2439,0.7976176738739014,0.7976025342941284,1.5154982975218445e-05,491.554
2440,0.7971060276031494,0.7970908880233765,1.5157364032347687e-05,491.8398
2441,0.796596109867096,0.796580970287323,1.5159527720243204e-05,492.1161
2442,0.7960870862007141,0.7960719466209412,1.5161829651333392e-05,492.398
2443,0.7955822348594666,0.7955670952796936,1.5163946954999119e-05,492.6946
2444,0.7950723767280579,0.7950572371482849,1.5166617231443524e-05,492.9915
2445,0.7945663928985596,0.7945512533187866,1.516878455731785e-05,493.2745
2446,0.7940594553947449,0.7940442562103271,1.51710673890193e-05,493.5509
2447,0.7935565710067749,0.7935413718223572,1.5173254723777063e-05,493.8285
2448,0.7930475473403931,0.7930323481559753,1.5175805856415536e-05,494.1069
2449,0.7925435304641724,0.7925283312797546,1.5178237845248077e-05,494.3931
2450,0.792041540145874,0.7920263409614563,1.518038880021777e-05,494.6702
2451,0.7915359735488892,0.7915207743644714,1.5183044524746947e-05,494.9458
2452,0.7910345196723938,0.7910193204879761,1.5185322808974888e-05,495.2265
2453,0.790533185005188,0.7905179858207703,1.5187614735623356e-05,495.5036
2454,0.7900331616401672,0.7900179624557495,1.5189979421847966e-05,495.7915
2455,0.7895337343215942,0.7895185351371765,1.519218221801566e-05,496.0813
2456,0.7890340685844421,0.7890188694000244,1.5194444131338969e-05,496.373
2457,0.7885369658470154,0.7885217666625977,1.5196801541605964e-05,496.6573
2458,0.7880403399467468,0.7880251407623291,1.5198967957985587e-05,496.9496
2459,0.787543773651123,0.7875285744667053,1.520125715614995e-05,497.2435
2460,0.7870470285415649,0.7870318293571472,1.5203712791844737e-05,497.5298
2461,0.786551833152771,0.7865366339683533,1.5206102943920996e-05,497.808
2462,0.786056637763977,0.7860414385795593,1.5208407603495289e-05,498.0898
2463,0.7855638265609741,0.7855486273765564,1.521072681498481e-05,498.386
2464,0.7850698232650757,0.785054624080658,1.5213037841022015e-05,498.6755
2465,0.7845771312713623,0.7845619320869446,1.521541616966715e-05,498.9736
2466,0.7840864658355713,0.7840712666511536,1.521776539448183e-05,499.2569
2467,0.7835953235626221,0.7835801243782043,1.5219984561554156e-05,499.6491
