epoch,total_loss,mse_loss,elapsed_seconds
0,6.486913204193115,6.486913204193115,0.3093
1,6.444653511047363,6.444653511047363,0.34
2,6.403195381164551,6.403195381164551,0.3426
3,6.362578392028809,6.362578392028809,0.3443
4,6.322718143463135,6.322718143463135,0.3479
5,6.283524513244629,6.283524513244629,0.3495
6,6.24503231048584,6.24503231048584,0.3506
7,6.2071428298950195,6.2071428298950195,0.3515
8,6.169910430908203,6.169910430908203,0.3525
9,6.1332831382751465,6.1332831382751465,0.3534
10,6.097215175628662,6.097215175628662,0.3543
11,6.061639785766602,6.061639785766602,0.3552
12,6.0265421867370605,6.0265421867370605,0.3561
13,5.991959095001221,5.991959095001221,0.357
14,5.957801342010498,5.957801342010498,0.3578
15,5.924019813537598,5.924019813537598,0.3587
16,5.890555381774902,5.890555381774902,0.3596
17,5.85725212097168,5.85725212097168,0.3606
18,5.824134826660156,5.824134826660156,0.3615
19,5.791220188140869,5.791220188140869,0.3624
20,5.758455753326416,5.758455753326416,0.3633
21,5.725825309753418,5.725825309753418,0.3642
22,5.693264961242676,5.693264961242676,0.3651
23,5.66074275970459,5.66074275970459,0.366
24,5.628121852874756,5.628121852874756,0.3668
25,5.59542179107666,5.59542179107666,0.3677
26,5.562664985656738,5.562664985656738,0.3686
27,5.5297956466674805,5.5297956466674805,0.3695
28,5.496737957000732,5.496737957000732,0.3703
29,5.4633612632751465,5.4633612632751465,0.3712
30,5.429710865020752,5.429710865020752,0.3721
31,5.395761013031006,5.395761013031006,0.373
32,5.3614821434021,5.3614821434021,0.3739
33,5.326844215393066,5.326844215393066,0.3747
34,5.291815280914307,5.291815280914307,0.3756
35,5.256418228149414,5.256418228149414,0.3764
36,5.220576763153076,5.220576763153076,0.3773
37,5.184243202209473,5.184243202209473,0.3781
38,5.1472883224487305,5.1472883224487305,0.3789
39,5.10990571975708,5.10990571975708,0.3798
40,5.071893215179443,5.071893215179443,0.3807
41,5.033199787139893,5.033199787139893,0.3815
42,4.993853569030762,4.993853569030762,0.3824
43,4.953965187072754,4.953965187072754,0.3843
44,4.913577079772949,4.913577079772949,0.3857
45,4.872555732727051,4.872555732727051,0.3867
46,4.830780982971191,4.830780982971191,0.3878
47,4.788284778594971,4.788284778594971,0.3887
48,4.745054721832275,4.745054721832275,0.3897
49,4.70109224319458,4.70109224319458,0.3906
50,4.656352519989014,4.656352519989014,0.3914
51,4.610875129699707,4.610875129699707,0.3923
52,4.56473445892334,4.56473445892334,0.3933
53,4.517868995666504,4.517868995666504,0.3942
54,4.470273017883301,4.470273017883301,0.3952
55,4.421909809112549,4.421909809112549,0.3961
56,4.372763156890869,4.372763156890869,0.3969
57,4.322872161865234,4.322872161865234,0.3978
58,4.272189140319824,4.272189140319824,0.3987
59,4.2206525802612305,4.2206525802612305,0.3996
60,4.168292999267578,4.168292999267578,0.4004
61,4.115267753601074,4.115267753601074,0.4013
62,4.061553001403809,4.061553001403809,0.4021
63,4.007209300994873,4.007209300994873,0.403
64,3.9522604942321777,3.9522604942321777,0.404
