epoch,total_loss,state_mse,pinn_loss,elapsed_seconds
0,1.7743264436721802,1.7743101119995117,1.633167266845703e-05,0.4281
1,2.626767873764038,2.6267480850219727,1.9788742065429688e-05,0.7879
2,2.8329148292541504,2.8328940868377686,2.0742416381835938e-05,1.1783
3,2.264336347579956,2.264317035675049,1.9311904907226562e-05,1.4525
4,1.9495477676391602,1.9495283365249634,1.9431114196777344e-05,1.7949
5,1.8263969421386719,1.826377034187317,1.990795135498047e-05,2.1753
6,1.8623908758163452,1.8623707294464111,2.014636993408203e-05,2.5266
7,2.137977123260498,2.137955904006958,2.1219253540039062e-05,2.8808
8,2.6807570457458496,2.680734634399414,2.2411346435546875e-05,3.1633
9,2.7651846408843994,2.7651615142822266,2.3126602172851562e-05,3.6232
10,2.6720473766326904,2.6720237731933594,2.3603439331054688e-05,4.1241
11,2.3649730682373047,2.3649489879608154,2.4080276489257812e-05,4.5754
12,1.8890093564987183,1.8889840841293335,2.5272369384765625e-05,4.9217
13,1.7938015460968018,1.7937743663787842,2.7179718017578125e-05,5.2985
14,1.8249542713165283,1.8249260187149048,2.8252601623535156e-05,5.6327
15,1.7244373559951782,1.7244089841842651,2.8371810913085938e-05,6.0228
16,1.8617501258850098,1.8617217540740967,2.8371810913085938e-05,6.4056
17,1.8059767484664917,1.8059477806091309,2.8967857360839844e-05,6.726
18,1.79020357131958,1.7901737689971924,2.9802322387695312e-05,7.0399
19,1.3366466760635376,1.3366155624389648,3.1113624572753906e-05,7.4099
20,1.428751826286316,1.4287186861038208,3.314018249511719e-05,7.8456
21,1.624527096748352,1.6244919300079346,3.516674041748047e-05,8.1552
22,1.6504911184310913,1.6504548788070679,3.62396240234375e-05,8.4298
23,1.620378017425537,1.6203410625457764,3.695487976074219e-05,8.7009
24,1.577009677886963,1.5769720077514648,3.7670135498046875e-05,8.9742
25,1.5130563974380493,1.5130181312561035,3.826618194580078e-05,9.2771
26,1.4524787664413452,1.4524401426315308,3.8623809814453125e-05,9.631
27,1.4340676069259644,1.4340286254882812,3.898143768310547e-05,9.9674
28,1.4947267770767212,1.494687557220459,3.921985626220703e-05,10.3041
29,1.6177546977996826,1.6177154779434204,3.921985626220703e-05,10.6453
30,1.590685248374939,1.5906459093093872,3.933906555175781e-05,11.1053
31,1.3818819522857666,1.3818422555923462,3.9696693420410156e-05,11.5165
32,1.2843302488327026,1.2842891216278076,4.112720489501953e-05,11.8931
33,1.5478624105453491,1.54781973361969,4.267692565917969e-05,12.1804
34,1.7188092470169067,1.718765139579773,4.410743713378906e-05,12.4467
35,1.7960785627365112,1.7960333824157715,4.5180320739746094e-05,12.7801
36,1.7698533535003662,1.7698078155517578,4.553794860839844e-05,13.0583
37,1.6659349203109741,1.6658895015716553,4.5418739318847656e-05,13.4119
38,1.5247929096221924,1.5247480869293213,4.482269287109375e-05,13.6764
39,1.356672763824463,1.35662841796875,4.4345855712890625e-05,14.4245
40,1.1346343755722046,1.134590744972229,4.363059997558594e-05,15.0784
41,1.3190988302230835,1.3190557956695557,4.303455352783203e-05,15.6558
42,1.0977351665496826,1.0976910591125488,4.410743713378906e-05,16.0818
43,1.123753547668457,1.123708724975586,4.482269287109375e-05,16.5637
44,1.1400831937789917,1.140038013458252,4.5180320739746094e-05,16.929
45,1.1097451448440552,1.1096998453140259,4.5299530029296875e-05,17.3156
46,1.0318095684051514,1.0317643880844116,4.5180320739746094e-05,17.6838
47,0.924921989440918,0.9248772859573364,4.470348358154297e-05,18.0174
48,1.2534116506576538,1.25336754322052,4.410743713378906e-05,18.4018
49,1.0901789665222168,1.0901330709457397,4.589557647705078e-05,18.8127
50,1.4251949787139893,1.4251474142074585,4.756450653076172e-05,19.4899
51,1.6033223867416382,1.6032735109329224,4.887580871582031e-05,19.9592
52,1.6763378381729126,1.67628812789917,4.971027374267578e-05,20.2866
53,1.667435884475708,1.6673856973648071,5.0187110900878906e-05,20.5841
54,1.6083574295043945,1.608307123184204,5.030632019042969e-05,20.8288
55,1.5300471782684326,1.5299967527389526,5.042552947998047e-05,21.1058
56,1.4499014616012573,1.449851155281067,5.030632019042969e-05,21.3819
57,1.3688161373138428,1.3687658309936523,5.030632019042969e-05,21.6649
58,1.2720377445220947,1.2719875574111938,5.0187110900878906e-05,21.9767
59,1.1262215375900269,1.1261717081069946,4.982948303222656e-05,22.3082
60,1.021978497505188,1.021929383277893,4.9114227294921875e-05,22.6669
61,1.5392415523529053,1.539193034172058,4.851818084716797e-05,23.0667
62,1.0076003074645996,1.0075511932373047,4.9114227294921875e-05,23.4879
63,0.9967874884605408,0.9967374801635742,5.0008296966552734e-05,23.9009
64,1.0828992128372192,1.0828486680984497,5.054473876953125e-05,24.3444
65,1.1431137323379517,1.143062949180603,5.078315734863281e-05,24.6794
66,1.148441195487976,1.1483904123306274,5.078315734863281e-05,25.0066
67,1.0856801271438599,1.0856297016143799,5.042552947998047e-05,25.336
68,0.9558636546134949,0.9558138251304626,4.982948303222656e-05,25.7088
69,0.8080726861953735,0.8080236911773682,4.8995018005371094e-05,26.0769
70,1.116824746131897,1.116776704788208,4.8041343688964844e-05,26.477
71,0.8328516483306885,0.8328033685684204,4.8279762268066406e-05,26.9449
72,0.8586004972457886,0.8585511445999146,4.935264587402344e-05,27.3172
73,1.0774204730987549,1.077370285987854,5.0187110900878906e-05,27.6295
74,1.1743046045303345,1.174254059791565,5.054473876953125e-05,27.9624
75,1.1597307920455933,1.1596801280975342,5.066394805908203e-05,28.272
76,1.0367307662963867,1.0366802215576172,5.054473876953125e-05,28.6613
77,0.8077513575553894,0.8077013492584229,5.0008296966552734e-05,29.127
78,0.7641116976737976,0.7640623450279236,4.935264587402344e-05,29.4983
79,0.9291900992393494,0.9291406869888306,4.941225051879883e-05,30.1314
80,0.7566413879394531,0.7565905451774597,5.08427619934082e-05,30.6239
81,0.9376145601272583,0.9375627636909485,5.179643630981445e-05,30.9613
82,1.0092443227767944,1.009191870689392,5.245208740234375e-05,31.2882
83,0.983012318611145,0.9829596281051636,5.269050598144531e-05,31.614
84,0.8732568621635437,0.8732041716575623,5.269050598144531e-05,31.9701
85,0.7155101299285889,0.7154577970504761,5.233287811279297e-05,32.4328
86,0.7822789549827576,0.7822271585464478,5.179643630981445e-05,32.9189
87,0.8729159832000732,0.8728641271591187,5.1856040954589844e-05,33.3849
88,0.6630392670631409,0.6629865765571594,5.269050598144531e-05,33.7887
89,0.7688249349594116,0.7687714695930481,5.346536636352539e-05,34.1467
