epoch,total_loss,mse_loss,test_mse_noisy,test_mse_clean,elapsed_seconds
0,6.545636177062988,6.545636177062988,6.8136396408081055,6.801048278808594,0.163
1,6.488831996917725,6.488831996917725,6.7536420822143555,6.741093635559082,0.1643
2,6.4328932762146,6.4328932762146,6.694609642028809,6.682104587554932,0.1651
3,6.37780237197876,6.37780237197876,6.6364569664001465,6.62399435043335,0.1658
4,6.323446273803711,6.323446273803711,6.579049587249756,6.566628456115723,0.1665
5,6.269789218902588,6.269789218902588,6.522244453430176,6.509864807128906,0.1672
6,6.216607093811035,6.216607093811035,6.465960502624512,6.453621864318848,0.1678
7,6.163952827453613,6.163952827453613,6.410220146179199,6.397919654846191,0.1686
8,6.111765384674072,6.111765384674072,6.35507869720459,6.3428144454956055,0.1692
9,6.0600199699401855,6.0600199699401855,6.300238609313965,6.2880096435546875,0.1699
10,6.008517265319824,6.008517265319824,6.2455878257751465,6.233394622802734,0.1705
11,5.9572553634643555,5.9572553634643555,6.191121578216553,6.178963661193848,0.1712
12,5.906248569488525,5.906248569488525,6.1368184089660645,6.124696254730225,0.1718
13,5.855586051940918,5.855586051940918,6.082675933837891,6.0705885887146,0.1725
14,5.805078983306885,5.805078983306885,6.028569221496582,6.0165181159973145,0.1732
15,5.754740238189697,5.754740238189697,5.974540710449219,5.962525367736816,0.1742
16,5.7044806480407715,5.7044806480407715,5.920567989349365,5.90858793258667,0.1756
17,5.6540632247924805,5.6540632247924805,5.866611480712891,5.854668140411377,0.1764
18,5.603427886962891,5.603427886962891,5.812617301940918,5.800711154937744,0.1771
19,5.552676200866699,5.552676200866699,5.758541107177734,5.746670722961426,0.1778
20,5.501801490783691,5.501801490783691,5.704339027404785,5.692506313323975,0.1784
21,5.450737953186035,5.450737953186035,5.649951457977295,5.638156890869141,0.1791
22,5.399350166320801,5.399350166320801,5.595317840576172,5.583561420440674,0.1798
23,5.347638130187988,5.347638130187988,5.540421009063721,5.528703212738037,0.1804
24,5.295588493347168,5.295588493347168,5.485262393951416,5.4735846519470215,0.181
25,5.243197917938232,5.243197917938232,5.429391384124756,5.41775369644165,0.1817
26,5.190316200256348,5.190316200256348,5.372943878173828,5.361344814300537,0.1823
27,5.1368303298950195,5.1368303298950195,5.315983295440674,5.304424285888672,0.1829
28,5.082886695861816,5.082886695861816,5.258509635925293,5.246991157531738,0.1835
29,5.028290748596191,5.028290748596191,5.200355529785156,5.188878536224365,0.1841
30,4.973217964172363,4.973217964172363,5.140819072723389,5.129390239715576,0.1847
31,4.917378902435303,4.917378902435303,5.080554962158203,5.069174766540527,0.1854
32,4.860880374908447,4.860880374908447,5.019631862640381,5.008301734924316,0.186
33,4.803469181060791,4.803469181060791,4.958040237426758,4.946761131286621,0.1866
34,4.745392799377441,4.745392799377441,4.895632743835449,4.884406566619873,0.1872
35,4.6866455078125,4.6866455078125,4.832541465759277,4.82136869430542,0.1878
36,4.6272873878479,4.6272873878479,4.768702030181885,4.757582664489746,0.1885
37,4.567309379577637,4.567309379577637,4.704110622406006,4.693047523498535,0.1891
