time_s,species,clean_reference,full_rollout
0.9500000000000001,ROH,1.324310077435895,1.3212203979492188
0.9500000000000001,DG,0.08583640889797552,0.08988765627145767
0.9500000000000001,MG,0.009426890987971082,0.010948965325951576
0.9500000000000001,GL,0.00033324389672903087,-0.002292467514052987
0.9500000000000001,RCO2R,0.10568992256410474,0.10844365507364273
1.0,TG,1.8397044115824035,1.835968255996704
1.0,ROH,1.3185967295733976,1.3152955770492554
1.0,DG,0.08957243179548853,0.09380125999450684
1.0,MG,0.010338631235211854,0.011917698197066784
1.0,GL,0.0003845253868966221,-0.002308374270796776
1.0,RCO2R,0.11140327042660206,0.1143340989947319
1.05,TG,1.8350375933909158,1.831125020980835
1.05,ROH,1.3128747348823864,1.3093606233596802
1.05,DG,0.09323992751549329,0.09764010459184647
1.05,MG,0.011282099678654404,0.0129174729809165
1.05,GL,0.0004403794149370657,-0.002314156387001276
1.05,RCO2R,0.11712526511761324,0.12023340165615082
1.1,TG,1.8304028460945894,1.8263167142868042
1.1,ROH,1.3071449170231366,1.3034170866012573
1.1,DG,0.09684014888792411,0.10140533000230789
1.1,MG,0.012256080963520773,0.013947157189249992
1.1,GL,0.0005009240539658425,-0.0023098913952708244
1.1,RCO2R,0.12285508297686311,0.12614049017429352
1.1500000000000001,TG,1.825800012505449,1.821543574333191
1.1500000000000001,ROH,1.3014080832402892,1.2974660396575928
1.1500000000000001,DG,0.10037432730904029,0.10509812831878662
1.1500000000000001,MG,0.013259391105863208,0.015005617402493954
1.1500000000000001,GL,0.0005662690796478841,-0.0022956589236855507
1.1500000000000001,RCO2R,0.12859191675971027,0.13205425441265106
1.2000000000000002,TG,1.8212289338823355,1.8168050050735474
1.2000000000000002,ROH,1.2956650245339005,1.2915085554122925
1.2000000000000002,DG,0.10384367301194862,0.10871967673301697
1.2000000000000002,MG,0.01429087686299767,0.016091756522655487
1.2000000000000002,GL,0.000636516242718366,-0.0022715444210916758
1.2000000000000002,RCO2R,0.13433497546609902,0.13797374069690704
1.25,TG,1.8166894500152586,1.8120992183685303
1.25,ROH,1.2899165158344037,1.285539984703064
1.25,DG,0.10724937534001111,0.11227135360240936
1.25,MG,0.015349415108606752,0.017204487696290016
1.25,GL,0.000711759536123783,-0.002237624954432249
1.25,RCO2R,0.1400834841655959,0.1438978761434555
1.3,TG,1.8121813993076183,1.8074299097061157
1.3,ROH,1.2841633161797936,1.2795708179473877
1.3,DG,0.11059260302074189,0.11575401574373245
1.3,MG,0.016433912215456176,0.018342744559049606
1.3,GL,0.000792085456183951,-0.002193995751440525
1.3,RCO2R,0.145836683820206,0.1498258262872696
1.35,TG,1.8077046188563513,1.802795171737671
1.35,ROH,1.2784061688955572,1.2735979557037354
1.35,DG,0.11387450444108035,0.11916900426149368
1.35,MG,0.017543303444343468,0.019505498930811882
1.35,GL,0.0008775732582251725,-0.002140739466995001
1.35,RCO2R,0.15159383110444274,0.15575674176216125
1.4000000000000001,TG,1.8032589445300011,1.7981948852539062
1.4000000000000001,ROH,1.2726458017766094,1.2676223516464233
1.4000000000000001,DG,0.1170962079229678,0.12251750379800797
1.4000000000000001,MG,0.01867655234067128,0.020691733807325363
1.4000000000000001,GL,0.0009682952063600589,-0.002077945740893483
1.4000000000000001,RCO2R,0.15735419822339047,0.16168974339962006
1.4500000000000002,TG,1.7988442110447707,1.7936290502548218
1.4500000000000002,ROH,1.2668829272714033,1.2616446018218994
1.4500000000000002,DG,0.12025882199961092,0.12580066919326782
1.4500000000000002,MG,0.01983265013787076,0.021900463849306107
1.4500000000000002,GL,0.001064316817747979,-0.0020057051442563534
1.4500000000000002,RCO2R,0.16311707272859627,0.16762404143810272
1.5,TG,1.7944602520385664,1.7890974283218384
1.5,ROH,1.261118242667614,1.2556657791137695
1.5,DG,0.12336343569157461,0.12901970744132996
1.5,MG,0.02101061516876634,0.02313072234392166
1.5,GL,0.0011656971010928743,-0.0019241103436797857
1.5,RCO2R,0.16888175733238583,0.17355889081954956
1.55,TG,1.7901069001430872,1.7845996618270874
1.55,ROH,1.255352430279556,1.249686598777771
1.55,DG,0.12641111878306568,0.13217571377754211
1.55,MG,0.02220949228416432,0.02438155934214592
1.55,GL,0.0012724887896831242,-0.001833253656513989
1.55,RCO2R,0.1746475697204436,0.17949353158473969
1.6,TG,1.7857839870539685,1.7801361083984375
1.6,ROH,1.2495861576367946,1.2437077760696411
1.6,DG,0.12940292209764245,0.1352698653936386
1.6,MG,0.023428352279605272,0.025652067735791206
1.6,GL,0.0013847385687840899,-0.0017332290299236774
1.6,RCO2R,0.18041384236320523,0.18542727828025818
1.6500000000000001,TG,1.781491343599034,1.7757059335708618
1.6500000000000001,ROH,1.2438200776740718,1.2377302646636963
1.6500000000000001,DG,0.13233987777365278,0.1383032500743866
1.6500000000000001,MG,0.024666291329664483,0.026941340416669846
1.6500000000000001,GL,0.0015024872976487635,-0.0016241311095654964
1.6500000000000001,RCO2R,0.18617992232592798,0.19135940074920654
1.7000000000000002,TG,1.7772287998046634,1.7713093757629395
1.7000000000000002,ROH,1.2380548289218163,1.2317545413970947
1.7000000000000002,DG,0.1352229995383521,0.1412770003080368
1.7000000000000002,MG,0.025922430431121395,0.028248509392142296
1.7000000000000002,GL,0.0016257702258630732,-0.001506056054495275
1.7000000000000002,RCO2R,0.19194517107818407,0.19728928804397583
1.75,TG,1.7729961849603337,1.7669463157653809
1.75,ROH,1.2322910356978045,1.2257814407348633
1.75,DG,0.1380532829816687,0.14419220387935638
1.75,MG,0.027195914853465366,0.02957272157073021
1.75,GL,0.0017546172045320024,-0.0013791006058454514
1.75,RCO2R,0.19770896430219542,0.2032162845134735
1.8,TG,1.76879332768137,1.7626163959503174
1.8,ROH,1.2265293082997561,1.2198115587234497
1.8,DG,0.14083170582934457,0.1470499187707901
1.8,MG,0.028485913596957287,0.03091314807534218
1.8,GL,0.0018890528923282738,-0.0012433629017323256
1.8,RCO2R,0.20347069170024387,0.20913976430892944
1.85,TG,1.7646200559698946,1.75831937789917
1.85,ROH,1.2207702431974814,1.2138452529907227
1.85,DG,0.14355922821349562,0.14985129237174988
1.85,MG,0.029791618860807237,0.03226898983120918
1.85,GL,0.0020290969558028364,-0.001098941545933485
1.85,RCO2R,0.20922975680251854,0.21505923569202423
1.9000000000000001,TG,1.7604761972740524,1.7540515661239624
1.9000000000000001,ROH,1.2150144232259186,1.2078872919082642
1.9000000000000001,DG,0.1462367929426236,0.15259721875190735
1.9000000000000001,MG,0.031112245518513777,0.03363949432969093
1.9000000000000001,GL,0.0021747642648102246,-0.0009459358407184482
1.9000000000000001,RCO2R,0.21498557677408178,0.22097395360469818
1.9500000000000002,TG,1.7563615785455178,1.749819278717041
1.9500000000000002,ROH,1.2092624177781413,1.201931357383728
1.9500000000000002,DG,0.14886532576979958,0.1552889049053192
1.9500000000000002,MG,0.03244703060198937,0.03502383455634117
1.9500000000000002,GL,0.002326065082693542,-0.000784445321187377
1.9500000000000002,RCO2R,0.22073758222185885,0.22688362002372742
2.0,TG,1.7522760262953563,1.745619297027588
2.0,ROH,1.2035147829986375,1.1959812641143799
2.0,DG,0.15144573565964092,0.15792730450630188
2.0,MG,0.0337952327932868,0.036421310156583786
2.0,GL,0.0024830052517160308,-0.0006145683582872152
2.0,RCO2R,0.22648521700136257,0.23278765380382538
2.0500000000000003,TG,1.7482193666482135,1.7414512634277344
2.0500000000000003,ROH,1.1977720619760543,1.1900372505187988
2.0500000000000003,DG,0.15397891505278802,0.16051340103149414
2.0500000000000003,MG,0.03515613192583778,0.03783120587468147
2.0500000000000003,GL,0.0026455863731607242,-0.0004364049236755818
2.0500000000000003,RCO2R,0.23222793802394576,0.23868553340435028
2.1,TG,1.7441914253948847,1.7373151779174805
2.1,ROH,1.1920347849355835,1.1841001510620117
2.1,DG,0.15646574012829195,0.16304819285869598
2.1,MG,0.036529028494345056,0.03925282508134842
2.1,GL,0.00281380598247818,-0.0002500559203326702
2.1,RCO2R,0.23796521506441662,0.2445768415927887
2.15,TG,1.7401920280433585,1.733210563659668
2.15,ROH,1.1863034694316956,1.178169846534729
2.15,DG,0.15890707106516602,0.1655326783657074
2.15,MG,0.037913243171288066,0.0406855009496212
2.15,GL,0.002987657720187486,-5.5621389037696645e-05
2.15,RCO2R,0.2436965305683045,0.2504611313343048
2.2,TG,1.7362209998682632,1.7291373014450073
2.2,ROH,1.1805786205396467,1.1722474098205566
2.2,DG,0.16130375230060126,0.16796772181987762
2.2,MG,0.039308116333655475,0.042128559201955795
2.2,GL,0.0031671314974803196,0.00014679513697046787
2.2,RCO2R,0.24942137946035306,0.2563379406929016
2.25,TG,1.7322781659588076,1.725095272064209
2.25,ROH,1.174860731046484,1.1663333177566528
2.25,DG,0.16365661278612556,0.17035432159900665
2.25,MG,0.0407130075978112,0.043581366539001465
2.25,GL,0.003352213657256023,0.00035709256189875305
2.25,RCO2R,0.255139268953516,0.2622068524360657
2.3000000000000003,TG,1.728363351265265,1.7210842370986938
2.3000000000000003,ROH,1.169150281641688,1.1604275703430176
2.3000000000000003,DG,0.16596646624203393,0.1726934015750885
2.3000000000000003,MG,0.04212729536182507,0.04504328966140747
2.3000000000000003,GL,0.0035428871308759483,0.0005751684075221419
2.3000000000000003,RCO2R,0.26084971835831194,0.2680673599243164
2.35,TG,1.7244763806439793,1.7171037197113037
2.35,ROH,1.163447741106651,1.1545310020446777
2.35,DG,0.1682341114088198,0.1749858260154724
2.35,MG,0.04355037635707344,0.04651372879743576
2.35,GL,0.003739131590127486,0.0008009197772480547
2.35,RCO2R,0.2665522588933491,0.27391916513442993
2.4000000000000004,TG,1.7206170789009505,1.7131537199020386
2.4000000000000004,ROH,1.1577535665033247,1.1486438512802124
2.4000000000000004,DG,0.17046033229627724,0.1772325038909912
2.4000000000000004,MG,0.044981665207918964,0.04799208417534828
2.4000000000000004,GL,0.003940923594853403,0.001034244429320097
2.4000000000000004,RCO2R,0.27224643349667527,0.27976182103157043
2.45,TG,1.7167852708340465,1.7092339992523193
2.45,ROH,1.1520682033619585,1.1427665948867798
2.45,DG,0.17264589843021022,0.17943426966667175
2.45,MG,0.04642059399939805,0.04947778582572937
2.45,GL,0.004148236736345126,0.0012750367168337107
2.45,RCO2R,0.27793179663804174,0.2855949401855469
2.5,TG,1.7129807812738382,1.7053442001342773
2.5,ROH,1.1463920858676309,1.1368998289108276
2.5,DG,0.17479156509632374,0.18159203231334686
2.5,MG,0.04786661185346818,0.05097027122974396
2.5,GL,0.004361041776369801,0.00152319367043674
2.5,RCO2R,0.28360791413236947,0.2914181351661682
2.5500000000000003,TG,1.7092034351231078,1.7014843225479126
2.5500000000000003,ROH,1.1407256370456622,1.1310436725616455
2.5500000000000003,DG,0.1768980735815271,0.18370656669139862
2.5500000000000003,MG,0.04931918451328416,0.05246898904442787
2.5500000000000003,GL,0.0045793067820808515,0.0017786102835088968
2.5500000000000003,RCO2R,0.28927436295433795,0.297230988740921
2.6,TG,1.7054530573950641,1.6976579427719116
2.6,ROH,1.135069268945841,1.1251994371414185
2.6,DG,0.1789661514126163,0.18577875196933746
2.6,MG,0.05077779393541684,0.05397341400384903
2.6,GL,0.004802997256903123,0.002041180618107319
2.6,RCO2R,0.29493073105415935,0.3030335605144501
2.6500000000000004,TG,1.7017294732502724,1.6938577890396118
2.6500000000000004,ROH,1.1294233828252471,1.11936616897583
2.6500000000000004,DG,0.1809965125920376,0.1878093183040619
2.6500000000000004,MG,0.052241937890354605,0.055483054369688034
2.6500000000000004,GL,0.0050320762673354315,0.0023108022287487984
2.6500000000000004,RCO2R,0.30057661717475304,0.30882489681243896
2.7,TG,1.698032508032353,1.690087080001831
2.7,ROH,1.1237883693297555,1.1135447025299072
2.7,DG,0.18298985783093685,0.18979911506175995
2.7,MG,0.05371112957082218,0.056997403502464294
2.7,GL,0.005266504565887914,0.002587364288046956
2.7,RCO2R,0.306211630670245,0.31460484862327576
2.75,TG,1.694361987302462,1.6863453388214111
2.75,ROH,1.1181646086741392,1.107735514640808
2.75,DG,0.184946874779443,0.19174888730049133
2.75,MG,0.055184897207867664,0.05851597338914871
2.75,GL,0.005506240710227626,0.0028707622550427914
2.75,RCO2R,0.3118353913258611,0.3203731179237366
2.8000000000000003,TG,1.6907177368725808,1.6826324462890625
2.8000000000000003,ROH,1.1125524708206018,1.101939082145691
2.8000000000000003,DG,0.1868682382539466,0.19365939497947693
2.8000000000000003,MG,0.05666278369496672,0.06003831326961517
2.8000000000000003,GL,0.005751241178506065,0.003160887397825718
2.8000000000000003,RCO2R,0.3174475291793983,0.3261294364929199
2.85,TG,1.687099582837654,1.6789482831954956
2.85,ROH,1.1069523156558199,1.0961554050445557
2.85,DG,0.18875461046158384,0.19553141295909882
2.85,MG,0.05814434621969043,0.06156395748257637
2.85,GL,0.006001460481071878,0.0034576321486383677
2.85,RCO2R,0.3230476843441803,0.3318733870983124
2.9000000000000004,TG,1.683507351606595,1.6752926111221313
2.9000000000000004,ROH,1.1013644931664173,1.09038507938385
2.9000000000000004,DG,0.19060664122185153,0.1973656564950943
2.9000000000000004,MG,0.059629155902929123,0.06309248507022858
2.9000000000000004,GL,0.006256851268624447,0.0037608903367072344
2.9000000000000004,RCO2R,0.32863550683358317,0.3376047611236572
2.95,TG,1.679940869932182,1.6716649532318115
2.95,ROH,1.095789343612702,1.0846284627914429
2.95,DG,0.192424968185132,0.19916284084320068
2.95,MG,0.061116797445893,0.06462342292070389
2.95,GL,0.0065173644367933475,0.004070550203323364
2.95,RCO2R,0.334210656387298,0.34332314133644104
3.0,TG,1.6763999649398824,1.6680655479431152
3.0,ROH,1.0902271977008469,1.0788856744766235
3.0,DG,0.1942102170484717,0.20092369616031647
3.0,MG,0.06260686878425675,0.06615638732910156
3.0,GL,0.006782949227389274,0.004386503715068102
3.0,RCO2R,0.339772802299153,0.34902825951576233
3.0500000000000003,TG,1.672884464155631,1.6644940376281738
3.0500000000000003,ROH,1.0846783767533579,1.0731574296951294
3.0500000000000003,DG,0.1959630017684195,0.20264890789985657
3.0500000000000003,MG,0.0640989807496267,0.06769095361232758
3.0500000000000003,GL,0.007053553326323067,0.004708642605692148
3.0500000000000003,RCO2R,0.34532162324664206,0.3547198176383972
3.1,TG,1.6693941955325742,1.6609500646591187
3.1,ROH,1.0791431928777588,1.0674434900283813
3.1,DG,0.19768392477085436,0.2043391466140747
3.1,MG,0.06559275673832765,0.06922672688961029
3.1,GL,0.007329122958243827,0.005036856047809124
3.1,RCO2R,0.350856807122241,0.36039745807647705
3.1500000000000004,TG,1.6659289874768015,1.6574337482452393
3.1500000000000004,ROH,1.0736219491332017,1.0617446899414062
3.1500000000000004,DG,0.19937357715740495,0.205995112657547
3.1500000000000004,MG,0.067087832387988,0.07076331228017807
3.1500000000000004,GL,0.00760960297780582,0.005371036008000374
3.1500000000000004,RCO2R,0.35637805086679836,0.36606091260910034
3.2,TG,1.6624886688721254,1.6539446115493774
3.2,ROH,1.0681149396957341,1.056061029434204
3.2,DG,0.20103253890963171,0.20761741697788239
3.2,MG,0.06858385526009483,0.07230035215616226
3.2,GL,0.00789493695814821,0.005711068864911795
3.2,RCO2R,0.361885060304266,0.3717099130153656
3.25,TG,1.659073069103909,1.6504827737808228
3.25,ROH,1.0626224500216106,1.050392985343933
3.25,DG,0.20266137909006365,0.20920677483081818
3.25,MG,0.0700804845297572,0.07383745908737183
3.25,GL,0.008185067276270495,0.0060568456538021564
3.25,RCO2R,0.36737754997838945,0.3773440420627594
3.3000000000000003,TG,1.655682018081955,1.647047758102417
3.3000000000000003,ROH,1.0571447570086372,1.044740915298462
3.3000000000000003,DG,0.20426065604012014,0.21076375246047974
3.3000000000000003,MG,0.07157739068253313,0.0753743052482605
3.3000000000000003,GL,0.008479935195392233,0.006408253684639931
3.3000000000000003,RCO2R,0.3728552429913631,0.3829631209373474
3.35,TG,1.6523153462624847,1.6436395645141602
3.35,ROH,1.0516821291553797,1.0391050577163696
3.35,DG,0.2058309175747155,0.2122890204191208
3.35,MG,0.07307425521849528,0.07691052556037903
3.35,GL,0.008779480944304793,0.006765182130038738
3.35,RCO2R,0.37831787084462043,0.38856688141822815
3.4000000000000004,TG,1.64897288466926,1.6402556896209717
3.4000000000000004,ROH,1.0462348267189892,1.033482551574707
3.4000000000000004,DG,0.20737270117468054,0.21378286182880402
3.4000000000000004,MG,0.07457077036184913,0.07844582945108414
3.4000000000000004,GL,0.009083643794210792,0.007127523887902498
3.4000000000000004,RCO2R,0.3837651732810111,0.3941554129123688
3.45,TG,1.6456544649138365,1.6368999481201172
3.45,ROH,1.0408031018709083,1.0278793573379517
3.45,DG,0.20888653417596106,0.21524640917778015
3.45,MG,0.07606663877747703,0.07997982203960419
3.45,GL,0.009392362132725578,0.007495163474231958
3.45,RCO2R,0.3891968981290918,0.39972758293151855
3.5,TG,1.6423599192149843,1.6335703134536743
3.5,ROH,1.0353871988505823,1.0222930908203125
3.5,DG,0.2103729339558007,0.21668004989624023
3.5,MG,0.07756157329402762,0.08151224255561829
3.5,GL,0.00970557353518751,0.00786799006164074
3.5,RCO2R,0.39461280114941844,0.4052835702896118
3.5500000000000003,TG,1.6390890804172835,1.6302669048309326
3.5500000000000003,ROH,1.0299873541169724,1.0167242288589478
3.5500000000000003,DG,0.21183240811567694,0.21808430552482605
3.5500000000000003,MG,0.0790552966337677,0.08304279297590256
3.5500000000000003,GL,0.010023214833271916,0.008245890960097313
3.5500000000000003,RCO2R,0.400012645883028,0.41082313656806946
3.6,TG,1.6358417820089497,1.6269891262054443
3.6,ROH,1.0246037964986645,1.0111726522445679
3.6,DG,0.21326545466210378,0.21945983171463013
3.6,MG,0.08054754114760751,0.08457116782665253
3.6,GL,0.010345222181339027,0.008628755807876587
3.6,RCO2R,0.4053962035013358,0.4163459837436676
3.6500000000000004,TG,1.6326178581388793,1.62373685836792
3.6500000000000004,ROH,1.019236747341747,1.0056390762329102
3.6500000000000004,DG,0.21467256218420028,0.22080707550048828
3.6500000000000004,MG,0.0820380485567086,0.08609709143638611
3.6500000000000004,GL,0.010671531120211934,0.009016468189656734
3.6500000000000004,RCO2R,0.4107632526582533,0.4218518137931824
3.7,TG,1.6294171436329452,1.620510458946228
3.7,ROH,1.0138864206556901,1.0001235008239746
3.7,DG,0.21605421002835976,0.22212666273117065
3.7,MG,0.08352656970013494,0.08762028813362122
3.7,GL,0.01100207663856013,0.009408918209373951
3.7,RCO2R,0.4161135793443099,0.4273403584957123
3.75,TG,1.6262394740095643,1.6173088550567627
3.75,ROH,1.0085530232570554,0.9946262240409851
3.75,DG,0.2174108684698311,0.22341911494731903
3.75,MG,0.0850128642887014,0.08914048224687576
3.75,GL,0.011336793231903623,0.009805992245674133
3.75,RCO2R,0.4214469767429446,0.4328114092350006
3.8000000000000003,TG,1.6230846854945566,1.6141327619552612
3.8000000000000003,ROH,1.003236754911709,0.9891476035118103
3.8000000000000003,DG,0.2187429988821251,0.2246849238872528
3.8000000000000003,MG,0.0864967006637889,0.09065743535757065
3.8000000000000003,GL,0.011675614959529549,0.010207580402493477
3.8000000000000003,RCO2R,0.4267632450882914,0.4382646977901459
3.85,TG,1.619952615035319,1.6109815835952759
3.85,ROH,0.9979378084747941,0.983687698841095
3.85,DG,0.2200510539032853,0.22592468559741974
3.85,MG,0.08797785556226681,0.09217088669538498
3.85,GL,0.012018475499129162,0.010613570921123028
3.85,RCO2R,0.4320621915252063,0.44369998574256897
3.9000000000000004,TG,1.616843100314321,1.607855200767517
3.9000000000000004,ROH,0.992656370028713,0.9782468676567078
3.9000000000000004,DG,0.2213354775993772,0.22713886201381683
3.9000000000000004,MG,0.08945611388699554,0.09368060529232025
3.9000000000000004,GL,0.012365308199306375,0.01102385763078928
3.9000000000000004,RCO2R,0.4373436299712874,0.4491170346736908
3.95,TG,1.613755979761958,1.6047531366348267
3.95,ROH,0.987392619018972,0.9728254079818726
3.95,DG,0.22259670562503706,0.22832795977592468
3.95,MG,0.09093126848302378,0.09518633037805557
3.95,GL,0.01271604612998124,0.011438325978815556
3.95,RCO2R,0.44260738098102825,0.45451557636260986
4.0,TG,1.6106910925687636,1.6016758680343628
4.0,ROH,0.9821467283884945,0.9674234390258789
4.0,DG,0.22383516538186574,0.22949250042438507
4.0,MG,0.09240311991847269,0.09668785333633423
4.0,GL,0.013070622130898336,0.011856865137815475
4.0,RCO2R,0.44785327161150607,0.45989540219306946
4.05,TG,1.6076482786970094,1.5986226797103882
4.05,ROH,0.9769188647096986,0.9620411992073059
4.05,DG,0.22505127617379822,0.2306329309940338
4.05,MG,0.09387147627107457,0.09818495810031891
4.05,GL,0.0134289688581182,0.012279370799660683
4.05,RCO2R,0.4530811352903019,0.46525633335113525
4.1000000000000005,TG,1.6046273788917098,1.5955939292907715
4.1000000000000005,ROH,0.97170918831461,0.956679105758667
4.1000000000000005,DG,0.22624544935981178,0.2317497581243515
4.1000000000000005,MG,0.09533615291985767,0.0996774211525917
4.1000000000000005,GL,0.013791018828621127,0.0127057284116745
4.1000000000000005,RCO2R,0.4582908116853904,0.4705979526042938
4.15,TG,1.601628234691047,1.5925889015197754
4.15,ROH,0.9665178534229053,0.9513372182846069
4.15,DG,0.2274180885038697,0.23284345865249634
4.15,MG,0.09679697234202425,0.10116506367921829
4.15,GL,0.01415670446305902,0.013135834597051144
4.15,RCO2R,0.46348214657709513,0.4759202003479004
4.2,TG,1.5986506884362257,1.5896075963974
4.2,ROH,0.9613450082683812,0.9460156559944153
